iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
340		0.328	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
350		0.337	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
360		0.347	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
370		0.357	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
380		0.366	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
390		0.376	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
400		0.386	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
410		0.395	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
420		0.405	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
430		0.415	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
440		0.424	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
450		0.434	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
460		0.444	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
470		0.453	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
480		0.463	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
490		0.473	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
500		0.482	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
510		0.492	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
520		0.501	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
530		0.511	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
540		0.521	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
550		0.53	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
560		0.54	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
570		0.55	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
580		0.559	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
590		0.569	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
600		0.579	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
610		0.588	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
620		0.598	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
630		0.607	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
640		0.617	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
650		0.627	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
660		0.636	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
670		0.646	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
680		0.655	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
690		0.665	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
700		0.675	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
710		0.684	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
720		0.694	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
730		0.703	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
740		0.713	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
750		0.722	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
760		0.732	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
770		0.742	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
780		0.751	-6756.813	-5.023	-6751.79	0.213	0.594	197.725	2.013
790		0.761	-6757.371	-4.93	-6752.441	0.203	0.634	197.695	1.965
800		0.77	-6757.371	-4.93	-6752.441	0.203	0.634	197.695	1.965
810		0.78	-6748.329	-4.803	-6743.525	0.179	0.646	193.815	1.996
820		0.789	-6748.329	-4.803	-6743.525	0.179	0.646	193.815	1.996
830		0.799	-6748.329	-4.803	-6743.525	0.179	0.646	193.815	1.996
840		0.809	-6748.329	-4.803	-6743.525	0.179	0.646	193.815	1.996
850		0.818	-6748.329	-4.803	-6743.525	0.179	0.646	193.815	1.996
860		0.828	-6748.329	-4.803	-6743.525	0.179	0.646	193.815	1.996
870		0.837	-6748.329	-4.803	-6743.525	0.179	0.646	193.815	1.996
880		0.847	-6748.329	-4.803	-6743.525	0.179	0.646	193.815	1.996
890		0.857	-6748.329	-4.803	-6743.525	0.179	0.646	193.815	1.996
900		0.866	-6748.329	-4.803	-6743.525	0.179	0.646	193.815	1.996
910		0.876	-6748.329	-4.803	-6743.525	0.179	0.646	193.815	1.996
920		0.885	-6748.329	-4.803	-6743.525	0.179	0.646	193.815	1.996
930		0.895	-6748.329	-4.803	-6743.525	0.179	0.646	193.815	1.996
940		0.905	-6745.479	-4.828	-6740.651	0.182	0.679	193.595	2.002
950		0.914	-6745.479	-4.828	-6740.651	0.182	0.679	193.595	2.002
960		0.924	-6724.055	-4.798	-6719.256	0.166	0.717	194.431	2.092
970		0.934	-6717.689	-4.691	-6712.998	0.148	0.744	197.446	2.05
980		0.943	-6717.894	-4.83	-6713.064	0.168	0.723	198.108	2.148
990		0.953	-6669.63	-5.006	-6664.624	0.188	0.789	197.712	2.192
1000		0.963	-6669.63	-5.006	-6664.624	0.188	0.789	197.712	2.192
1010		0.972	-6669.63	-5.006	-6664.624	0.188	0.789	197.712	2.192
1020		0.982	-6669.63	-5.006	-6664.624	0.188	0.789	197.712	2.192
1030		0.991	-6669.63	-5.006	-6664.624	0.188	0.789	197.712	2.192
1040		1.001	-6665.984	-4.681	-6661.303	0.14	0.825	197.892	2.025
1050		1.011	-6665.984	-4.681	-6661.303	0.14	0.825	197.892	2.025
1060		1.02	-6665.984	-4.681	-6661.303	0.14	0.825	197.892	2.025
1070		1.03	-6665.984	-4.681	-6661.303	0.14	0.825	197.892	2.025
1080		1.04	-6665.984	-4.681	-6661.303	0.14	0.825	197.892	2.025
1090		1.049	-6652.272	-4.642	-6647.63	0.132	0.873	197.91	1.892
1100		1.059	-6652.272	-4.642	-6647.63	0.132	0.873	197.91	1.892
1110		1.069	-6640.002	-4.648	-6635.354	0.121	0.892	198.17	1.873
1120		1.078	-6640.002	-4.648	-6635.354	0.121	0.892	198.17	1.873
1130		1.088	-6640.002	-4.648	-6635.354	0.121	0.892	198.17	1.873
1140		1.098	-6640.002	-4.648	-6635.354	0.121	0.892	198.17	1.873
1150		1.107	-6640.002	-4.648	-6635.354	0.121	0.892	198.17	1.873
1160		1.117	-6640.002	-4.648	-6635.354	0.121	0.892	198.17	1.873
1170		1.127	-6640.002	-4.648	-6635.354	0.121	0.892	198.17	1.873
1180		1.136	-6629.368	-4.755	-6624.613	0.096	0.911	195.708	1.892
1190		1.146	-6629.368	-4.755	-6624.613	0.096	0.911	195.708	1.892
1200		1.156	-6610.77	-5.157	-6605.613	0.059	0.903	198.159	1.95
1210		1.166	-6608.12	-5.185	-6602.934	0.058	0.907	199.733	1.972
1220		1.175	-6608.12	-5.185	-6602.934	0.058	0.907	199.733	1.972
1230		1.185	-6594.341	-5.981	-6588.36	0.033	0.909	198.818	1.993
1240		1.195	-6594.341	-5.981	-6588.36	0.033	0.909	198.818	1.993
1250		1.204	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1260		1.214	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1270		1.224	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1280		1.234	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1290		1.243	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1300		1.253	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1310		1.263	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1320		1.272	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1330		1.282	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1340		1.292	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1350		1.302	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1360		1.311	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1370		1.321	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1380		1.331	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1390		1.34	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1400		1.35	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1410		1.36	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1420		1.369	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1430		1.379	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1440		1.389	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1450		1.399	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1460		1.408	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1470		1.418	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1480		1.428	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1490		1.438	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1500		1.447	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1510		1.457	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1520		1.467	-6555.38	-7.462	-6547.917	0.014	0.918	196.127	2.082
1530		1.476	-6554.324	-5.48	-6548.844	0.054	0.947	193.337	2.152
1540		1.486	-6554.324	-5.48	-6548.844	0.054	0.947	193.337	2.152
1550		1.496	-6554.324	-5.48	-6548.844	0.054	0.947	193.337	2.152
1560		1.505	-6554.324	-5.48	-6548.844	0.054	0.947	193.337	2.152
1570		1.515	-6554.324	-5.48	-6548.844	0.054	0.947	193.337	2.152
1580		1.525	-6554.324	-5.48	-6548.844	0.054	0.947	193.337	2.152
1590		1.534	-6554.324	-5.48	-6548.844	0.054	0.947	193.337	2.152
1600		1.544	-6554.324	-5.48	-6548.844	0.054	0.947	193.337	2.152
1610		1.554	-6554.324	-5.48	-6548.844	0.054	0.947	193.337	2.152
1620		1.564	-6544.486	-5.536	-6538.95	0.054	0.985	194.647	2.099
1630		1.573	-6544.486	-5.536	-6538.95	0.054	0.985	194.647	2.099
1640		1.583	-6544.486	-5.536	-6538.95	0.054	0.985	194.647	2.099
1650		1.593	-6544.486	-5.536	-6538.95	0.054	0.985	194.647	2.099
1660		1.602	-6544.486	-5.536	-6538.95	0.054	0.985	194.647	2.099
1670		1.612	-6544.486	-5.536	-6538.95	0.054	0.985	194.647	2.099
1680		1.622	-6544.486	-5.536	-6538.95	0.054	0.985	194.647	2.099
1690		1.631	-6544.486	-5.536	-6538.95	0.054	0.985	194.647	2.099
1700		1.641	-6544.486	-5.536	-6538.95	0.054	0.985	194.647	2.099
1710		1.651	-6544.486	-5.536	-6538.95	0.054	0.985	194.647	2.099
1720		1.66	-6544.486	-5.536	-6538.95	0.054	0.985	194.647	2.099
1730		1.67	-6544.486	-5.536	-6538.95	0.054	0.985	194.647	2.099
1740		1.68	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1750		1.689	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1760		1.699	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1770		1.709	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1780		1.719	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1790		1.728	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1800		1.738	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1810		1.748	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1820		1.757	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1830		1.767	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1840		1.776	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1850		1.786	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1860		1.796	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1870		1.805	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1880		1.815	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1890		1.825	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1900		1.834	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1910		1.844	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1920		1.853	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1930		1.863	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1940		1.872	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1950		1.882	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1960		1.892	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1970		1.901	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1980		1.911	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
1990		1.92	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2000		1.93	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2010		1.94	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2020		1.949	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2030		1.959	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2040		1.968	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2050		1.978	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2060		1.988	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2070		1.997	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2080		2.007	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2090		2.016	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2100		2.026	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2110		2.036	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2120		2.046	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2130		2.055	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2140		2.065	-6538.614	-5.978	-6532.637	0.04	0.992	193.324	2.073
2150		2.074	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2160		2.084	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2170		2.094	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2180		2.103	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2190		2.113	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2200		2.123	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2210		2.132	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2220		2.142	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2230		2.152	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2240		2.162	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2250		2.171	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2260		2.181	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2270		2.191	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2280		2.2	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2290		2.21	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2300		2.22	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2310		2.229	-6537.386	-7.004	-6530.382	0.024	0.998	192.378	2.163
2320		2.239	-6536.115	-6.124	-6529.992	0.038	0.992	191.921	2.145
2330		2.248	-6536.115	-6.124	-6529.992	0.038	0.992	191.921	2.145
2340		2.258	-6535.281	-5.801	-6529.479	0.049	0.99	192.669	2.202
2350		2.268	-6535.281	-5.801	-6529.479	0.049	0.99	192.669	2.202
2360		2.277	-6535.281	-5.801	-6529.479	0.049	0.99	192.669	2.202
2370		2.287	-6535.281	-5.801	-6529.479	0.049	0.99	192.669	2.202
2380		2.296	-6535.281	-5.801	-6529.479	0.049	0.99	192.669	2.202
2390		2.306	-6535.281	-5.801	-6529.479	0.049	0.99	192.669	2.202
2400		2.315	-6535.281	-5.801	-6529.479	0.049	0.99	192.669	2.202
2410		2.325	-6535.281	-5.801	-6529.479	0.049	0.99	192.669	2.202
2420		2.335	-6535.281	-5.801	-6529.479	0.049	0.99	192.669	2.202
2430		2.344	-6535.281	-5.801	-6529.479	0.049	0.99	192.669	2.202
2440		2.354	-6535.281	-5.801	-6529.479	0.049	0.99	192.669	2.202
2450		2.364	-6536.131	-6.039	-6530.093	0.041	0.993	192.9	2.157
2460		2.373	-6536.131	-6.039	-6530.093	0.041	0.993	192.9	2.157
2470		2.383	-6536.598	-6.331	-6530.268	0.033	0.994	190.558	2.111
2480		2.392	-6536.598	-6.331	-6530.268	0.033	0.994	190.558	2.111
2490		2.402	-6530.827	-5.619	-6525.207	0.055	0.986	189.387	2.179
2500		2.411	-6524.638	-5.645	-6518.994	0.057	0.989	187.377	2.218
2510		2.421	-6524.638	-5.645	-6518.994	0.057	0.989	187.377	2.218
2520		2.431	-6524.638	-5.645	-6518.994	0.057	0.989	187.377	2.218
2530		2.44	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2540		2.45	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2550		2.46	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2560		2.47	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2570		2.479	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2580		2.489	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2590		2.499	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2600		2.509	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2610		2.518	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2620		2.528	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2630		2.537	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2640		2.547	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2650		2.556	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2660		2.566	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2670		2.576	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2680		2.585	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2690		2.595	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2700		2.605	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2710		2.614	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2720		2.624	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2730		2.634	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2740		2.643	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2750		2.653	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2760		2.663	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2770		2.672	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2780		2.682	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2790		2.692	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2800		2.701	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2810		2.711	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2820		2.72	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2830		2.73	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2840		2.74	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2850		2.749	-6522.051	-6.469	-6515.582	0.034	0.993	185.31	2.274
2860		2.759	-6520.064	-6.6	-6513.464	0.032	0.995	185.286	2.284
2870		2.768	-6520.064	-6.6	-6513.464	0.032	0.995	185.286	2.284
2880		2.778	-6520.064	-6.6	-6513.464	0.032	0.995	185.286	2.284
2890		2.787	-6520.064	-6.6	-6513.464	0.032	0.995	185.286	2.284
2900		2.797	-6520.064	-6.6	-6513.464	0.032	0.995	185.286	2.284
2910		2.806	-6520.064	-6.6	-6513.464	0.032	0.995	185.286	2.284
2920		2.816	-6520.064	-6.6	-6513.464	0.032	0.995	185.286	2.284
2930		2.825	-6520.064	-6.6	-6513.464	0.032	0.995	185.286	2.284
2940		2.835	-6520.064	-6.6	-6513.464	0.032	0.995	185.286	2.284
2950		2.845	-6509.635	-6.198	-6503.437	0.041	0.989	183.83	2.308
2960		2.854	-6509.635	-6.198	-6503.437	0.041	0.989	183.83	2.308
2970		2.864	-6509.635	-6.198	-6503.437	0.041	0.989	183.83	2.308
2980		2.874	-6509.635	-6.198	-6503.437	0.041	0.989	183.83	2.308
2990		2.883	-6509.635	-6.198	-6503.437	0.041	0.989	183.83	2.308
3000		2.893	-6509.635	-6.198	-6503.437	0.041	0.989	183.83	2.308
3010		2.903	-6509.635	-6.198	-6503.437	0.041	0.989	183.83	2.308
3020		2.912	-6509.635	-6.198	-6503.437	0.041	0.989	183.83	2.308
3030		2.922	-6509.635	-6.198	-6503.437	0.041	0.989	183.83	2.308
3040		2.931	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3050		2.941	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3060		2.951	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3070		2.961	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3080		2.97	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3090		2.98	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3100		2.989	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3110		2.999	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3120		3.009	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3130		3.018	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3140		3.028	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3150		3.038	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3160		3.047	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3170		3.057	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3180		3.066	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3190		3.076	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3200		3.086	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3210		3.095	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3220		3.105	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3230		3.114	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3240		3.124	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3250		3.134	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3260		3.143	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3270		3.153	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3280		3.163	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3290		3.173	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3300		3.182	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3310		3.192	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3320		3.202	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3330		3.212	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3340		3.221	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3350		3.231	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3360		3.24	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3370		3.25	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3380		3.26	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3390		3.269	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3400		3.279	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3410		3.289	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3420		3.298	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3430		3.308	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3440		3.317	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3450		3.327	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3460		3.337	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3470		3.346	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3480		3.356	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
3490		3.365	-6496.206	-7.642	-6488.564	0.018	0.997	184.823	2.33
