iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
270		0.269	-3513.839	-7.557	-3506.282	0.128	0.96	134.417	0.823
280		0.278	-3510.751	-7.677	-3503.074	0.156	0.976	134.722	0.82
290		0.288	-3511.429	-7.906	-3503.523	0.136	0.991	136.15	0.786
300		0.298	-3507.724	-8.076	-3499.647	0.164	0.998	130.768	0.811
310		0.308	-3507.724	-8.076	-3499.647	0.164	0.998	130.768	0.811
320		0.318	-3507.311	-8.091	-3499.22	0.142	0.993	128.731	0.784
330		0.328	-3507.311	-8.091	-3499.22	0.142	0.993	128.731	0.784
340		0.338	-3507.311	-8.091	-3499.22	0.142	0.993	128.731	0.784
350		0.348	-3507.311	-8.091	-3499.22	0.142	0.993	128.731	0.784
360		0.358	-3507.311	-8.091	-3499.22	0.142	0.993	128.731	0.784
370		0.368	-3507.828	-8.005	-3499.823	0.14	0.991	130.295	0.789
380		0.378	-3509.142	-8.605	-3500.538	0.19	0.996	126.339	0.755
390		0.388	-3505.406	-8.224	-3497.182	0.174	0.997	124.269	0.809
400		0.398	-3505.406	-8.224	-3497.182	0.174	0.997	124.269	0.809
410		0.408	-3507.489	-8.219	-3499.27	0.159	0.991	122.451	0.789
420		0.418	-3506.533	-8.176	-3498.356	0.138	0.985	118.281	0.791
430		0.428	-3506.533	-8.176	-3498.356	0.138	0.985	118.281	0.791
440		0.438	-3504.028	-8.585	-3495.443	0.152	0.998	114.726	0.777
450		0.448	-3504.028	-8.585	-3495.443	0.152	0.998	114.726	0.777
460		0.458	-3504.028	-8.585	-3495.443	0.152	0.998	114.726	0.777
470		0.468	-3502.909	-8.899	-3494.01	0.152	1.0	112.261	0.766
480		0.478	-3502.909	-8.899	-3494.01	0.152	1.0	112.261	0.766
490		0.488	-3502.909	-8.899	-3494.01	0.152	1.0	112.261	0.766
500		0.497	-3502.909	-8.646	-3494.262	0.158	0.996	111.122	0.772
510		0.507	-3503.587	-8.886	-3494.701	0.162	0.991	106.666	0.747
520		0.517	-3502.073	-8.976	-3493.097	0.15	0.994	103.888	0.744
530		0.527	-3501.561	-9.509	-3492.052	0.216	0.998	104.051	0.738
540		0.537	-3501.561	-9.509	-3492.052	0.216	0.998	104.051	0.738
550		0.547	-3501.561	-9.509	-3492.052	0.216	0.998	104.051	0.738
560		0.557	-3501.561	-9.509	-3492.052	0.216	0.998	104.051	0.738
570		0.567	-3501.561	-9.509	-3492.052	0.216	0.998	104.051	0.738
580		0.577	-3503.06	-9.036	-3494.024	0.19	0.983	102.932	0.754
590		0.587	-3500.135	-9.545	-3490.59	0.211	0.998	100.507	0.742
600		0.597	-3500.135	-9.545	-3490.59	0.211	0.998	100.507	0.742
610		0.607	-3500.135	-9.545	-3490.59	0.211	0.998	100.507	0.742
620		0.617	-3500.135	-9.545	-3490.59	0.211	0.998	100.507	0.742
630		0.627	-3500.135	-9.545	-3490.59	0.211	0.998	100.507	0.742
640		0.637	-3500.135	-9.545	-3490.59	0.211	0.998	100.507	0.742
650		0.646	-3500.135	-9.545	-3490.59	0.211	0.998	100.507	0.742
660		0.656	-3500.005	-9.692	-3490.313	0.213	0.999	99.771	0.736
670		0.666	-3500.005	-9.692	-3490.313	0.213	0.999	99.771	0.736
680		0.676	-3500.005	-9.692	-3490.313	0.213	0.999	99.771	0.736
690		0.686	-3500.005	-9.692	-3490.313	0.213	0.999	99.771	0.736
700		0.696	-3500.005	-9.692	-3490.313	0.213	0.999	99.771	0.736
710		0.706	-3500.005	-9.692	-3490.313	0.213	0.999	99.771	0.736
720		0.716	-3502.49	-9.746	-3492.744	0.238	0.988	99.695	0.729
730		0.726	-3502.49	-9.746	-3492.744	0.238	0.988	99.695	0.729
740		0.736	-3502.043	-9.943	-3492.1	0.224	0.998	99.659	0.711
750		0.746	-3502.043	-9.943	-3492.1	0.224	0.998	99.659	0.711
760		0.756	-3502.043	-9.943	-3492.1	0.224	0.998	99.659	0.711
770		0.766	-3502.043	-9.943	-3492.1	0.224	0.998	99.659	0.711
780		0.776	-3502.043	-9.943	-3492.1	0.224	0.998	99.659	0.711
790		0.786	-3501.089	-9.531	-3491.558	0.181	0.993	95.834	0.718
800		0.796	-3500.02	-9.705	-3490.315	0.159	0.999	94.567	0.712
810		0.806	-3501.513	-9.728	-3491.785	0.151	1.0	92.011	0.735
820		0.815	-3498.781	-9.778	-3489.003	0.148	0.996	89.487	0.703
830		0.825	-3497.228	-9.563	-3487.665	0.152	0.999	90.492	0.75
840		0.835	-3497.574	-9.491	-3488.083	0.179	0.995	91.171	0.747
850		0.845	-3498.771	-9.517	-3489.254	0.152	0.995	86.94	0.748
860		0.855	-3497.66	-9.82	-3487.84	0.129	0.967	83.044	0.697
870		0.864	-3497.557	-9.839	-3487.718	0.153	0.996	82.923	0.728
880		0.874	-3496.754	-9.898	-3486.856	0.118	0.995	83.174	0.71
890		0.884	-3494.336	-10.008	-3484.328	0.097	0.987	82.082	0.698
900		0.894	-3495.353	-9.961	-3485.392	0.14	0.978	81.597	0.694
910		0.904	-3495.353	-9.961	-3485.392	0.14	0.978	81.597	0.694
920		0.913	-3492.634	-10.244	-3482.39	0.171	0.997	82.432	0.691
930		0.923	-3492.634	-10.244	-3482.39	0.171	0.997	82.432	0.691
940		0.933	-3492.451	-10.164	-3482.287	0.148	0.995	81.0	0.691
950		0.943	-3492.451	-10.164	-3482.287	0.148	0.995	81.0	0.691
960		0.952	-3493.838	-10.297	-3483.54	0.143	0.99	79.745	0.672
970		0.962	-3496.948	-10.212	-3486.736	0.139	0.987	76.297	0.697
980		0.972	-3494.285	-10.957	-3483.328	0.087	0.992	73.969	0.642
990		0.982	-3494.285	-10.957	-3483.328	0.087	0.992	73.969	0.642
1000		0.991	-3494.285	-10.957	-3483.328	0.087	0.992	73.969	0.642
1010		1.001	-3491.152	-10.868	-3480.284	0.131	0.996	71.269	0.658
1020		1.011	-3491.152	-10.868	-3480.284	0.131	0.996	71.269	0.658
1030		1.021	-3491.152	-10.868	-3480.284	0.131	0.996	71.269	0.658
1040		1.031	-3491.152	-10.868	-3480.284	0.131	0.996	71.269	0.658
1050		1.041	-3491.152	-10.868	-3480.284	0.131	0.996	71.269	0.658
1060		1.051	-3491.152	-10.868	-3480.284	0.131	0.996	71.269	0.658
1070		1.061	-3492.955	-11.16	-3481.796	0.108	0.992	69.648	0.631
1080		1.071	-3492.955	-11.16	-3481.796	0.108	0.992	69.648	0.631
1090		1.081	-3491.612	-10.73	-3480.883	0.155	0.99	72.791	0.663
1100		1.091	-3493.614	-10.915	-3482.699	0.163	0.981	71.326	0.647
1110		1.101	-3491.215	-11.668	-3479.547	0.203	1.0	70.838	0.641
1120		1.111	-3491.727	-11.336	-3480.391	0.171	0.99	67.563	0.633
1130		1.121	-3490.747	-11.694	-3479.053	0.188	0.994	64.443	0.63
1140		1.131	-3491.555	-11.54	-3480.016	0.208	0.987	65.277	0.649
1150		1.141	-3491.555	-11.54	-3480.016	0.208	0.987	65.277	0.649
1160		1.151	-3489.681	-11.873	-3477.809	0.172	0.996	59.924	0.633
1170		1.161	-3489.681	-11.873	-3477.809	0.172	0.996	59.924	0.633
1180		1.171	-3489.375	-12.074	-3477.301	0.173	0.997	59.408	0.619
1190		1.181	-3489.375	-12.074	-3477.301	0.173	0.997	59.408	0.619
1200		1.191	-3489.375	-12.074	-3477.301	0.173	0.997	59.408	0.619
1210		1.2	-3489.375	-12.074	-3477.301	0.173	0.997	59.408	0.619
1220		1.21	-3489.375	-12.074	-3477.301	0.173	0.997	59.408	0.619
1230		1.22	-3489.375	-12.074	-3477.301	0.173	0.997	59.408	0.619
1240		1.23	-3489.375	-12.074	-3477.301	0.173	0.997	59.408	0.619
1250		1.24	-3489.375	-12.074	-3477.301	0.173	0.997	59.408	0.619
1260		1.25	-3489.375	-12.074	-3477.301	0.173	0.997	59.408	0.619
1270		1.26	-3489.868	-12.117	-3477.751	0.212	0.996	61.631	0.624
1280		1.269	-3489.868	-12.117	-3477.751	0.212	0.996	61.631	0.624
1290		1.279	-3489.868	-12.117	-3477.751	0.212	0.996	61.631	0.624
1300		1.289	-3489.868	-12.117	-3477.751	0.212	0.996	61.631	0.624
1310		1.299	-3491.501	-12.043	-3479.458	0.22	0.988	62.431	0.624
1320		1.309	-3491.874	-11.952	-3479.922	0.188	0.992	62.949	0.608
1330		1.319	-3491.874	-11.952	-3479.922	0.188	0.992	62.949	0.608
1340		1.328	-3490.385	-12.103	-3478.282	0.242	0.995	63.653	0.641
1350		1.338	-3490.385	-12.103	-3478.282	0.242	0.995	63.653	0.641
1360		1.348	-3492.74	-11.977	-3480.763	0.247	0.98	65.386	0.636
1370		1.358	-3494.823	-12.185	-3482.639	0.284	0.972	65.911	0.652
1380		1.368	-3495.079	-12.646	-3482.434	0.321	0.971	66.092	0.656
1390		1.378	-3495.079	-12.646	-3482.434	0.321	0.971	66.092	0.656
1400		1.388	-3496.376	-12.423	-3483.953	0.292	0.96	63.517	0.648
1410		1.397	-3496.376	-12.423	-3483.953	0.292	0.96	63.517	0.648
1420		1.407	-3493.336	-12.371	-3480.965	0.234	0.97	57.464	0.627
1430		1.417	-3489.428	-12.959	-3476.469	0.219	0.998	55.244	0.595
1440		1.427	-3491.163	-12.788	-3478.375	0.219	0.986	54.938	0.596
1450		1.437	-3488.465	-12.886	-3475.579	0.227	0.999	55.044	0.618
1460		1.447	-3488.465	-12.886	-3475.579	0.227	0.999	55.044	0.618
1470		1.456	-3488.465	-12.886	-3475.579	0.227	0.999	55.044	0.618
1480		1.466	-3488.465	-12.886	-3475.579	0.227	0.999	55.044	0.618
1490		1.476	-3490.424	-13.133	-3477.291	0.28	0.995	58.428	0.611
1500		1.486	-3489.547	-13.442	-3476.105	0.288	0.999	57.519	0.617
1510		1.496	-3490.664	-12.682	-3477.982	0.271	0.995	63.317	0.617
1520		1.506	-3494.021	-11.608	-3482.413	0.222	0.976	67.18	0.636
1530		1.516	-3494.021	-11.608	-3482.413	0.222	0.976	67.18	0.636
1540		1.526	-3495.278	-11.396	-3483.881	0.193	0.966	65.555	0.64
1550		1.536	-3496.13	-10.833	-3485.297	0.174	0.964	71.341	0.655
1560		1.546	-3493.893	-11.578	-3482.315	0.248	0.986	72.364	0.644
1570		1.556	-3493.768	-11.153	-3482.615	0.243	0.985	75.918	0.667
1580		1.566	-3494.285	-11.445	-3482.84	0.237	0.984	72.581	0.643
1590		1.576	-3490.371	-11.847	-3478.524	0.248	0.996	69.23	0.646
1600		1.585	-3490.821	-11.83	-3478.991	0.238	0.997	68.286	0.643
1610		1.595	-3490.821	-11.83	-3478.991	0.238	0.997	68.286	0.643
1620		1.605	-3490.821	-11.83	-3478.991	0.238	0.997	68.286	0.643
1630		1.615	-3490.821	-11.83	-3478.991	0.238	0.997	68.286	0.643
1640		1.625	-3490.821	-11.83	-3478.991	0.238	0.997	68.286	0.643
1650		1.635	-3490.612	-12.173	-3478.439	0.262	0.996	67.422	0.635
1660		1.644	-3494.697	-12.392	-3482.305	0.288	0.972	65.084	0.641
1670		1.654	-3491.338	-13.482	-3477.856	0.307	1.0	64.34	0.628
1680		1.664	-3491.338	-13.482	-3477.856	0.307	1.0	64.34	0.628
1690		1.674	-3491.338	-13.482	-3477.856	0.307	1.0	64.34	0.628
1700		1.684	-3491.319	-13.347	-3477.971	0.318	0.991	60.299	0.624
1710		1.694	-3491.319	-13.347	-3477.971	0.318	0.991	60.299	0.624
1720		1.703	-3491.641	-13.547	-3478.094	0.31	0.991	58.639	0.602
1730		1.713	-3491.56	-13.207	-3478.353	0.306	0.991	60.45	0.62
1740		1.723	-3491.56	-13.207	-3478.353	0.306	0.991	60.45	0.62
1750		1.733	-3491.56	-13.207	-3478.353	0.306	0.991	60.45	0.62
1760		1.743	-3491.56	-13.207	-3478.353	0.306	0.991	60.45	0.62
1770		1.753	-3491.56	-13.207	-3478.353	0.306	0.991	60.45	0.62
1780		1.763	-3490.368	-13.115	-3477.253	0.306	0.997	61.647	0.635
1790		1.772	-3492.037	-13.137	-3478.9	0.298	0.989	60.919	0.61
1800		1.782	-3492.037	-13.137	-3478.9	0.298	0.989	60.919	0.61
1810		1.792	-3492.037	-13.137	-3478.9	0.298	0.989	60.919	0.61
1820		1.802	-3491.378	-13.352	-3478.025	0.311	0.997	62.7	0.609
1830		1.812	-3491.378	-13.352	-3478.025	0.311	0.997	62.7	0.609
1840		1.822	-3490.838	-13.402	-3477.435	0.313	0.997	61.527	0.613
1850		1.831	-3490.838	-13.402	-3477.435	0.313	0.997	61.527	0.613
1860		1.841	-3491.149	-13.327	-3477.823	0.312	0.997	61.658	0.619
1870		1.851	-3491.054	-13.427	-3477.628	0.336	0.994	62.219	0.636
1880		1.861	-3491.054	-13.427	-3477.628	0.336	0.994	62.219	0.636
1890		1.871	-3491.054	-13.427	-3477.628	0.336	0.994	62.219	0.636
1900		1.881	-3491.282	-13.941	-3477.341	0.363	0.996	61.478	0.636
1910		1.891	-3491.282	-13.941	-3477.341	0.363	0.996	61.478	0.636
1920		1.901	-3493.982	-14.024	-3479.957	0.36	0.99	62.843	0.604
1930		1.911	-3493.685	-14.131	-3479.554	0.364	0.999	65.303	0.608
1940		1.92	-3493.169	-13.436	-3479.734	0.357	0.988	65.957	0.639
1950		1.93	-3491.838	-13.798	-3478.04	0.344	0.992	61.17	0.613
1960		1.94	-3490.357	-13.713	-3476.644	0.328	0.996	58.428	0.622
1970		1.95	-3489.921	-13.75	-3476.171	0.328	0.996	57.385	0.625
1980		1.96	-3489.921	-13.75	-3476.171	0.328	0.996	57.385	0.625
1990		1.97	-3489.921	-13.75	-3476.171	0.328	0.996	57.385	0.625
2000		1.98	-3489.921	-13.75	-3476.171	0.328	0.996	57.385	0.625
2010		1.991	-3489.921	-13.75	-3476.171	0.328	0.996	57.385	0.625
2020		2.001	-3490.262	-14.052	-3476.21	0.321	1.0	57.631	0.604
2030		2.011	-3490.262	-14.052	-3476.21	0.321	1.0	57.631	0.604
2040		2.021	-3490.262	-14.052	-3476.21	0.321	1.0	57.631	0.604
2050		2.031	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2060		2.04	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2070		2.05	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2080		2.06	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2090		2.07	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2100		2.08	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2110		2.09	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2120		2.1	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2130		2.11	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2140		2.12	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2150		2.13	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2160		2.14	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2170		2.15	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2180		2.16	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2190		2.17	-3489.681	-14.103	-3475.578	0.323	0.999	55.162	0.607
2200		2.18	-3490.012	-13.737	-3476.274	0.307	0.996	55.809	0.607
2210		2.19	-3489.691	-13.022	-3476.669	0.274	0.997	59.031	0.619
2220		2.2	-3489.691	-13.022	-3476.669	0.274	0.997	59.031	0.619
2230		2.21	-3491.691	-13.262	-3478.429	0.299	0.985	58.266	0.614
2240		2.22	-3491.691	-13.262	-3478.429	0.299	0.985	58.266	0.614
2250		2.23	-3491.691	-13.262	-3478.429	0.299	0.985	58.266	0.614
2260		2.24	-3491.691	-13.262	-3478.429	0.299	0.985	58.266	0.614
2270		2.25	-3490.982	-13.003	-3477.979	0.284	0.991	59.599	0.617
2280		2.26	-3490.982	-13.003	-3477.979	0.284	0.991	59.599	0.617
2290		2.27	-3490.982	-13.003	-3477.979	0.284	0.991	59.599	0.617
2300		2.28	-3491.459	-12.588	-3478.871	0.25	0.991	61.4	0.607
2310		2.29	-3491.459	-12.588	-3478.871	0.25	0.991	61.4	0.607
2320		2.3	-3492.452	-12.577	-3479.875	0.284	0.988	63.996	0.631
2330		2.31	-3490.783	-13.447	-3477.336	0.315	0.995	59.697	0.619
2340		2.32	-3490.783	-13.447	-3477.336	0.315	0.995	59.697	0.619
2350		2.33	-3491.59	-13.654	-3477.936	0.327	0.994	60.523	0.609
2360		2.34	-3491.59	-13.654	-3477.936	0.327	0.994	60.523	0.609
2370		2.35	-3491.59	-13.654	-3477.936	0.327	0.994	60.523	0.609
2380		2.36	-3492.604	-13.073	-3479.531	0.31	0.98	59.971	0.635
2390		2.37	-3492.604	-13.073	-3479.531	0.31	0.98	59.971	0.635
2400		2.38	-3492.604	-13.073	-3479.531	0.31	0.98	59.971	0.635
2410		2.39	-3491.42	-13.238	-3478.182	0.304	0.985	58.552	0.622
2420		2.4	-3491.42	-13.238	-3478.182	0.304	0.985	58.552	0.622
2430		2.41	-3491.42	-13.238	-3478.182	0.304	0.985	58.552	0.622
2440		2.419	-3491.761	-13.792	-3477.97	0.316	0.996	59.154	0.592
2450		2.429	-3491.472	-12.754	-3478.718	0.24	0.987	57.23	0.604
2460		2.439	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2470		2.449	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2480		2.459	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2490		2.469	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2500		2.479	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2510		2.489	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2520		2.499	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2530		2.509	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2540		2.519	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2550		2.529	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2560		2.539	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2570		2.549	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2580		2.559	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2590		2.569	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2600		2.579	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2610		2.589	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2620		2.599	-3489.236	-12.259	-3476.977	0.224	0.997	60.531	0.634
2630		2.609	-3489.898	-12.238	-3477.66	0.231	0.994	60.375	0.636
2640		2.619	-3489.328	-12.28	-3477.048	0.219	0.996	59.773	0.628
2650		2.629	-3489.328	-12.28	-3477.048	0.219	0.996	59.773	0.628
2660		2.639	-3489.328	-12.28	-3477.048	0.219	0.996	59.773	0.628
2670		2.649	-3489.328	-12.28	-3477.048	0.219	0.996	59.773	0.628
2680		2.659	-3489.328	-12.28	-3477.048	0.219	0.996	59.773	0.628
2690		2.669	-3489.328	-12.28	-3477.048	0.219	0.996	59.773	0.628
2700		2.679	-3491.626	-12.247	-3479.379	0.245	0.983	60.554	0.637
2710		2.689	-3491.626	-12.247	-3479.379	0.245	0.983	60.554	0.637
2720		2.699	-3491.001	-12.526	-3478.475	0.255	0.986	59.599	0.626
2730		2.709	-3491.001	-12.526	-3478.475	0.255	0.986	59.599	0.626
2740		2.719	-3489.452	-12.804	-3476.648	0.249	0.997	57.985	0.616
2750		2.729	-3489.276	-12.581	-3476.695	0.232	0.997	57.981	0.623
2760		2.739	-3492.493	-12.678	-3479.815	0.218	0.985	57.272	0.589
2770		2.749	-3489.769	-12.814	-3476.956	0.251	0.993	56.171	0.622
2780		2.759	-3490.098	-13.204	-3476.894	0.28	0.993	56.954	0.612
2790		2.769	-3490.3	-12.844	-3477.457	0.243	0.991	56.618	0.606
2800		2.779	-3490.3	-12.844	-3477.457	0.243	0.991	56.618	0.606
2810		2.789	-3490.3	-12.844	-3477.457	0.243	0.991	56.618	0.606
2820		2.798	-3491.368	-13.161	-3478.207	0.232	0.996	55.795	0.577
2830		2.808	-3491.581	-12.097	-3479.483	0.179	0.98	56.162	0.623
2840		2.818	-3489.894	-12.101	-3477.794	0.12	0.991	55.535	0.618
2850		2.828	-3495.018	-12.067	-3482.951	0.096	0.959	55.219	0.616
2860		2.838	-3494.935	-12.084	-3482.851	0.114	0.968	56.956	0.598
2870		2.848	-3490.012	-11.748	-3478.264	0.126	0.995	60.525	0.627
2880		2.858	-3490.012	-11.748	-3478.264	0.126	0.995	60.525	0.627
2890		2.868	-3496.432	-12.71	-3483.722	0.069	0.992	58.4	0.572
2900		2.878	-3490.465	-12.317	-3478.148	0.075	0.992	56.865	0.613
2910		2.887	-3490.465	-12.317	-3478.148	0.075	0.992	56.865	0.613
2920		2.897	-3490.369	-11.997	-3478.372	0.125	0.994	58.92	0.61
2930		2.907	-3491.186	-12.411	-3478.775	0.118	0.99	55.196	0.588
2940		2.917	-3490.187	-11.992	-3478.196	0.115	0.99	56.061	0.624
2950		2.927	-3488.514	-12.974	-3475.54	0.123	1.0	51.264	0.598
2960		2.937	-3488.514	-12.974	-3475.54	0.123	1.0	51.264	0.598
2970		2.947	-3489.805	-12.362	-3477.443	0.096	0.99	53.82	0.609
2980		2.956	-3489.805	-12.362	-3477.443	0.096	0.99	53.82	0.609
2990		2.966	-3489.239	-12.704	-3476.535	0.114	0.991	50.572	0.594
3000		2.976	-3489.239	-12.704	-3476.535	0.114	0.991	50.572	0.594
3010		2.986	-3489.239	-12.704	-3476.535	0.114	0.991	50.572	0.594
3020		2.996	-3489.239	-12.704	-3476.535	0.114	0.991	50.572	0.594
3030		3.006	-3489.512	-13.024	-3476.488	0.082	0.991	49.034	0.592
3040		3.016	-3489.947	-13.065	-3476.882	0.086	0.99	49.45	0.58
3050		3.025	-3491.428	-13.014	-3478.413	0.144	0.977	47.94	0.578
3060		3.035	-3491.703	-12.895	-3478.808	0.091	0.975	48.155	0.594
3070		3.045	-3491.703	-12.895	-3478.808	0.091	0.975	48.155	0.594
3080		3.055	-3488.69	-13.024	-3475.666	0.151	0.993	47.602	0.593
3090		3.065	-3488.69	-13.024	-3475.666	0.151	0.993	47.602	0.593
3100		3.075	-3488.022	-13.611	-3474.412	0.114	0.997	43.735	0.576
3110		3.085	-3488.022	-13.611	-3474.412	0.114	0.997	43.735	0.576
3120		3.095	-3488.022	-13.611	-3474.412	0.114	0.997	43.735	0.576
3130		3.105	-3487.672	-13.643	-3474.029	0.132	0.998	44.417	0.571
3140		3.115	-3487.672	-13.643	-3474.029	0.132	0.998	44.417	0.571
3150		3.124	-3487.672	-13.643	-3474.029	0.132	0.998	44.417	0.571
3160		3.134	-3487.672	-13.643	-3474.029	0.132	0.998	44.417	0.571
3170		3.144	-3487.672	-13.643	-3474.029	0.132	0.998	44.417	0.571
3180		3.154	-3487.672	-13.643	-3474.029	0.132	0.998	44.417	0.571
3190		3.164	-3487.672	-13.643	-3474.029	0.132	0.998	44.417	0.571
3200		3.174	-3489.344	-14.272	-3475.072	0.065	0.997	43.201	0.554
3210		3.184	-3489.344	-14.272	-3475.072	0.065	0.997	43.201	0.554
3220		3.194	-3489.344	-14.272	-3475.072	0.065	0.997	43.201	0.554
3230		3.204	-3489.344	-14.272	-3475.072	0.065	0.997	43.201	0.554
3240		3.214	-3488.513	-14.408	-3474.105	0.069	0.999	42.529	0.552
3250		3.224	-3488.335	-14.213	-3474.122	0.078	0.996	40.652	0.563
3260		3.234	-3488.335	-14.213	-3474.122	0.078	0.996	40.652	0.563
3270		3.244	-3488.335	-14.213	-3474.122	0.078	0.996	40.652	0.563
3280		3.254	-3488.335	-14.213	-3474.122	0.078	0.996	40.652	0.563
3290		3.264	-3488.335	-14.213	-3474.122	0.078	0.996	40.652	0.563
3300		3.274	-3489.525	-13.923	-3475.602	0.095	0.985	40.743	0.565
3310		3.284	-3491.222	-13.972	-3477.25	0.088	0.983	39.835	0.572
3320		3.294	-3489.959	-14.212	-3475.747	0.08	0.992	39.574	0.566
3330		3.304	-3489.922	-14.107	-3475.814	0.098	0.989	39.181	0.564
3340		3.314	-3489.922	-14.107	-3475.814	0.098	0.989	39.181	0.564
3350		3.324	-3488.403	-14.823	-3473.58	0.117	0.997	37.222	0.526
3360		3.334	-3488.403	-14.823	-3473.58	0.117	0.997	37.222	0.526
3370		3.344	-3487.366	-15.01	-3472.356	0.172	1.0	36.796	0.547
3380		3.354	-3487.366	-15.01	-3472.356	0.172	1.0	36.796	0.547
3390		3.364	-3487.366	-15.01	-3472.356	0.172	1.0	36.796	0.547
3400		3.374	-3487.366	-15.01	-3472.356	0.172	1.0	36.796	0.547
3410		3.384	-3487.036	-14.588	-3472.448	0.189	0.998	39.456	0.549
3420		3.394	-3487.036	-14.588	-3472.448	0.189	0.998	39.456	0.549
3430		3.404	-3487.036	-14.588	-3472.448	0.189	0.998	39.456	0.549
3440		3.414	-3487.036	-14.588	-3472.448	0.189	0.998	39.456	0.549
3450		3.424	-3487.036	-14.588	-3472.448	0.189	0.998	39.456	0.549
3460		3.434	-3487.036	-14.588	-3472.448	0.189	0.998	39.456	0.549
3470		3.444	-3487.036	-14.588	-3472.448	0.189	0.998	39.456	0.549
3480		3.453	-3487.036	-14.588	-3472.448	0.189	0.998	39.456	0.549
3490		3.463	-3487.036	-14.588	-3472.448	0.189	0.998	39.456	0.549
