iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
650		0.632	-4881.972	-6.859	-4875.114	0.221	0.999	453.691	1.397
660		0.642	-4881.972	-6.859	-4875.114	0.221	0.999	453.691	1.397
670		0.652	-4881.972	-6.859	-4875.114	0.221	0.999	453.691	1.397
680		0.662	-4881.972	-6.859	-4875.114	0.221	0.999	453.691	1.397
690		0.671	-4879.372	-6.801	-4872.571	0.246	0.996	451.537	1.468
700		0.681	-4879.372	-6.801	-4872.571	0.246	0.996	451.537	1.468
710		0.691	-4879.372	-6.801	-4872.571	0.246	0.996	451.537	1.468
720		0.7	-4879.372	-6.801	-4872.571	0.246	0.996	451.537	1.468
730		0.71	-4879.372	-6.801	-4872.571	0.246	0.996	451.537	1.468
740		0.72	-4875.572	-6.446	-4869.126	0.224	0.988	450.636	1.497
750		0.729	-4875.572	-6.446	-4869.126	0.224	0.988	450.636	1.497
760		0.739	-4875.572	-6.446	-4869.126	0.224	0.988	450.636	1.497
770		0.749	-4871.018	-6.978	-4864.04	0.236	1.0	451.412	1.524
780		0.758	-4871.018	-6.978	-4864.04	0.236	1.0	451.412	1.524
790		0.768	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
800		0.778	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
810		0.788	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
820		0.797	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
830		0.807	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
840		0.817	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
850		0.826	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
860		0.836	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
870		0.846	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
880		0.855	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
890		0.865	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
900		0.875	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
910		0.885	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
920		0.894	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
930		0.904	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
940		0.914	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
950		0.923	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
960		0.933	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
970		0.943	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
980		0.952	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
990		0.962	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
1000		0.972	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
1010		0.982	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
1020		0.992	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
1030		1.001	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
1040		1.011	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
1050		1.021	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
1060		1.031	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
1070		1.041	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
1080		1.05	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
1090		1.06	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
1100		1.07	-4874.395	-6.96	-4867.435	0.274	0.988	454.342	1.549
1110		1.08	-4874.969	-6.521	-4868.448	0.239	0.985	452.836	1.573
1120		1.089	-4875.388	-7.116	-4868.273	0.299	0.976	450.584	1.657
1130		1.099	-4875.388	-7.116	-4868.273	0.299	0.976	450.584	1.657
1140		1.109	-4875.388	-7.116	-4868.273	0.299	0.976	450.584	1.657
1150		1.119	-4875.388	-7.116	-4868.273	0.299	0.976	450.584	1.657
1160		1.128	-4866.007	-6.821	-4859.186	0.267	0.991	452.28	1.651
1170		1.138	-4866.007	-6.821	-4859.186	0.267	0.991	452.28	1.651
1180		1.148	-4863.404	-7.153	-4856.251	0.281	0.999	446.686	1.624
1190		1.157	-4861.633	-7.491	-4854.142	0.305	0.999	445.897	1.616
1200		1.167	-4861.633	-7.491	-4854.142	0.305	0.999	445.897	1.616
1210		1.177	-4861.633	-7.491	-4854.142	0.305	0.999	445.897	1.616
1220		1.186	-4861.633	-7.491	-4854.142	0.305	0.999	445.897	1.616
1230		1.196	-4861.633	-7.491	-4854.142	0.305	0.999	445.897	1.616
1240		1.206	-4861.633	-7.491	-4854.142	0.305	0.999	445.897	1.616
1250		1.215	-4861.633	-7.491	-4854.142	0.305	0.999	445.897	1.616
1260		1.225	-4861.633	-7.491	-4854.142	0.305	0.999	445.897	1.616
1270		1.235	-4861.633	-7.491	-4854.142	0.305	0.999	445.897	1.616
1280		1.245	-4861.633	-7.491	-4854.142	0.305	0.999	445.897	1.616
1290		1.254	-4861.633	-7.491	-4854.142	0.305	0.999	445.897	1.616
1300		1.264	-4858.344	-7.386	-4850.958	0.308	0.997	444.263	1.648
1310		1.274	-4858.344	-7.386	-4850.958	0.308	0.997	444.263	1.648
1320		1.283	-4858.344	-7.386	-4850.958	0.308	0.997	444.263	1.648
1330		1.293	-4858.344	-7.386	-4850.958	0.308	0.997	444.263	1.648
1340		1.303	-4854.698	-7.014	-4847.683	0.291	0.991	443.665	1.747
1350		1.312	-4854.698	-7.014	-4847.683	0.291	0.991	443.665	1.747
1360		1.322	-4854.698	-7.014	-4847.683	0.291	0.991	443.665	1.747
1370		1.332	-4854.698	-7.014	-4847.683	0.291	0.991	443.665	1.747
1380		1.342	-4854.698	-7.014	-4847.683	0.291	0.991	443.665	1.747
1390		1.351	-4854.698	-7.014	-4847.683	0.291	0.991	443.665	1.747
1400		1.361	-4854.698	-7.014	-4847.683	0.291	0.991	443.665	1.747
1410		1.371	-4854.698	-7.014	-4847.683	0.291	0.991	443.665	1.747
1420		1.38	-4854.698	-7.014	-4847.683	0.291	0.991	443.665	1.747
1430		1.39	-4849.969	-7.154	-4842.815	0.286	0.999	443.98	1.815
1440		1.4	-4849.969	-7.154	-4842.815	0.286	0.999	443.98	1.815
1450		1.409	-4849.969	-7.154	-4842.815	0.286	0.999	443.98	1.815
1460		1.419	-4849.969	-7.154	-4842.815	0.286	0.999	443.98	1.815
1470		1.429	-4849.969	-7.154	-4842.815	0.286	0.999	443.98	1.815
1480		1.439	-4849.969	-7.154	-4842.815	0.286	0.999	443.98	1.815
1490		1.448	-4849.969	-7.154	-4842.815	0.286	0.999	443.98	1.815
1500		1.458	-4849.641	-6.724	-4842.916	0.268	0.99	442.314	1.891
1510		1.468	-4849.641	-6.724	-4842.916	0.268	0.99	442.314	1.891
1520		1.477	-4849.641	-6.724	-4842.916	0.268	0.99	442.314	1.891
1530		1.487	-4849.641	-6.724	-4842.916	0.268	0.99	442.314	1.891
1540		1.497	-4849.641	-6.724	-4842.916	0.268	0.99	442.314	1.891
1550		1.507	-4848.557	-7.081	-4841.476	0.308	0.972	436.282	1.926
1560		1.516	-4839.495	-8.147	-4831.348	0.366	0.996	435.032	1.919
1570		1.526	-4839.495	-8.147	-4831.348	0.366	0.996	435.032	1.919
1580		1.536	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1590		1.545	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1600		1.555	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1610		1.565	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1620		1.574	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1630		1.584	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1640		1.593	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1650		1.603	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1660		1.613	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1670		1.623	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1680		1.632	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1690		1.642	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1700		1.652	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1710		1.661	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1720		1.671	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1730		1.681	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1740		1.69	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1750		1.7	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1760		1.71	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1770		1.719	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1780		1.729	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1790		1.739	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1800		1.748	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1810		1.758	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1820		1.768	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1830		1.777	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1840		1.787	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1850		1.797	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1860		1.806	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1870		1.816	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1880		1.826	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1890		1.835	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1900		1.845	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1910		1.855	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1920		1.865	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1930		1.874	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1940		1.884	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1950		1.894	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1960		1.903	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1970		1.913	-4839.593	-8.205	-4831.387	0.364	0.999	435.065	1.891
1980		1.923	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
1990		1.932	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2000		1.942	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2010		1.952	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2020		1.961	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2030		1.971	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2040		1.981	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2050		1.991	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2060		2.001	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2070		2.01	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2080		2.02	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2090		2.03	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2100		2.039	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2110		2.049	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2120		2.059	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2130		2.069	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2140		2.078	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2150		2.088	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2160		2.098	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2170		2.107	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2180		2.117	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2190		2.127	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2200		2.136	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2210		2.146	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2220		2.156	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2230		2.165	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2240		2.175	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2250		2.185	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2260		2.194	-4837.269	-8.09	-4829.18	0.353	0.999	434.169	1.943
2270		2.204	-4838.896	-7.982	-4830.914	0.361	0.989	434.453	1.977
2280		2.214	-4838.896	-7.982	-4830.914	0.361	0.989	434.453	1.977
2290		2.223	-4838.896	-7.982	-4830.914	0.361	0.989	434.453	1.977
2300		2.233	-4839.73	-8.187	-4831.542	0.373	0.985	430.809	2.1
2310		2.243	-4839.73	-8.187	-4831.542	0.373	0.985	430.809	2.1
2320		2.252	-4830.469	-8.568	-4821.9	0.381	0.995	431.436	2.26
2330		2.262	-4830.469	-8.568	-4821.9	0.381	0.995	431.436	2.26
2340		2.271	-4830.469	-8.568	-4821.9	0.381	0.995	431.436	2.26
2350		2.281	-4830.469	-8.568	-4821.9	0.381	0.995	431.436	2.26
2360		2.291	-4830.469	-8.568	-4821.9	0.381	0.995	431.436	2.26
2370		2.301	-4830.469	-8.568	-4821.9	0.381	0.995	431.436	2.26
2380		2.31	-4830.469	-8.568	-4821.9	0.381	0.995	431.436	2.26
2390		2.32	-4830.469	-8.568	-4821.9	0.381	0.995	431.436	2.26
2400		2.33	-4830.469	-8.568	-4821.9	0.381	0.995	431.436	2.26
2410		2.339	-4830.469	-8.568	-4821.9	0.381	0.995	431.436	2.26
2420		2.349	-4830.469	-8.568	-4821.9	0.381	0.995	431.436	2.26
2430		2.358	-4828.93	-9.496	-4819.434	0.43	0.998	429.588	2.203
2440		2.368	-4828.93	-9.496	-4819.434	0.43	0.998	429.588	2.203
2450		2.378	-4828.93	-9.496	-4819.434	0.43	0.998	429.588	2.203
2460		2.387	-4828.93	-9.496	-4819.434	0.43	0.998	429.588	2.203
2470		2.397	-4828.93	-9.496	-4819.434	0.43	0.998	429.588	2.203
2480		2.407	-4828.93	-9.496	-4819.434	0.43	0.998	429.588	2.203
2490		2.416	-4828.93	-9.496	-4819.434	0.43	0.998	429.588	2.203
2500		2.426	-4828.93	-9.496	-4819.434	0.43	0.998	429.588	2.203
2510		2.435	-4828.93	-9.496	-4819.434	0.43	0.998	429.588	2.203
2520		2.445	-4828.93	-9.496	-4819.434	0.43	0.998	429.588	2.203
2530		2.455	-4830.568	-9.509	-4821.059	0.437	0.991	427.81	2.211
2540		2.465	-4830.504	-8.262	-4822.242	0.377	0.965	423.995	2.258
2550		2.474	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2560		2.484	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2570		2.494	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2580		2.504	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2590		2.513	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2600		2.523	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2610		2.533	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2620		2.543	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2630		2.552	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2640		2.562	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2650		2.572	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2660		2.582	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2670		2.591	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2680		2.601	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2690		2.611	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2700		2.621	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2710		2.63	-4824.351	-8.197	-4816.155	0.366	0.981	423.428	2.324
2720		2.64	-4826.455	-8.734	-4817.721	0.39	0.977	426.053	2.422
2730		2.65	-4826.455	-8.734	-4817.721	0.39	0.977	426.053	2.422
2740		2.66	-4826.455	-8.734	-4817.721	0.39	0.977	426.053	2.422
2750		2.669	-4826.455	-8.734	-4817.721	0.39	0.977	426.053	2.422
2760		2.679	-4826.455	-8.734	-4817.721	0.39	0.977	426.053	2.422
2770		2.689	-4826.455	-8.734	-4817.721	0.39	0.977	426.053	2.422
2780		2.699	-4830.012	-9.205	-4820.807	0.42	0.978	426.902	2.355
2790		2.708	-4830.012	-9.205	-4820.807	0.42	0.978	426.902	2.355
2800		2.718	-4830.012	-9.205	-4820.807	0.42	0.978	426.902	2.355
2810		2.728	-4830.012	-9.205	-4820.807	0.42	0.978	426.902	2.355
2820		2.737	-4822.755	-8.914	-4813.841	0.396	0.994	426.835	2.375
2830		2.747	-4825.572	-8.78	-4816.791	0.398	0.985	425.935	2.31
2840		2.757	-4825.572	-8.78	-4816.791	0.398	0.985	425.935	2.31
2850		2.766	-4825.572	-8.78	-4816.791	0.398	0.985	425.935	2.31
2860		2.776	-4825.572	-8.78	-4816.791	0.398	0.985	425.935	2.31
2870		2.786	-4825.572	-8.78	-4816.791	0.398	0.985	425.935	2.31
2880		2.795	-4822.978	-8.445	-4814.533	0.378	0.995	424.847	2.232
2890		2.805	-4822.978	-8.445	-4814.533	0.378	0.995	424.847	2.232
2900		2.814	-4822.109	-8.562	-4813.547	0.392	0.987	420.327	2.228
2910		2.824	-4822.109	-8.562	-4813.547	0.392	0.987	420.327	2.228
2920		2.834	-4822.109	-8.562	-4813.547	0.392	0.987	420.327	2.228
2930		2.843	-4822.109	-8.562	-4813.547	0.392	0.987	420.327	2.228
2940		2.853	-4822.109	-8.562	-4813.547	0.392	0.987	420.327	2.228
2950		2.863	-4822.109	-8.562	-4813.547	0.392	0.987	420.327	2.228
2960		2.872	-4822.109	-8.562	-4813.547	0.392	0.987	420.327	2.228
2970		2.882	-4822.109	-8.562	-4813.547	0.392	0.987	420.327	2.228
2980		2.892	-4822.109	-8.562	-4813.547	0.392	0.987	420.327	2.228
2990		2.901	-4821.112	-8.803	-4812.309	0.402	0.976	418.572	2.349
3000		2.911	-4821.112	-8.803	-4812.309	0.402	0.976	418.572	2.349
3010		2.92	-4821.112	-8.803	-4812.309	0.402	0.976	418.572	2.349
3020		2.93	-4821.112	-8.803	-4812.309	0.402	0.976	418.572	2.349
3030		2.94	-4821.112	-8.803	-4812.309	0.402	0.976	418.572	2.349
3040		2.95	-4815.007	-9.137	-4805.87	0.412	0.996	418.04	2.322
3050		2.959	-4815.007	-9.137	-4805.87	0.412	0.996	418.04	2.322
3060		2.969	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3070		2.979	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3080		2.988	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3090		2.998	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3100		3.008	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3110		3.018	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3120		3.027	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3130		3.037	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3140		3.047	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3150		3.056	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3160		3.066	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3170		3.076	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3180		3.086	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3190		3.095	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3200		3.105	-4814.876	-8.591	-4806.285	0.385	0.994	416.831	2.329
3210		3.115	-4813.161	-8.218	-4804.943	0.364	0.994	415.128	2.33
3220		3.124	-4813.161	-8.218	-4804.943	0.364	0.994	415.128	2.33
3230		3.134	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3240		3.144	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3250		3.154	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3260		3.163	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3270		3.173	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3280		3.183	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3290		3.192	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3300		3.202	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3310		3.212	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3320		3.221	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3330		3.231	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3340		3.241	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3350		3.25	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3360		3.26	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3370		3.27	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3380		3.28	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3390		3.289	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3400		3.299	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3410		3.309	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3420		3.318	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3430		3.328	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3440		3.338	-4812.543	-8.623	-4803.92	0.39	0.996	413.963	2.251
3450		3.348	-4813.165	-8.465	-4804.7	0.368	1.0	415.227	2.246
3460		3.357	-4813.165	-8.465	-4804.7	0.368	1.0	415.227	2.246
3470		3.367	-4813.165	-8.465	-4804.7	0.368	1.0	415.227	2.246
3480		3.377	-4813.165	-8.465	-4804.7	0.368	1.0	415.227	2.246
3490		3.387	-4813.165	-8.465	-4804.7	0.368	1.0	415.227	2.246
