iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
400		0.393	-3943.186	-8.736	-3934.45	0.318	1.0	122.167	1.078
410		0.403	-3943.186	-8.736	-3934.45	0.318	1.0	122.167	1.078
420		0.413	-3943.186	-8.736	-3934.45	0.318	1.0	122.167	1.078
430		0.423	-3943.416	-8.808	-3934.608	0.325	1.0	124.115	1.081
440		0.433	-3943.416	-8.808	-3934.608	0.325	1.0	124.115	1.081
450		0.442	-3944.577	-10.287	-3934.29	0.401	0.999	121.186	1.008
460		0.452	-3945.751	-10.887	-3934.863	0.442	0.989	116.152	1.016
470		0.462	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
480		0.472	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
490		0.481	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
500		0.491	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
510		0.501	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
520		0.511	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
530		0.52	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
540		0.53	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
550		0.54	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
560		0.549	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
570		0.559	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
580		0.569	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
590		0.579	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
600		0.588	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
610		0.598	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
620		0.608	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
630		0.618	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
640		0.628	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
650		0.637	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
660		0.647	-3943.538	-12.084	-3931.455	0.479	1.0	114.997	1.003
670		0.657	-3945.654	-12.096	-3933.558	0.479	0.997	113.751	0.958
680		0.666	-3945.654	-12.096	-3933.558	0.479	0.997	113.751	0.958
690		0.676	-3944.081	-10.925	-3933.156	0.425	0.999	115.293	0.978
700		0.686	-3944.081	-10.925	-3933.156	0.425	0.999	115.293	0.978
710		0.696	-3944.081	-10.925	-3933.156	0.425	0.999	115.293	0.978
720		0.706	-3944.081	-10.925	-3933.156	0.425	0.999	115.293	0.978
730		0.716	-3944.05	-10.256	-3933.794	0.408	0.997	118.955	1.024
740		0.725	-3944.05	-10.256	-3933.794	0.408	0.997	118.955	1.024
750		0.735	-3944.05	-10.256	-3933.794	0.408	0.997	118.955	1.024
760		0.745	-3944.05	-10.256	-3933.794	0.408	0.997	118.955	1.024
770		0.755	-3944.05	-10.256	-3933.794	0.408	0.997	118.955	1.024
780		0.765	-3944.126	-10.573	-3933.553	0.42	0.998	118.345	1.013
790		0.775	-3944.126	-10.573	-3933.553	0.42	0.998	118.345	1.013
800		0.784	-3944.126	-10.573	-3933.553	0.42	0.998	118.345	1.013
810		0.794	-3944.126	-10.573	-3933.553	0.42	0.998	118.345	1.013
820		0.804	-3944.126	-10.573	-3933.553	0.42	0.998	118.345	1.013
830		0.814	-3945.019	-11.394	-3933.624	0.443	1.0	117.536	0.979
840		0.823	-3945.019	-11.394	-3933.624	0.443	1.0	117.536	0.979
850		0.833	-3945.019	-11.394	-3933.624	0.443	1.0	117.536	0.979
860		0.843	-3945.019	-11.394	-3933.624	0.443	1.0	117.536	0.979
870		0.853	-3945.019	-11.394	-3933.624	0.443	1.0	117.536	0.979
880		0.863	-3945.019	-11.394	-3933.624	0.443	1.0	117.536	0.979
890		0.872	-3945.019	-11.394	-3933.624	0.443	1.0	117.536	0.979
900		0.882	-3945.019	-11.394	-3933.624	0.443	1.0	117.536	0.979
910		0.892	-3945.019	-11.394	-3933.624	0.443	1.0	117.536	0.979
920		0.902	-3945.019	-11.394	-3933.624	0.443	1.0	117.536	0.979
930		0.912	-3945.089	-11.468	-3933.621	0.455	0.996	114.709	0.973
940		0.921	-3945.089	-11.468	-3933.621	0.455	0.996	114.709	0.973
950		0.931	-3949.67	-11.533	-3938.137	0.46	0.995	119.951	0.949
960		0.941	-3946.802	-10.353	-3936.45	0.414	0.991	119.684	0.994
970		0.951	-3946.117	-10.116	-3936.001	0.416	0.993	124.114	1.049
980		0.96	-3946.6	-10.436	-3936.163	0.428	0.994	123.733	1.031
990		0.97	-3946.582	-11.133	-3935.449	0.457	0.993	121.55	1.016
1000		0.98	-3945.857	-12.543	-3933.314	0.508	0.999	121.228	1.014
1010		0.989	-3945.857	-12.543	-3933.314	0.508	0.999	121.228	1.014
1020		0.999	-3945.857	-12.543	-3933.314	0.508	0.999	121.228	1.014
1030		1.009	-3945.857	-12.543	-3933.314	0.508	0.999	121.228	1.014
1040		1.019	-3945.302	-11.807	-3933.495	0.489	0.996	119.521	1.052
1050		1.028	-3945.302	-11.807	-3933.495	0.489	0.996	119.521	1.052
1060		1.038	-3946.742	-10.207	-3936.535	0.423	0.989	123.361	1.054
1070		1.048	-3946.743	-11.119	-3935.623	0.447	0.998	121.748	0.992
1080		1.057	-3946.971	-11.323	-3935.648	0.456	0.993	118.76	0.978
1090		1.067	-3944.816	-11.483	-3933.333	0.469	0.997	119.761	1.023
1100		1.077	-3944.816	-11.483	-3933.333	0.469	0.997	119.761	1.023
1110		1.087	-3944.912	-11.73	-3933.182	0.469	0.999	118.394	0.998
1120		1.096	-3946.127	-10.258	-3935.869	0.408	0.995	121.166	0.998
1130		1.106	-3946.146	-10.053	-3936.093	0.403	0.998	126.752	1.026
1140		1.116	-3946.146	-10.053	-3936.093	0.403	0.998	126.752	1.026
1150		1.126	-3947.145	-10.104	-3937.042	0.426	0.997	133.918	1.085
1160		1.135	-3946.201	-10.069	-3936.132	0.429	0.999	133.044	1.148
1170		1.145	-3946.201	-10.069	-3936.132	0.429	0.999	133.044	1.148
1180		1.155	-3946.201	-10.069	-3936.132	0.429	0.999	133.044	1.148
1190		1.165	-3945.768	-9.97	-3935.798	0.422	0.999	132.046	1.146
1200		1.174	-3945.768	-9.97	-3935.798	0.422	0.999	132.046	1.146
1210		1.184	-3945.768	-9.97	-3935.798	0.422	0.999	132.046	1.146
1220		1.194	-3945.768	-9.97	-3935.798	0.422	0.999	132.046	1.146
1230		1.204	-3945.768	-9.97	-3935.798	0.422	0.999	132.046	1.146
1240		1.213	-3946.068	-9.716	-3936.352	0.412	0.996	130.612	1.125
1250		1.223	-3946.068	-9.716	-3936.352	0.412	0.996	130.612	1.125
1260		1.232	-3945.345	-9.892	-3935.454	0.412	0.999	130.895	1.122
1270		1.242	-3945.94	-9.748	-3936.192	0.411	0.995	126.494	1.13
1280		1.252	-3948.433	-10.327	-3938.106	0.424	0.991	126.214	1.017
1290		1.262	-3948.433	-10.327	-3938.106	0.424	0.991	126.214	1.017
1300		1.271	-3949.5	-9.938	-3939.562	0.429	0.982	130.439	1.115
1310		1.281	-3945.822	-9.666	-3936.156	0.409	0.995	128.602	1.129
1320		1.291	-3946.507	-11.176	-3935.331	0.476	0.993	125.345	1.098
1330		1.301	-3946.507	-11.176	-3935.331	0.476	0.993	125.345	1.098
1340		1.311	-3947.418	-9.732	-3937.685	0.4	0.988	125.388	1.054
1350		1.321	-3946.562	-10.593	-3935.968	0.437	0.994	124.845	1.036
1360		1.33	-3946.562	-10.593	-3935.968	0.437	0.994	124.845	1.036
1370		1.34	-3948.414	-10.866	-3937.548	0.456	0.982	120.571	1.061
1380		1.35	-3948.514	-11.048	-3937.466	0.464	0.985	123.565	1.047
1390		1.36	-3949.542	-11.804	-3937.738	0.464	0.999	125.834	0.918
1400		1.37	-3949.046	-11.333	-3937.713	0.447	1.0	124.041	0.967
1410		1.38	-3949.046	-11.333	-3937.713	0.447	1.0	124.041	0.967
1420		1.389	-3948.816	-10.889	-3937.926	0.427	0.995	123.489	0.925
1430		1.399	-3944.526	-9.605	-3934.921	0.381	0.997	123.446	1.04
1440		1.409	-3948.71	-9.255	-3939.455	0.373	0.98	123.235	1.051
1450		1.419	-3946.592	-9.759	-3936.832	0.365	0.999	122.237	0.981
1460		1.428	-3948.599	-9.847	-3938.753	0.38	0.996	122.694	0.97
1470		1.438	-3947.362	-10.248	-3937.113	0.381	0.999	123.472	0.929
1480		1.448	-3947.362	-10.248	-3937.113	0.381	0.999	123.472	0.929
1490		1.457	-3946.715	-10.601	-3936.114	0.396	1.0	122.711	0.93
1500		1.467	-3947.001	-10.868	-3936.133	0.424	0.996	121.644	0.93
1510		1.477	-3947.001	-10.868	-3936.133	0.424	0.996	121.644	0.93
1520		1.487	-3947.001	-10.868	-3936.133	0.424	0.996	121.644	0.93
1530		1.496	-3947.001	-10.868	-3936.133	0.424	0.996	121.644	0.93
1540		1.506	-3947.001	-10.868	-3936.133	0.424	0.996	121.644	0.93
1550		1.516	-3947.001	-10.868	-3936.133	0.424	0.996	121.644	0.93
1560		1.526	-3947.001	-10.868	-3936.133	0.424	0.996	121.644	0.93
1570		1.535	-3947.001	-10.868	-3936.133	0.424	0.996	121.644	0.93
1580		1.545	-3947.001	-10.868	-3936.133	0.424	0.996	121.644	0.93
1590		1.555	-3950.817	-10.505	-3940.312	0.418	0.989	121.664	0.961
1600		1.565	-3945.632	-10.062	-3935.569	0.4	0.992	118.855	1.009
1610		1.575	-3945.632	-10.062	-3935.569	0.4	0.992	118.855	1.009
1620		1.584	-3945.632	-10.062	-3935.569	0.4	0.992	118.855	1.009
1630		1.594	-3945.632	-10.062	-3935.569	0.4	0.992	118.855	1.009
1640		1.604	-3946.077	-10.029	-3936.048	0.396	0.996	121.521	1.001
1650		1.614	-3944.813	-9.462	-3935.351	0.377	0.993	121.792	1.05
1660		1.623	-3944.813	-9.462	-3935.351	0.377	0.993	121.792	1.05
1670		1.633	-3944.841	-9.864	-3934.977	0.371	1.0	123.072	1.014
1680		1.643	-3944.841	-9.864	-3934.977	0.371	1.0	123.072	1.014
1690		1.653	-3945.569	-9.563	-3936.006	0.365	0.997	121.151	0.991
1700		1.662	-3943.823	-8.999	-3934.823	0.34	0.996	119.753	1.035
1710		1.672	-3943.823	-8.999	-3934.823	0.34	0.996	119.753	1.035
1720		1.682	-3943.823	-8.999	-3934.823	0.34	0.996	119.753	1.035
1730		1.691	-3944.173	-8.975	-3935.198	0.321	0.997	118.088	0.992
1740		1.701	-3945.079	-8.99	-3936.09	0.309	0.999	112.792	1.008
1750		1.711	-3944.843	-8.977	-3935.866	0.3	0.989	109.077	0.942
1760		1.721	-3945.086	-8.768	-3936.318	0.292	0.989	111.081	0.955
1770		1.73	-3945.086	-8.768	-3936.318	0.292	0.989	111.081	0.955
1780		1.74	-3945.112	-9.091	-3936.02	0.313	0.999	111.199	1.014
1790		1.75	-3944.962	-10.242	-3934.719	0.378	0.999	108.857	0.997
1800		1.759	-3947.592	-10.363	-3937.229	0.383	0.99	105.98	0.936
1810		1.769	-3944.854	-9.533	-3935.322	0.341	0.998	109.83	0.987
1820		1.779	-3945.079	-9.496	-3935.583	0.34	0.998	109.522	0.986
1830		1.789	-3947.43	-11.153	-3936.276	0.447	0.994	110.349	1.027
1840		1.798	-3949.853	-11.336	-3938.517	0.443	0.988	113.815	0.928
1850		1.808	-3945.953	-12.338	-3933.615	0.494	0.991	111.579	0.974
1860		1.818	-3945.953	-12.338	-3933.615	0.494	0.991	111.579	0.974
1870		1.828	-3945.741	-12.889	-3932.851	0.516	0.993	111.692	0.975
1880		1.837	-3944.831	-13.447	-3931.383	0.533	0.998	112.6	0.975
1890		1.847	-3944.831	-13.447	-3931.383	0.533	0.998	112.6	0.975
1900		1.857	-3947.765	-12.629	-3935.136	0.511	0.99	115.49	0.976
1910		1.867	-3947.765	-12.629	-3935.136	0.511	0.99	115.49	0.976
1920		1.876	-3946.983	-13.976	-3933.007	0.543	0.998	110.01	0.923
1930		1.886	-3946.983	-13.976	-3933.007	0.543	0.998	110.01	0.923
1940		1.896	-3946.983	-13.976	-3933.007	0.543	0.998	110.01	0.923
1950		1.906	-3946.983	-13.976	-3933.007	0.543	0.998	110.01	0.923
1960		1.916	-3946.983	-13.976	-3933.007	0.543	0.998	110.01	0.923
1970		1.926	-3946.983	-13.976	-3933.007	0.543	0.998	110.01	0.923
1980		1.936	-3945.346	-14.116	-3931.23	0.545	0.997	105.986	0.921
1990		1.946	-3945.346	-14.116	-3931.23	0.545	0.997	105.986	0.921
2000		1.955	-3946.238	-13.494	-3932.744	0.523	0.999	105.519	0.971
2010		1.965	-3946.215	-12.609	-3933.606	0.496	0.999	105.533	1.0
2020		1.975	-3946.215	-12.609	-3933.606	0.496	0.999	105.533	1.0
2030		1.985	-3946.215	-12.609	-3933.606	0.496	0.999	105.533	1.0
2040		1.995	-3946.215	-12.609	-3933.606	0.496	0.999	105.533	1.0
2050		2.004	-3947.716	-11.989	-3935.727	0.476	0.99	106.495	0.989
2060		2.014	-3944.972	-12.3	-3932.672	0.475	0.995	106.644	0.924
2070		2.024	-3944.972	-12.3	-3932.672	0.475	0.995	106.644	0.924
2080		2.034	-3944.972	-12.3	-3932.672	0.475	0.995	106.644	0.924
2090		2.044	-3944.972	-12.3	-3932.672	0.475	0.995	106.644	0.924
2100		2.053	-3944.972	-12.3	-3932.672	0.475	0.995	106.644	0.924
2110		2.063	-3947.28	-11.306	-3935.974	0.431	0.993	106.079	0.935
2120		2.073	-3946.295	-13.259	-3933.036	0.505	0.998	101.626	0.92
2130		2.083	-3946.295	-13.259	-3933.036	0.505	0.998	101.626	0.92
2140		2.093	-3945.312	-12.803	-3932.509	0.491	0.999	102.547	0.963
2150		2.102	-3946.885	-12.98	-3933.905	0.504	0.993	101.458	0.953
2160		2.112	-3948.203	-12.139	-3936.064	0.463	0.988	100.827	0.92
2170		2.122	-3948.357	-11.257	-3937.1	0.424	0.996	99.973	0.967
2180		2.132	-3946.639	-11.885	-3934.753	0.462	0.993	103.897	0.964
2190		2.142	-3947.173	-12.343	-3934.831	0.475	0.993	102.866	0.932
2200		2.152	-3949.507	-11.485	-3938.022	0.445	0.993	101.654	0.987
2210		2.161	-3948.025	-10.499	-3937.527	0.375	0.993	98.079	0.934
2220		2.171	-3948.025	-10.499	-3937.527	0.375	0.993	98.079	0.934
2230		2.181	-3947.352	-9.984	-3937.368	0.344	0.989	100.809	0.91
2240		2.191	-3949.106	-10.137	-3938.969	0.368	0.99	100.248	0.968
2250		2.2	-3946.91	-10.748	-3936.163	0.394	0.996	105.411	0.92
2260		2.21	-3947.159	-11.185	-3935.975	0.394	0.999	107.55	0.846
2270		2.22	-3947.159	-11.185	-3935.975	0.394	0.999	107.55	0.846
2280		2.23	-3947.159	-11.185	-3935.975	0.394	0.999	107.55	0.846
2290		2.239	-3947.159	-11.185	-3935.975	0.394	0.999	107.55	0.846
2300		2.249	-3947.159	-11.185	-3935.975	0.394	0.999	107.55	0.846
2310		2.259	-3947.004	-10.84	-3936.164	0.395	0.997	108.597	0.895
2320		2.269	-3946.249	-9.17	-3937.079	0.339	0.994	112.419	1.021
2330		2.278	-3943.617	-9.148	-3934.468	0.329	0.998	116.668	0.989
2340		2.288	-3942.765	-9.285	-3933.481	0.331	1.0	117.919	1.013
2350		2.298	-3942.765	-9.285	-3933.481	0.331	1.0	117.919	1.013
2360		2.308	-3942.765	-9.285	-3933.481	0.331	1.0	117.919	1.013
2370		2.317	-3942.765	-9.285	-3933.481	0.331	1.0	117.919	1.013
2380		2.327	-3942.54	-8.736	-3933.805	0.299	0.999	117.142	1.01
2390		2.337	-3942.54	-8.736	-3933.805	0.299	0.999	117.142	1.01
2400		2.347	-3942.54	-8.736	-3933.805	0.299	0.999	117.142	1.01
2410		2.356	-3942.54	-8.736	-3933.805	0.299	0.999	117.142	1.01
2420		2.366	-3942.54	-8.736	-3933.805	0.299	0.999	117.142	1.01
2430		2.376	-3942.759	-8.905	-3933.853	0.308	0.998	114.612	0.993
2440		2.386	-3942.759	-8.905	-3933.853	0.308	0.998	114.612	0.993
2450		2.396	-3942.759	-8.905	-3933.853	0.308	0.998	114.612	0.993
2460		2.405	-3942.759	-8.905	-3933.853	0.308	0.998	114.612	0.993
2470		2.415	-3942.759	-8.905	-3933.853	0.308	0.998	114.612	0.993
2480		2.425	-3942.759	-8.905	-3933.853	0.308	0.998	114.612	0.993
2490		2.435	-3943.862	-8.505	-3935.356	0.277	0.995	114.08	0.97
2500		2.445	-3944.463	-8.794	-3935.67	0.308	0.99	112.762	0.987
2510		2.455	-3946.763	-9.662	-3937.1	0.333	0.995	109.699	0.905
2520		2.464	-3945.706	-9.199	-3936.507	0.322	0.992	112.907	0.945
2530		2.474	-3944.764	-10.07	-3934.694	0.365	0.999	107.758	0.969
2540		2.484	-3944.235	-9.794	-3934.441	0.336	0.999	103.882	0.949
2550		2.494	-3944.235	-9.794	-3934.441	0.336	0.999	103.882	0.949
2560		2.503	-3944.235	-9.794	-3934.441	0.336	0.999	103.882	0.949
2570		2.513	-3945.079	-9.508	-3935.571	0.33	0.99	107.631	0.928
2580		2.523	-3945.201	-9.158	-3936.044	0.323	0.988	110.342	0.962
2590		2.533	-3947.257	-9.301	-3937.956	0.315	0.993	111.333	0.914
2600		2.543	-3947.804	-8.871	-3938.933	0.293	0.991	113.706	0.924
2610		2.552	-3945.303	-8.257	-3937.046	0.271	0.986	113.701	0.992
2620		2.562	-3944.736	-8.586	-3936.15	0.275	0.991	111.573	0.949
2630		2.572	-3944.672	-8.549	-3936.123	0.282	0.99	112.544	0.967
2640		2.582	-3944.672	-8.549	-3936.123	0.282	0.99	112.544	0.967
2650		2.592	-3944.672	-8.549	-3936.123	0.282	0.99	112.544	0.967
2660		2.602	-3945.842	-8.118	-3937.724	0.26	0.997	111.084	1.054
2670		2.611	-3945.7	-8.139	-3937.561	0.255	0.998	110.196	1.05
2680		2.621	-3945.7	-8.139	-3937.561	0.255	0.998	110.196	1.05
2690		2.631	-3944.91	-8.218	-3936.692	0.23	1.0	112.226	1.002
2700		2.641	-3942.022	-8.399	-3933.622	0.266	0.999	115.192	1.0
2710		2.651	-3943.839	-8.525	-3935.314	0.279	0.991	111.629	0.974
2720		2.661	-3942.833	-8.295	-3934.538	0.258	0.995	112.097	0.978
2730		2.67	-3942.833	-8.295	-3934.538	0.258	0.995	112.097	0.978
2740		2.68	-3942.833	-8.295	-3934.538	0.258	0.995	112.097	0.978
2750		2.69	-3942.833	-8.295	-3934.538	0.258	0.995	112.097	0.978
2760		2.7	-3942.833	-8.295	-3934.538	0.258	0.995	112.097	0.978
2770		2.71	-3942.833	-8.295	-3934.538	0.258	0.995	112.097	0.978
2780		2.719	-3942.833	-8.295	-3934.538	0.258	0.995	112.097	0.978
2790		2.729	-3942.833	-8.295	-3934.538	0.258	0.995	112.097	0.978
2800		2.739	-3942.833	-8.295	-3934.538	0.258	0.995	112.097	0.978
2810		2.749	-3942.833	-8.295	-3934.538	0.258	0.995	112.097	0.978
2820		2.759	-3942.608	-9.059	-3933.549	0.303	0.997	109.882	0.956
2830		2.768	-3942.608	-9.059	-3933.549	0.303	0.997	109.882	0.956
2840		2.778	-3942.608	-9.059	-3933.549	0.303	0.997	109.882	0.956
2850		2.788	-3942.608	-9.059	-3933.549	0.303	0.997	109.882	0.956
2860		2.798	-3942.608	-9.059	-3933.549	0.303	0.997	109.882	0.956
2870		2.808	-3942.608	-9.059	-3933.549	0.303	0.997	109.882	0.956
2880		2.817	-3942.608	-9.059	-3933.549	0.303	0.997	109.882	0.956
2890		2.827	-3942.608	-9.059	-3933.549	0.303	0.997	109.882	0.956
2900		2.837	-3942.608	-9.059	-3933.549	0.303	0.997	109.882	0.956
2910		2.847	-3945.663	-9.139	-3936.524	0.313	0.994	106.727	0.972
2920		2.856	-3944.599	-9.31	-3935.289	0.321	0.997	106.202	0.98
2930		2.866	-3944.599	-9.31	-3935.289	0.321	0.997	106.202	0.98
2940		2.876	-3944.599	-9.31	-3935.289	0.321	0.997	106.202	0.98
2950		2.885	-3944.798	-9.923	-3934.875	0.357	1.0	107.65	1.011
2960		2.895	-3944.798	-9.923	-3934.875	0.357	1.0	107.65	1.011
2970		2.905	-3944.515	-9.505	-3935.01	0.328	0.995	109.565	0.929
2980		2.914	-3944.751	-9.322	-3935.429	0.325	0.989	108.329	0.945
2990		2.924	-3944.751	-9.322	-3935.429	0.325	0.989	108.329	0.945
3000		2.934	-3944.559	-8.962	-3935.597	0.304	0.998	107.63	1.001
3010		2.944	-3944.559	-8.962	-3935.597	0.304	0.998	107.63	1.001
3020		2.953	-3944.559	-8.962	-3935.597	0.304	0.998	107.63	1.001
3030		2.963	-3944.559	-8.962	-3935.597	0.304	0.998	107.63	1.001
3040		2.973	-3942.215	-8.637	-3933.577	0.27	0.998	110.648	0.962
3050		2.982	-3942.215	-8.637	-3933.577	0.27	0.998	110.648	0.962
3060		2.992	-3942.215	-8.637	-3933.577	0.27	0.998	110.648	0.962
3070		3.002	-3942.215	-8.637	-3933.577	0.27	0.998	110.648	0.962
3080		3.011	-3942.215	-8.637	-3933.577	0.27	0.998	110.648	0.962
3090		3.021	-3942.215	-8.637	-3933.577	0.27	0.998	110.648	0.962
3100		3.031	-3943.038	-8.349	-3934.688	0.247	0.996	110.65	0.954
3110		3.04	-3943.038	-8.349	-3934.688	0.247	0.996	110.65	0.954
3120		3.05	-3943.038	-8.349	-3934.688	0.247	0.996	110.65	0.954
3130		3.06	-3943.038	-8.349	-3934.688	0.247	0.996	110.65	0.954
3140		3.07	-3943.038	-8.349	-3934.688	0.247	0.996	110.65	0.954
3150		3.079	-3944.796	-8.777	-3936.019	0.271	1.0	110.286	0.997
3160		3.089	-3944.796	-8.777	-3936.019	0.271	1.0	110.286	0.997
3170		3.099	-3944.796	-8.777	-3936.019	0.271	1.0	110.286	0.997
3180		3.109	-3944.796	-8.777	-3936.019	0.271	1.0	110.286	0.997
3190		3.118	-3944.964	-8.863	-3936.101	0.296	0.993	112.196	0.947
3200		3.128	-3944.964	-8.863	-3936.101	0.296	0.993	112.196	0.947
3210		3.138	-3944.964	-8.863	-3936.101	0.296	0.993	112.196	0.947
3220		3.148	-3944.843	-9.024	-3935.819	0.285	0.999	112.852	0.932
3230		3.158	-3945.77	-8.749	-3937.022	0.293	0.99	112.463	0.954
3240		3.167	-3945.77	-8.749	-3937.022	0.293	0.99	112.463	0.954
3250		3.177	-3948.705	-10.185	-3938.52	0.349	0.988	107.28	0.851
3260		3.187	-3948.781	-9.302	-3939.479	0.314	0.979	106.583	0.912
3270		3.196	-3946.052	-9.62	-3936.432	0.31	0.997	102.33	0.902
3280		3.206	-3947.994	-9.234	-3938.76	0.304	0.996	99.122	0.982
3290		3.216	-3947.994	-9.234	-3938.76	0.304	0.996	99.122	0.982
3300		3.225	-3949.583	-9.525	-3940.058	0.316	0.994	93.985	0.98
3310		3.235	-3947.16	-9.191	-3937.969	0.292	0.995	97.793	0.959
3320		3.245	-3944.787	-9.104	-3935.684	0.275	0.995	100.412	0.916
3330		3.255	-3944.787	-9.104	-3935.684	0.275	0.995	100.412	0.916
3340		3.264	-3945.212	-8.904	-3936.308	0.276	0.991	101.412	0.942
3350		3.274	-3945.212	-8.904	-3936.308	0.276	0.991	101.412	0.942
3360		3.284	-3946.755	-9.581	-3937.174	0.33	0.986	106.626	0.912
3370		3.294	-3948.784	-11.027	-3937.757	0.387	0.985	98.93	0.853
3380		3.303	-3948.784	-11.027	-3937.757	0.387	0.985	98.93	0.853
3390		3.313	-3947.3	-10.975	-3936.325	0.407	0.989	101.379	0.924
3400		3.323	-3946.59	-10.202	-3936.388	0.356	0.991	104.388	0.89
3410		3.333	-3944.252	-9.91	-3934.342	0.336	0.998	106.455	0.903
3420		3.342	-3944.959	-9.606	-3935.353	0.336	0.995	102.847	0.97
3430		3.352	-3945.543	-9.946	-3935.598	0.345	0.994	102.262	0.925
3440		3.362	-3947.235	-9.147	-3938.089	0.326	0.992	111.419	0.977
3450		3.371	-3947.114	-9.191	-3937.923	0.327	0.988	113.836	0.949
3460		3.381	-3944.803	-9.41	-3935.393	0.343	0.999	119.205	0.982
3470		3.391	-3947.044	-10.184	-3936.861	0.409	0.998	116.182	1.071
3480		3.401	-3945.561	-10.687	-3934.873	0.421	0.994	115.563	0.977
3490		3.41	-3944.832	-11.186	-3933.646	0.448	0.998	118.148	1.002
