iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
2900		2.819	-3806.735	-6.692	-3800.042	0.279	0.992	178.746	1.234
2910		2.829	-3804.958	-6.89	-3798.068	0.28	0.997	176.141	1.212
2920		2.839	-3804.958	-6.89	-3798.068	0.28	0.997	176.141	1.212
2930		2.848	-3806.382	-6.941	-3799.441	0.273	0.996	177.061	1.135
2940		2.858	-3806.225	-6.978	-3799.247	0.274	0.998	176.443	1.166
2950		2.868	-3804.873	-6.228	-3798.646	0.218	0.998	177.457	1.23
2960		2.877	-3804.873	-6.228	-3798.646	0.218	0.998	177.457	1.23
2970		2.887	-3804.873	-6.228	-3798.646	0.218	0.998	177.457	1.23
2980		2.897	-3804.873	-6.228	-3798.646	0.218	0.998	177.457	1.23
2990		2.906	-3804.954	-7.145	-3797.809	0.281	0.999	173.227	1.163
3000		2.916	-3804.954	-7.145	-3797.809	0.281	0.999	173.227	1.163
3010		2.926	-3804.954	-7.145	-3797.809	0.281	0.999	173.227	1.163
3020		2.936	-3804.424	-6.675	-3797.749	0.266	0.995	172.223	1.218
3030		2.945	-3804.424	-6.675	-3797.749	0.266	0.995	172.223	1.218
3040		2.955	-3805.055	-7.11	-3797.946	0.301	0.993	172.501	1.203
3050		2.965	-3804.415	-6.307	-3798.109	0.237	0.995	173.513	1.24
3060		2.974	-3805.179	-6.465	-3798.714	0.242	0.992	171.018	1.184
3070		2.984	-3805.173	-6.009	-3799.164	0.203	0.991	169.681	1.222
3080		2.994	-3805.173	-6.009	-3799.164	0.203	0.991	169.681	1.222
3090		3.003	-3805.173	-6.009	-3799.164	0.203	0.991	169.681	1.222
3100		3.013	-3805.173	-6.009	-3799.164	0.203	0.991	169.681	1.222
3110		3.023	-3805.173	-6.009	-3799.164	0.203	0.991	169.681	1.222
3120		3.032	-3803.066	-6.321	-3796.745	0.218	0.996	167.887	1.191
3130		3.042	-3804.445	-6.069	-3798.377	0.192	0.987	163.98	1.177
3140		3.052	-3803.276	-6.19	-3797.086	0.19	0.993	162.986	1.153
3150		3.062	-3805.139	-6.087	-3799.052	0.183	0.986	163.512	1.149
3160		3.071	-3801.666	-6.449	-3795.217	0.216	0.997	162.204	1.169
3170		3.081	-3801.666	-6.449	-3795.217	0.216	0.997	162.204	1.169
3180		3.091	-3801.666	-6.449	-3795.217	0.216	0.997	162.204	1.169
3190		3.1	-3801.666	-6.449	-3795.217	0.216	0.997	162.204	1.169
3200		3.11	-3801.666	-6.449	-3795.217	0.216	0.997	162.204	1.169
3210		3.12	-3801.666	-6.449	-3795.217	0.216	0.997	162.204	1.169
3220		3.129	-3801.666	-6.449	-3795.217	0.216	0.997	162.204	1.169
3230		3.139	-3801.666	-6.449	-3795.217	0.216	0.997	162.204	1.169
3240		3.149	-3801.666	-6.449	-3795.217	0.216	0.997	162.204	1.169
3250		3.158	-3805.343	-6.238	-3799.104	0.19	0.983	159.98	1.119
3260		3.168	-3801.678	-6.362	-3795.316	0.195	0.991	155.637	1.129
3270		3.178	-3801.678	-6.362	-3795.316	0.195	0.991	155.637	1.129
3280		3.188	-3801.937	-7.033	-3794.904	0.256	0.991	154.345	1.098
3290		3.197	-3799.98	-7.177	-3792.802	0.258	0.995	151.184	1.091
3300		3.207	-3799.98	-7.177	-3792.802	0.258	0.995	151.184	1.091
3310		3.217	-3799.98	-7.177	-3792.802	0.258	0.995	151.184	1.091
3320		3.227	-3799.98	-7.177	-3792.802	0.258	0.995	151.184	1.091
3330		3.236	-3799.828	-7.112	-3792.717	0.25	0.996	151.291	1.088
3340		3.246	-3799.828	-7.112	-3792.717	0.25	0.996	151.291	1.088
3350		3.256	-3799.846	-7.002	-3792.845	0.233	0.999	154.776	1.118
3360		3.265	-3799.846	-7.002	-3792.845	0.233	0.999	154.776	1.118
3370		3.275	-3799.675	-7.166	-3792.508	0.253	0.998	151.798	1.098
3380		3.285	-3799.675	-7.166	-3792.508	0.253	0.998	151.798	1.098
3390		3.295	-3798.86	-7.89	-3790.97	0.301	0.998	147.724	1.071
3400		3.304	-3798.86	-7.89	-3790.97	0.301	0.998	147.724	1.071
3410		3.314	-3802.599	-7.187	-3795.412	0.251	0.987	148.828	1.045
3420		3.324	-3798.426	-7.706	-3790.72	0.284	0.997	145.71	1.06
3430		3.333	-3798.426	-7.706	-3790.72	0.284	0.997	145.71	1.06
3440		3.343	-3800.389	-7.647	-3792.742	0.284	0.991	145.609	1.046
3450		3.353	-3799.384	-7.456	-3791.928	0.256	0.997	145.564	1.036
3460		3.362	-3799.405	-7.189	-3792.216	0.251	0.995	148.227	1.076
3470		3.372	-3799.405	-7.189	-3792.216	0.251	0.995	148.227	1.076
3480		3.382	-3803.962	-6.845	-3797.118	0.229	0.992	147.492	1.099
3490		3.391	-3803.371	-7.267	-3796.104	0.253	0.999	142.339	1.133
