iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
660		0.636	-7049.86	-8.663	-7041.197	0.413	0.635	437.972	2.04
670		0.646	-7049.86	-8.663	-7041.197	0.413	0.635	437.972	2.04
680		0.655	-7049.86	-8.663	-7041.197	0.413	0.635	437.972	2.04
690		0.665	-7049.86	-8.663	-7041.197	0.413	0.635	437.972	2.04
700		0.674	-7049.86	-8.663	-7041.197	0.413	0.635	437.972	2.04
710		0.684	-7049.86	-8.663	-7041.197	0.413	0.635	437.972	2.04
720		0.694	-7049.86	-8.663	-7041.197	0.413	0.635	437.972	2.04
730		0.703	-7049.86	-8.663	-7041.197	0.413	0.635	437.972	2.04
740		0.713	-7042.795	-9.118	-7033.677	0.435	0.66	439.318	2.056
750		0.723	-7039.179	-10.133	-7029.046	0.482	0.669	440.566	2.07
760		0.732	-7039.179	-10.133	-7029.046	0.482	0.669	440.566	2.07
770		0.742	-7040.441	-9.344	-7031.096	0.445	0.662	440.827	2.087
780		0.751	-7025.186	-9.603	-7015.583	0.457	0.695	441.343	2.074
790		0.761	-7025.186	-9.603	-7015.583	0.457	0.695	441.343	2.074
800		0.771	-7025.186	-9.603	-7015.583	0.457	0.695	441.343	2.074
810		0.78	-7025.186	-9.603	-7015.583	0.457	0.695	441.343	2.074
820		0.79	-7021.155	-10.349	-7010.807	0.49	0.678	441.37	2.096
830		0.8	-7021.155	-10.349	-7010.807	0.49	0.678	441.37	2.096
840		0.809	-7021.155	-10.349	-7010.807	0.49	0.678	441.37	2.096
850		0.819	-7021.155	-10.349	-7010.807	0.49	0.678	441.37	2.096
860		0.828	-7021.155	-10.349	-7010.807	0.49	0.678	441.37	2.096
870		0.838	-7021.155	-10.349	-7010.807	0.49	0.678	441.37	2.096
880		0.848	-7021.155	-10.349	-7010.807	0.49	0.678	441.37	2.096
890		0.857	-7021.155	-10.349	-7010.807	0.49	0.678	441.37	2.096
900		0.867	-7021.155	-10.349	-7010.807	0.49	0.678	441.37	2.096
910		0.876	-7021.155	-10.349	-7010.807	0.49	0.678	441.37	2.096
920		0.886	-7021.155	-10.349	-7010.807	0.49	0.678	441.37	2.096
930		0.896	-7014.978	-10.233	-7004.745	0.483	0.707	440.107	2.17
940		0.905	-7014.978	-10.233	-7004.745	0.483	0.707	440.107	2.17
950		0.915	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
960		0.924	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
970		0.934	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
980		0.943	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
990		0.953	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1000		0.963	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1010		0.972	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1020		0.982	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1030		0.992	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1040		1.001	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1050		1.011	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1060		1.021	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1070		1.03	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1080		1.04	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1090		1.049	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1100		1.059	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1110		1.069	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1120		1.078	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1130		1.088	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1140		1.097	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1150		1.107	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1160		1.116	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1170		1.126	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1180		1.135	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1190		1.145	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1200		1.155	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1210		1.165	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1220		1.174	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1230		1.184	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1240		1.194	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1250		1.203	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1260		1.213	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1270		1.223	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1280		1.232	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1290		1.242	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1300		1.252	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1310		1.261	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1320		1.271	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1330		1.28	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1340		1.29	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1350		1.3	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1360		1.309	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1370		1.319	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1380		1.328	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1390		1.338	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1400		1.348	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1410		1.357	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1420		1.367	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1430		1.376	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1440		1.386	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1450		1.396	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1460		1.405	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1470		1.415	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1480		1.424	-6998.729	-10.391	-6988.339	0.49	0.687	443.088	2.139
1490		1.434	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1500		1.444	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1510		1.453	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1520		1.463	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1530		1.472	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1540		1.482	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1550		1.492	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1560		1.501	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1570		1.511	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1580		1.521	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1590		1.53	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1600		1.54	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1610		1.549	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1620		1.559	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1630		1.569	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1640		1.578	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1650		1.588	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1660		1.598	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1670		1.607	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1680		1.617	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1690		1.626	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1700		1.636	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1710		1.646	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1720		1.655	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1730		1.665	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1740		1.675	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1750		1.684	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1760		1.694	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1770		1.703	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1780		1.713	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1790		1.723	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1800		1.732	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1810		1.742	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1820		1.752	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1830		1.761	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1840		1.771	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1850		1.78	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1860		1.79	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1870		1.8	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1880		1.809	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1890		1.819	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1900		1.829	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1910		1.838	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1920		1.848	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1930		1.858	-6996.726	-10.09	-6986.636	0.477	0.672	442.857	2.131
1940		1.867	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
1950		1.877	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
1960		1.887	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
1970		1.896	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
1980		1.906	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
1990		1.916	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2000		1.925	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2010		1.935	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2020		1.944	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2030		1.954	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2040		1.964	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2050		1.973	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2060		1.983	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2070		1.992	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2080		2.002	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2090		2.011	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2100		2.021	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2110		2.031	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2120		2.04	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2130		2.05	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2140		2.059	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2150		2.069	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2160		2.079	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2170		2.088	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2180		2.098	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2190		2.107	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2200		2.117	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2210		2.127	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2220		2.136	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2230		2.146	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2240		2.155	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2250		2.165	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2260		2.175	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2270		2.184	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2280		2.194	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2290		2.203	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2300		2.213	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2310		2.223	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2320		2.232	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2330		2.242	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2340		2.252	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2350		2.261	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2360		2.271	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2370		2.281	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2380		2.29	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2390		2.3	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2400		2.31	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2410		2.319	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2420		2.329	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2430		2.339	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2440		2.348	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2450		2.358	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2460		2.368	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2470		2.377	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2480		2.387	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2490		2.397	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2500		2.406	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2510		2.416	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2520		2.426	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2530		2.435	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2540		2.445	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2550		2.455	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2560		2.464	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2570		2.474	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2580		2.484	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2590		2.493	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2600		2.503	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2610		2.513	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2620		2.522	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2630		2.532	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2640		2.541	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2650		2.551	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2660		2.56	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2670		2.57	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2680		2.579	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2690		2.589	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2700		2.598	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2710		2.608	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2720		2.617	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2730		2.627	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2740		2.636	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2750		2.646	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2760		2.656	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2770		2.665	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2780		2.675	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2790		2.684	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2800		2.694	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2810		2.703	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2820		2.713	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2830		2.722	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2840		2.732	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2850		2.741	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2860		2.751	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2870		2.761	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2880		2.77	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2890		2.78	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2900		2.79	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2910		2.799	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2920		2.809	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2930		2.819	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2940		2.828	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2950		2.838	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2960		2.848	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2970		2.857	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2980		2.867	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
2990		2.876	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3000		2.886	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3010		2.896	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3020		2.905	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3030		2.915	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3040		2.924	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3050		2.934	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3060		2.944	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3070		2.953	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3080		2.963	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3090		2.973	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3100		2.982	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3110		2.992	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3120		3.002	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3130		3.011	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3140		3.021	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3150		3.03	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3160		3.04	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3170		3.049	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3180		3.059	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3190		3.069	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3200		3.078	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3210		3.088	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3220		3.097	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3230		3.107	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3240		3.117	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3250		3.126	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3260		3.136	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3270		3.145	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3280		3.155	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3290		3.165	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3300		3.174	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3310		3.184	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3320		3.193	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3330		3.203	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3340		3.212	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3350		3.222	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3360		3.231	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3370		3.241	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3380		3.25	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3390		3.26	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3400		3.27	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3410		3.279	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3420		3.289	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3430		3.298	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3440		3.308	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3450		3.317	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3460		3.327	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3470		3.337	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3480		3.346	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
3490		3.356	-6990.226	-9.591	-6980.634	0.447	0.69	447.22	2.244
