iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
2130		2.143	-3416.281	-8.028	-3408.253	0.154	0.945	123.572	0.784
2140		2.153	-3410.102	-8.685	-3401.417	0.175	0.995	121.91	0.741
2150		2.163	-3408.667	-8.62	-3400.047	0.173	0.998	122.143	0.758
2160		2.173	-3408.667	-8.62	-3400.047	0.173	0.998	122.143	0.758
2170		2.183	-3409.099	-9.064	-3400.035	0.213	0.999	121.986	0.749
2180		2.193	-3408.079	-8.821	-3399.258	0.202	0.993	119.053	0.751
2190		2.203	-3408.079	-8.821	-3399.258	0.202	0.993	119.053	0.751
2200		2.213	-3408.079	-8.821	-3399.258	0.202	0.993	119.053	0.751
2210		2.223	-3408.079	-8.821	-3399.258	0.202	0.993	119.053	0.751
2220		2.233	-3408.079	-8.821	-3399.258	0.202	0.993	119.053	0.751
2230		2.244	-3408.079	-8.821	-3399.258	0.202	0.993	119.053	0.751
2240		2.254	-3407.352	-8.935	-3398.418	0.178	0.998	116.511	0.736
2250		2.264	-3407.352	-8.935	-3398.418	0.178	0.998	116.511	0.736
2260		2.274	-3407.352	-8.935	-3398.418	0.178	0.998	116.511	0.736
2270		2.284	-3407.352	-8.935	-3398.418	0.178	0.998	116.511	0.736
2280		2.294	-3407.352	-8.935	-3398.418	0.178	0.998	116.511	0.736
2290		2.304	-3407.352	-8.935	-3398.418	0.178	0.998	116.511	0.736
2300		2.314	-3407.352	-8.935	-3398.418	0.178	0.998	116.511	0.736
2310		2.324	-3407.352	-8.935	-3398.418	0.178	0.998	116.511	0.736
2320		2.334	-3407.352	-8.935	-3398.418	0.178	0.998	116.511	0.736
2330		2.345	-3407.352	-8.935	-3398.418	0.178	0.998	116.511	0.736
2340		2.355	-3408.699	-8.758	-3399.942	0.187	0.977	113.952	0.745
2350		2.365	-3408.699	-8.758	-3399.942	0.187	0.977	113.952	0.745
2360		2.375	-3408.699	-8.758	-3399.942	0.187	0.977	113.952	0.745
2370		2.385	-3408.699	-8.758	-3399.942	0.187	0.977	113.952	0.745
2380		2.395	-3408.979	-9.299	-3399.68	0.211	0.999	112.58	0.745
2390		2.405	-3409.204	-9.036	-3400.168	0.209	0.986	109.049	0.752
2400		2.415	-3407.247	-9.988	-3397.259	0.246	0.995	103.103	0.706
2410		2.426	-3411.346	-9.569	-3401.777	0.212	0.973	102.559	0.699
2420		2.436	-3407.661	-9.4	-3398.261	0.216	0.986	98.478	0.752
2430		2.446	-3407.661	-9.4	-3398.261	0.216	0.986	98.478	0.752
2440		2.456	-3405.515	-9.653	-3395.862	0.209	0.991	97.592	0.719
2450		2.466	-3407.31	-9.653	-3397.657	0.227	0.99	95.916	0.746
2460		2.475	-3404.761	-9.746	-3395.016	0.179	0.999	95.395	0.713
2470		2.485	-3404.761	-9.746	-3395.016	0.179	0.999	95.395	0.713
2480		2.495	-3404.761	-9.746	-3395.016	0.179	0.999	95.395	0.713
2490		2.505	-3404.761	-9.746	-3395.016	0.179	0.999	95.395	0.713
2500		2.515	-3402.673	-10.169	-3392.503	0.242	0.97	86.926	0.723
2510		2.525	-3398.205	-12.063	-3386.142	0.326	0.999	81.273	0.685
2520		2.535	-3398.205	-12.063	-3386.142	0.326	0.999	81.273	0.685
2530		2.545	-3398.205	-12.063	-3386.142	0.326	0.999	81.273	0.685
2540		2.555	-3398.396	-11.356	-3387.039	0.281	0.991	78.12	0.688
2550		2.565	-3399.228	-11.408	-3387.82	0.292	0.979	78.434	0.686
2560		2.575	-3398.771	-12.074	-3386.697	0.337	0.988	79.794	0.682
2570		2.585	-3398.771	-12.074	-3386.697	0.337	0.988	79.794	0.682
2580		2.595	-3398.803	-11.372	-3387.431	0.292	0.987	80.449	0.687
2590		2.606	-3398.803	-11.372	-3387.431	0.292	0.987	80.449	0.687
2600		2.616	-3398.803	-11.372	-3387.431	0.292	0.987	80.449	0.687
2610		2.626	-3398.223	-11.738	-3386.486	0.309	0.993	79.244	0.683
2620		2.636	-3399.154	-11.527	-3387.627	0.265	0.968	75.052	0.647
2630		2.646	-3402.826	-11.617	-3391.209	0.264	0.974	75.483	0.636
2640		2.656	-3396.573	-12.488	-3384.085	0.329	0.991	74.121	0.653
2650		2.666	-3396.573	-12.488	-3384.085	0.329	0.991	74.121	0.653
2660		2.676	-3396.573	-12.488	-3384.085	0.329	0.991	74.121	0.653
2670		2.686	-3396.938	-12.977	-3383.961	0.355	0.998	73.188	0.663
2680		2.696	-3396.938	-12.977	-3383.961	0.355	0.998	73.188	0.663
2690		2.706	-3396.938	-12.977	-3383.961	0.355	0.998	73.188	0.663
2700		2.717	-3396.814	-13.572	-3383.242	0.378	0.991	71.853	0.632
2710		2.727	-3398.561	-13.338	-3385.223	0.379	0.981	74.084	0.64
2720		2.737	-3396.864	-13.285	-3383.58	0.368	0.985	71.356	0.642
2730		2.747	-3396.561	-13.099	-3383.462	0.354	0.988	69.479	0.649
2740		2.757	-3394.982	-14.239	-3380.743	0.341	1.0	64.439	0.593
2750		2.767	-3395.787	-12.983	-3382.803	0.316	0.979	65.663	0.616
2760		2.777	-3395.787	-12.983	-3382.803	0.316	0.979	65.663	0.616
2770		2.787	-3393.412	-13.019	-3380.393	0.283	0.996	63.354	0.599
2780		2.797	-3393.412	-13.019	-3380.393	0.283	0.996	63.354	0.599
2790		2.808	-3393.412	-13.019	-3380.393	0.283	0.996	63.354	0.599
2800		2.818	-3393.412	-13.019	-3380.393	0.283	0.996	63.354	0.599
2810		2.828	-3392.907	-12.161	-3380.746	0.219	0.996	62.73	0.621
2820		2.838	-3392.907	-12.161	-3380.746	0.219	0.996	62.73	0.621
2830		2.848	-3392.907	-12.161	-3380.746	0.219	0.996	62.73	0.621
2840		2.858	-3392.668	-12.583	-3380.085	0.23	0.996	61.484	0.595
2850		2.868	-3392.999	-12.133	-3380.866	0.199	0.99	61.644	0.604
2860		2.878	-3393.728	-11.854	-3381.874	0.165	0.984	60.673	0.613
2870		2.888	-3395.394	-12.397	-3382.997	0.209	0.985	61.479	0.583
2880		2.898	-3395.697	-11.907	-3383.789	0.188	0.98	59.058	0.629
2890		2.909	-3392.705	-12.505	-3380.2	0.15	0.979	54.543	0.58
2900		2.919	-3392.783	-12.256	-3380.527	0.127	0.991	56.563	0.595
2910		2.929	-3392.342	-12.495	-3379.847	0.172	0.988	55.6	0.588
2920		2.939	-3392.342	-12.495	-3379.847	0.172	0.988	55.6	0.588
2930		2.949	-3392.342	-12.495	-3379.847	0.172	0.988	55.6	0.588
2940		2.959	-3392.342	-12.495	-3379.847	0.172	0.988	55.6	0.588
2950		2.969	-3391.521	-12.826	-3378.696	0.168	0.989	52.851	0.574
2960		2.98	-3393.129	-12.454	-3380.675	0.189	0.989	54.915	0.608
2970		2.99	-3394.911	-12.909	-3382.002	0.206	0.963	53.282	0.576
2980		3.0	-3392.279	-13.003	-3379.275	0.224	0.985	54.095	0.584
2990		3.01	-3392.242	-12.727	-3379.515	0.196	0.996	54.425	0.599
3000		3.02	-3392.242	-12.727	-3379.515	0.196	0.996	54.425	0.599
3010		3.03	-3390.972	-13.683	-3377.289	0.223	1.0	51.344	0.571
3020		3.04	-3390.972	-13.683	-3377.289	0.223	1.0	51.344	0.571
3030		3.05	-3393.654	-13.139	-3380.515	0.25	0.985	56.899	0.577
3040		3.06	-3393.369	-13.214	-3380.155	0.254	0.987	56.851	0.576
3050		3.071	-3392.303	-13.521	-3378.782	0.277	0.991	55.389	0.585
3060		3.081	-3392.303	-13.521	-3378.782	0.277	0.991	55.389	0.585
3070		3.091	-3392.005	-14.053	-3377.952	0.256	1.0	50.68	0.589
3080		3.101	-3391.79	-13.448	-3378.343	0.233	0.989	52.377	0.565
3090		3.111	-3391.979	-14.191	-3377.788	0.302	0.998	52.616	0.587
3100		3.121	-3391.979	-14.191	-3377.788	0.302	0.998	52.616	0.587
3110		3.131	-3392.667	-14.312	-3378.355	0.314	0.993	51.084	0.588
3120		3.141	-3392.667	-14.312	-3378.355	0.314	0.993	51.084	0.588
3130		3.151	-3392.992	-15.748	-3377.243	0.389	0.99	48.693	0.58
3140		3.161	-3392.992	-15.748	-3377.243	0.389	0.99	48.693	0.58
3150		3.171	-3391.336	-14.895	-3376.441	0.31	0.994	47.398	0.558
3160		3.181	-3391.336	-14.895	-3376.441	0.31	0.994	47.398	0.558
3170		3.191	-3391.508	-14.966	-3376.543	0.3	0.993	43.934	0.566
3180		3.201	-3391.868	-15.003	-3376.865	0.292	0.978	43.056	0.55
3190		3.212	-3396.885	-14.616	-3382.269	0.251	0.935	39.653	0.563
3200		3.222	-3392.441	-14.731	-3377.711	0.195	0.972	39.058	0.522
3210		3.232	-3391.457	-14.498	-3376.959	0.225	0.984	43.486	0.529
3220		3.242	-3390.269	-14.93	-3375.34	0.239	0.992	42.086	0.522
3230		3.252	-3389.582	-15.143	-3374.439	0.263	0.998	42.04	0.537
3240		3.262	-3389.582	-15.143	-3374.439	0.263	0.998	42.04	0.537
3250		3.272	-3389.582	-15.143	-3374.439	0.263	0.998	42.04	0.537
3260		3.282	-3389.582	-15.143	-3374.439	0.263	0.998	42.04	0.537
3270		3.292	-3389.582	-15.143	-3374.439	0.263	0.998	42.04	0.537
3280		3.302	-3389.582	-15.143	-3374.439	0.263	0.998	42.04	0.537
3290		3.312	-3389.582	-15.143	-3374.439	0.263	0.998	42.04	0.537
3300		3.322	-3390.732	-15.131	-3375.601	0.29	0.989	42.872	0.545
3310		3.333	-3390.732	-15.131	-3375.601	0.29	0.989	42.872	0.545
3320		3.343	-3390.732	-15.131	-3375.601	0.29	0.989	42.872	0.545
3330		3.353	-3390.327	-15.809	-3374.518	0.308	0.998	41.94	0.532
3340		3.363	-3390.41	-16.383	-3374.027	0.311	0.993	37.83	0.512
3350		3.373	-3390.407	-15.795	-3374.612	0.306	0.994	40.608	0.531
3360		3.383	-3390.407	-15.795	-3374.612	0.306	0.994	40.608	0.531
3370		3.393	-3393.561	-16.199	-3377.362	0.349	0.979	42.432	0.524
3380		3.403	-3393.561	-16.199	-3377.362	0.349	0.979	42.432	0.524
3390		3.413	-3390.061	-16.501	-3373.56	0.344	0.997	39.537	0.535
3400		3.423	-3390.061	-16.501	-3373.56	0.344	0.997	39.537	0.535
3410		3.434	-3392.581	-17.036	-3375.545	0.396	0.986	39.327	0.551
3420		3.444	-3391.93	-18.323	-3373.607	0.428	0.986	35.535	0.53
3430		3.454	-3391.93	-18.323	-3373.607	0.428	0.986	35.535	0.53
3440		3.464	-3392.281	-18.491	-3373.79	0.437	0.984	35.657	0.527
3450		3.474	-3392.281	-18.491	-3373.79	0.437	0.984	35.657	0.527
3460		3.484	-3393.086	-17.451	-3375.635	0.454	0.994	46.388	0.563
3470		3.494	-3393.086	-17.451	-3375.635	0.454	0.994	46.388	0.563
3480		3.504	-3394.687	-16.31	-3378.377	0.376	0.968	43.721	0.539
3490		3.514	-3394.998	-17.606	-3377.392	0.413	0.967	39.306	0.523
