iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
1170		1.131	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1180		1.141	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1190		1.151	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1200		1.16	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1210		1.17	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1220		1.18	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1230		1.189	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1240		1.199	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1250		1.208	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1260		1.218	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1270		1.228	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1280		1.237	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1290		1.247	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1300		1.257	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1310		1.266	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1320		1.276	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1330		1.286	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1340		1.295	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1350		1.305	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1360		1.315	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1370		1.324	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1380		1.334	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1390		1.344	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1400		1.353	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1410		1.363	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1420		1.373	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1430		1.382	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1440		1.392	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1450		1.402	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1460		1.412	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1470		1.421	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1480		1.431	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1490		1.441	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1500		1.45	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1510		1.46	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1520		1.47	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1530		1.479	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1540		1.489	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1550		1.499	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1560		1.509	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1570		1.518	-6721.058	-6.233	-6714.825	0.036	0.972	316.768	2.319
1580		1.528	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1590		1.537	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1600		1.547	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1610		1.556	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1620		1.566	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1630		1.576	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1640		1.585	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1650		1.595	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1660		1.604	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1670		1.614	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1680		1.624	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1690		1.633	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1700		1.643	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1710		1.653	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1720		1.662	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1730		1.672	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1740		1.682	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1750		1.691	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1760		1.701	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1770		1.711	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1780		1.72	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1790		1.73	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1800		1.739	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1810		1.749	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1820		1.758	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1830		1.768	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1840		1.778	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1850		1.787	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1860		1.797	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1870		1.807	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1880		1.816	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1890		1.826	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1900		1.836	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1910		1.845	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1920		1.855	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1930		1.864	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1940		1.874	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1950		1.884	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1960		1.893	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1970		1.903	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1980		1.913	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
1990		1.922	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2000		1.932	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2010		1.941	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2020		1.951	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2030		1.961	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2040		1.97	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2050		1.98	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2060		1.989	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2070		1.999	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2080		2.009	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2090		2.018	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2100		2.028	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2110		2.038	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2120		2.047	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2130		2.057	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2140		2.067	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2150		2.076	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2160		2.086	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2170		2.095	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2180		2.105	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2190		2.115	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2200		2.124	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2210		2.134	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2220		2.144	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2230		2.153	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2240		2.163	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2250		2.172	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2260		2.182	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2270		2.192	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2280		2.201	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2290		2.211	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2300		2.22	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2310		2.23	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2320		2.24	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2330		2.249	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2340		2.259	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2350		2.269	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2360		2.278	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2370		2.288	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2380		2.298	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2390		2.307	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2400		2.317	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2410		2.327	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2420		2.336	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2430		2.346	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2440		2.355	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2450		2.365	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2460		2.375	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2470		2.385	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2480		2.395	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2490		2.404	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2500		2.414	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2510		2.424	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2520		2.434	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2530		2.443	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2540		2.453	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2550		2.463	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2560		2.472	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2570		2.482	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2580		2.492	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2590		2.502	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2600		2.511	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2610		2.521	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2620		2.531	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2630		2.54	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2640		2.55	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2650		2.56	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2660		2.569	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2670		2.579	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2680		2.589	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2690		2.598	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2700		2.608	-6719.132	-6.843	-6712.289	0.024	0.954	312.894	2.351
2710		2.618	-6717.018	-6.713	-6710.305	0.028	0.968	315.671	2.389
2720		2.627	-6717.018	-6.713	-6710.305	0.028	0.968	315.671	2.389
2730		2.637	-6717.018	-6.713	-6710.305	0.028	0.968	315.671	2.389
2740		2.647	-6717.018	-6.713	-6710.305	0.028	0.968	315.671	2.389
2750		2.656	-6717.018	-6.713	-6710.305	0.028	0.968	315.671	2.389
2760		2.666	-6717.018	-6.713	-6710.305	0.028	0.968	315.671	2.389
2770		2.676	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2780		2.686	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2790		2.695	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2800		2.705	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2810		2.715	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2820		2.724	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2830		2.734	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2840		2.744	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2850		2.754	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2860		2.763	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2870		2.773	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2880		2.783	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2890		2.792	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2900		2.802	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2910		2.812	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2920		2.821	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2930		2.831	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2940		2.841	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2950		2.85	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2960		2.86	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2970		2.87	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2980		2.88	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
2990		2.889	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3000		2.899	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3010		2.909	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3020		2.918	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3030		2.928	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3040		2.938	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3050		2.947	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3060		2.957	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3070		2.967	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3080		2.976	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3090		2.986	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3100		2.996	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3110		3.005	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3120		3.015	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3130		3.025	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3140		3.034	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3150		3.044	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3160		3.053	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3170		3.063	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3180		3.073	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3190		3.082	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3200		3.092	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3210		3.102	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3220		3.111	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3230		3.121	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3240		3.131	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3250		3.14	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3260		3.15	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3270		3.16	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3280		3.169	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3290		3.179	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3300		3.189	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3310		3.198	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3320		3.208	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3330		3.218	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3340		3.227	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3350		3.237	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3360		3.247	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3370		3.256	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3380		3.266	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3390		3.276	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3400		3.285	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3410		3.295	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3420		3.305	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3430		3.315	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3440		3.324	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3450		3.334	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3460		3.343	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3470		3.353	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3480		3.363	-6710.255	-8.012	-6702.244	0.014	0.996	316.318	2.357
3490		3.372	-6702.695	-8.103	-6694.592	0.015	0.996	312.954	2.507
