iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
410		0.399	-3833.736	-6.273	-3827.463	0.299	0.994	276.807	2.06
420		0.409	-3832.21	-6.711	-3825.499	0.325	0.998	274.932	2.044
430		0.418	-3832.21	-6.711	-3825.499	0.325	0.998	274.932	2.044
440		0.428	-3832.256	-6.918	-3825.338	0.348	0.994	273.109	1.976
450		0.437	-3830.697	-7.265	-3823.431	0.364	0.998	271.856	1.927
460		0.447	-3830.697	-7.265	-3823.431	0.364	0.998	271.856	1.927
470		0.456	-3830.697	-7.265	-3823.431	0.364	0.998	271.856	1.927
480		0.466	-3831.268	-6.707	-3824.561	0.34	0.99	267.441	1.895
490		0.476	-3827.227	-7.24	-3819.986	0.367	0.997	259.883	1.833
500		0.485	-3826.198	-7.299	-3818.899	0.37	0.997	257.307	1.776
510		0.495	-3826.198	-7.299	-3818.899	0.37	0.997	257.307	1.776
520		0.505	-3827.192	-7.2	-3819.992	0.368	0.994	257.921	1.757
530		0.514	-3825.565	-7.067	-3818.498	0.353	0.998	254.964	1.672
540		0.524	-3825.565	-7.067	-3818.498	0.353	0.998	254.964	1.672
550		0.534	-3825.242	-7.19	-3818.053	0.355	0.999	255.408	1.678
560		0.544	-3825.047	-7.059	-3817.988	0.356	0.997	253.847	1.756
570		0.553	-3826.053	-7.8	-3818.253	0.398	0.997	252.315	1.9
580		0.563	-3826.053	-7.8	-3818.253	0.398	0.997	252.315	1.9
590		0.573	-3826.053	-7.8	-3818.253	0.398	0.997	252.315	1.9
600		0.582	-3825.354	-7.561	-3817.792	0.387	0.996	251.485	1.857
610		0.592	-3825.612	-6.762	-3818.85	0.344	0.991	249.815	1.816
620		0.602	-3823.759	-6.547	-3817.212	0.323	0.997	250.37	1.798
630		0.612	-3825.013	-6.538	-3818.476	0.327	0.993	251.209	1.715
640		0.621	-3823.408	-6.573	-3816.835	0.313	0.999	250.053	1.653
650		0.631	-3821.761	-6.89	-3814.871	0.339	0.999	245.922	1.742
660		0.641	-3821.761	-6.89	-3814.871	0.339	0.999	245.922	1.742
670		0.651	-3821.761	-6.89	-3814.871	0.339	0.999	245.922	1.742
680		0.66	-3821.761	-6.89	-3814.871	0.339	0.999	245.922	1.742
690		0.67	-3822.448	-6.413	-3816.035	0.317	0.994	244.999	1.713
700		0.68	-3822.448	-6.413	-3816.035	0.317	0.994	244.999	1.713
710		0.69	-3822.089	-6.678	-3815.411	0.314	1.0	247.733	1.703
720		0.7	-3822.089	-6.678	-3815.411	0.314	1.0	247.733	1.703
730		0.709	-3822.089	-6.678	-3815.411	0.314	1.0	247.733	1.703
740		0.719	-3822.089	-6.678	-3815.411	0.314	1.0	247.733	1.703
750		0.729	-3822.089	-6.678	-3815.411	0.314	1.0	247.733	1.703
760		0.739	-3822.089	-6.678	-3815.411	0.314	1.0	247.733	1.703
770		0.748	-3823.756	-5.517	-3818.239	0.243	0.995	249.538	1.793
780		0.758	-3823.756	-5.517	-3818.239	0.243	0.995	249.538	1.793
790		0.768	-3824.247	-5.749	-3818.498	0.268	0.993	249.503	1.761
800		0.778	-3823.501	-5.622	-3817.879	0.23	1.0	251.377	1.813
810		0.787	-3824.185	-5.292	-3818.893	0.218	0.996	248.091	1.865
820		0.797	-3823.996	-5.282	-3818.714	0.223	0.993	247.432	1.819
830		0.807	-3822.819	-5.206	-3817.613	0.188	0.999	246.384	1.82
840		0.817	-3822.819	-5.206	-3817.613	0.188	0.999	246.384	1.82
850		0.826	-3823.05	-4.921	-3818.129	0.176	0.992	243.243	1.766
860		0.836	-3819.86	-4.857	-3815.003	0.141	0.994	234.901	1.659
870		0.845	-3820.316	-4.887	-3815.429	0.1	0.994	233.44	1.647
880		0.855	-3820.316	-4.887	-3815.429	0.1	0.994	233.44	1.647
890		0.865	-3818.578	-5.022	-3813.556	0.106	0.998	232.451	1.555
900		0.874	-3818.578	-5.022	-3813.556	0.106	0.998	232.451	1.555
910		0.884	-3820.107	-5.103	-3815.004	0.083	0.998	234.201	1.646
920		0.893	-3822.837	-4.765	-3818.072	0.132	0.985	229.247	1.641
930		0.903	-3817.027	-5.055	-3811.972	0.115	0.999	227.89	1.594
940		0.912	-3817.027	-5.055	-3811.972	0.115	0.999	227.89	1.594
950		0.922	-3819.942	-4.902	-3815.04	0.102	0.993	222.513	1.621
960		0.932	-3816.103	-5.318	-3810.785	0.15	1.0	218.997	1.518
970		0.942	-3816.103	-5.318	-3810.785	0.15	1.0	218.997	1.518
980		0.952	-3816.103	-5.318	-3810.785	0.15	1.0	218.997	1.518
990		0.961	-3815.443	-4.991	-3810.452	0.12	0.995	218.838	1.497
1000		0.971	-3815.443	-4.991	-3810.452	0.12	0.995	218.838	1.497
1010		0.981	-3815.162	-5.096	-3810.066	0.165	0.995	220.059	1.487
1020		0.99	-3813.681	-5.497	-3808.184	0.203	0.999	219.312	1.483
1030		1.0	-3813.681	-5.497	-3808.184	0.203	0.999	219.312	1.483
1040		1.01	-3813.681	-5.497	-3808.184	0.203	0.999	219.312	1.483
1050		1.02	-3813.681	-5.497	-3808.184	0.203	0.999	219.312	1.483
1060		1.029	-3814.063	-5.65	-3808.413	0.235	0.993	216.153	1.449
1070		1.039	-3814.063	-5.65	-3808.413	0.235	0.993	216.153	1.449
1080		1.049	-3812.826	-6.056	-3806.769	0.264	0.997	214.816	1.438
1090		1.058	-3812.826	-6.056	-3806.769	0.264	0.997	214.816	1.438
1100		1.068	-3812.001	-5.803	-3806.198	0.232	0.996	208.285	1.369
1110		1.078	-3811.516	-6.135	-3805.381	0.261	0.996	206.805	1.358
1120		1.088	-3812.924	-5.902	-3807.021	0.245	0.994	203.975	1.371
1130		1.098	-3811.499	-5.415	-3806.084	0.187	0.993	204.295	1.364
1140		1.107	-3811.499	-5.415	-3806.084	0.187	0.993	204.295	1.364
1150		1.117	-3811.499	-5.415	-3806.084	0.187	0.993	204.295	1.364
1160		1.127	-3811.499	-5.415	-3806.084	0.187	0.993	204.295	1.364
1170		1.136	-3811.499	-5.415	-3806.084	0.187	0.993	204.295	1.364
1180		1.146	-3812.104	-5.801	-3806.302	0.239	0.997	203.808	1.449
1190		1.156	-3812.104	-5.801	-3806.302	0.239	0.997	203.808	1.449
1200		1.165	-3810.742	-6.011	-3804.731	0.255	0.995	196.798	1.415
1210		1.175	-3810.742	-6.011	-3804.731	0.255	0.995	196.798	1.415
1220		1.185	-3810.742	-6.011	-3804.731	0.255	0.995	196.798	1.415
1230		1.194	-3810.742	-6.011	-3804.731	0.255	0.995	196.798	1.415
1240		1.204	-3809.707	-5.988	-3803.719	0.227	0.999	197.129	1.364
1250		1.213	-3809.26	-5.859	-3803.401	0.219	0.997	199.616	1.311
1260		1.223	-3809.26	-5.859	-3803.401	0.219	0.997	199.616	1.311
1270		1.233	-3809.26	-5.859	-3803.401	0.219	0.997	199.616	1.311
1280		1.242	-3812.41	-6.075	-3806.335	0.251	0.986	198.191	1.284
1290		1.252	-3810.061	-6.724	-3803.337	0.294	0.998	196.46	1.313
1300		1.261	-3811.594	-6.886	-3804.708	0.323	0.991	196.294	1.366
1310		1.271	-3811.594	-6.886	-3804.708	0.323	0.991	196.294	1.366
1320		1.281	-3810.799	-7.234	-3803.565	0.317	1.0	197.7	1.445
1330		1.29	-3810.799	-7.234	-3803.565	0.317	1.0	197.7	1.445
1340		1.3	-3810.799	-7.234	-3803.565	0.317	1.0	197.7	1.445
1350		1.309	-3810.799	-7.234	-3803.565	0.317	1.0	197.7	1.445
1360		1.319	-3811.743	-6.787	-3804.957	0.321	0.991	195.309	1.426
1370		1.329	-3809.974	-7.108	-3802.866	0.318	0.993	193.035	1.241
1380		1.338	-3809.279	-6.667	-3802.613	0.272	0.998	193.665	1.234
1390		1.348	-3808.235	-6.022	-3802.213	0.209	1.0	191.688	1.322
1400		1.357	-3808.621	-5.975	-3802.647	0.236	0.998	192.144	1.372
1410		1.367	-3807.914	-6.463	-3801.452	0.253	0.999	189.184	1.261
1420		1.377	-3808.577	-6.534	-3802.043	0.274	0.994	191.806	1.251
1430		1.387	-3810.074	-6.713	-3803.362	0.296	0.991	194.432	1.264
1440		1.396	-3810.35	-6.88	-3803.47	0.291	0.996	193.452	1.209
1450		1.406	-3810.35	-6.88	-3803.47	0.291	0.996	193.452	1.209
1460		1.416	-3812.378	-6.859	-3805.519	0.29	0.991	190.747	1.179
1470		1.425	-3811.434	-7.051	-3804.383	0.303	0.993	190.95	1.185
1480		1.435	-3810.935	-6.544	-3804.391	0.283	0.984	191.213	1.251
1490		1.445	-3809.229	-6.934	-3802.295	0.287	0.999	191.438	1.206
1500		1.454	-3808.805	-6.105	-3802.701	0.241	0.996	191.443	1.303
1510		1.464	-3811.404	-6.805	-3804.599	0.3	0.991	195.741	1.247
1520		1.474	-3809.627	-6.499	-3803.128	0.27	0.996	195.288	1.252
1530		1.484	-3808.604	-6.999	-3801.605	0.296	0.999	192.085	1.232
1540		1.493	-3807.357	-7.479	-3799.878	0.338	0.996	183.869	1.261
1550		1.503	-3807.357	-7.479	-3799.878	0.338	0.996	183.869	1.261
1560		1.513	-3807.832	-7.685	-3800.146	0.338	0.995	182.148	1.166
1570		1.523	-3807.832	-7.685	-3800.146	0.338	0.995	182.148	1.166
1580		1.532	-3806.177	-7.742	-3798.435	0.338	0.998	181.956	1.184
1590		1.542	-3806.177	-7.742	-3798.435	0.338	0.998	181.956	1.184
1600		1.552	-3806.177	-7.742	-3798.435	0.338	0.998	181.956	1.184
1610		1.562	-3806.177	-7.742	-3798.435	0.338	0.998	181.956	1.184
1620		1.571	-3807.556	-7.739	-3799.816	0.346	0.996	180.468	1.206
1630		1.581	-3805.888	-8.001	-3797.887	0.356	0.999	179.611	1.242
1640		1.591	-3806.3	-8.011	-3798.289	0.366	0.996	178.241	1.237
1650		1.6	-3806.3	-8.011	-3798.289	0.366	0.996	178.241	1.237
1660		1.61	-3806.3	-8.011	-3798.289	0.366	0.996	178.241	1.237
1670		1.62	-3806.3	-8.011	-3798.289	0.366	0.996	178.241	1.237
1680		1.629	-3806.674	-8.241	-3798.433	0.373	0.994	175.347	1.184
1690		1.639	-3809.497	-7.95	-3801.547	0.365	0.983	176.703	1.204
1700		1.649	-3806.563	-7.906	-3798.657	0.362	0.992	175.495	1.231
1710		1.658	-3808.178	-8.126	-3800.051	0.378	0.991	180.102	1.237
1720		1.668	-3807.321	-8.954	-3798.367	0.405	0.997	178.228	1.145
1730		1.677	-3807.303	-9.209	-3798.094	0.423	0.996	176.159	1.18
1740		1.687	-3808.407	-8.153	-3800.255	0.38	0.984	175.236	1.232
1750		1.696	-3808.272	-8.366	-3799.905	0.39	0.988	177.04	1.223
1760		1.706	-3808.272	-8.366	-3799.905	0.39	0.988	177.04	1.223
1770		1.716	-3807.326	-8.993	-3798.334	0.427	0.993	177.394	1.275
1780		1.725	-3805.342	-9.638	-3795.703	0.449	0.995	171.443	1.228
1790		1.735	-3805.342	-9.638	-3795.703	0.449	0.995	171.443	1.228
1800		1.744	-3805.342	-9.638	-3795.703	0.449	0.995	171.443	1.228
1810		1.754	-3805.342	-9.638	-3795.703	0.449	0.995	171.443	1.228
1820		1.763	-3805.151	-9.598	-3795.553	0.427	0.998	170.55	1.116
1830		1.773	-3806.016	-9.897	-3796.119	0.451	0.991	165.539	1.139
1840		1.783	-3804.008	-10.289	-3793.719	0.465	0.993	160.457	1.139
1850		1.792	-3802.95	-9.866	-3793.084	0.444	0.996	160.861	1.147
1860		1.802	-3803.754	-10.122	-3793.632	0.442	0.996	159.232	1.056
1870		1.811	-3803.754	-10.122	-3793.632	0.442	0.996	159.232	1.056
1880		1.821	-3804.106	-10.341	-3793.764	0.444	0.999	159.365	1.044
1890		1.831	-3804.106	-10.341	-3793.764	0.444	0.999	159.365	1.044
1900		1.84	-3804.106	-10.341	-3793.764	0.444	0.999	159.365	1.044
1910		1.85	-3804.106	-10.341	-3793.764	0.444	0.999	159.365	1.044
1920		1.859	-3804.106	-10.341	-3793.764	0.444	0.999	159.365	1.044
1930		1.869	-3803.737	-9.426	-3794.311	0.406	0.999	160.599	1.085
1940		1.879	-3803.881	-8.749	-3795.132	0.364	0.999	160.592	1.075
1950		1.888	-3802.567	-9.193	-3793.375	0.4	0.998	159.418	1.107
1960		1.898	-3802.494	-9.174	-3793.32	0.408	0.993	158.383	1.134
1970		1.908	-3804.246	-9.039	-3795.207	0.393	0.994	159.318	1.086
1980		1.918	-3804.29	-8.494	-3795.796	0.378	0.99	162.37	1.148
1990		1.927	-3803.75	-9.328	-3794.422	0.426	0.994	164.847	1.183
2000		1.937	-3803.603	-9.897	-3793.706	0.444	0.998	163.812	1.14
2010		1.947	-3803.603	-9.897	-3793.706	0.444	0.998	163.812	1.14
2020		1.957	-3808.618	-8.585	-3800.033	0.375	0.982	165.474	1.073
2030		1.966	-3804.811	-7.425	-3797.386	0.314	0.986	162.616	1.16
2040		1.976	-3801.44	-7.431	-3794.01	0.286	1.0	161.828	1.151
2050		1.986	-3801.44	-7.431	-3794.01	0.286	1.0	161.828	1.151
2060		1.996	-3801.44	-7.431	-3794.01	0.286	1.0	161.828	1.151
2070		2.006	-3801.44	-7.431	-3794.01	0.286	1.0	161.828	1.151
2080		2.015	-3804.841	-8.021	-3796.82	0.334	0.991	159.816	1.083
2090		2.025	-3802.064	-8.362	-3793.702	0.336	0.999	159.351	1.056
2100		2.035	-3802.064	-8.362	-3793.702	0.336	0.999	159.351	1.056
2110		2.045	-3802.064	-8.362	-3793.702	0.336	0.999	159.351	1.056
2120		2.054	-3802.788	-8.622	-3794.165	0.373	0.995	159.046	1.112
2130		2.064	-3802.788	-8.622	-3794.165	0.373	0.995	159.046	1.112
2140		2.074	-3803.721	-7.99	-3795.732	0.345	0.988	158.983	1.145
2150		2.084	-3802.766	-7.918	-3794.847	0.313	0.997	160.196	1.056
2160		2.093	-3802.766	-7.918	-3794.847	0.313	0.997	160.196	1.056
2170		2.103	-3807.567	-8.284	-3799.283	0.34	0.987	159.613	1.028
2180		2.113	-3806.864	-8.6	-3798.265	0.343	0.995	156.742	0.993
2190		2.123	-3801.981	-8.472	-3793.509	0.354	0.99	150.555	1.072
2200		2.132	-3801.981	-8.472	-3793.509	0.354	0.99	150.555	1.072
2210		2.142	-3801.981	-8.472	-3793.509	0.354	0.99	150.555	1.072
2220		2.152	-3803.256	-9.145	-3794.111	0.398	0.986	151.253	1.085
2230		2.161	-3803.338	-9.148	-3794.19	0.388	0.997	146.08	1.097
2240		2.171	-3803.055	-8.17	-3794.885	0.321	0.993	150.539	1.028
2250		2.18	-3802.152	-8.73	-3793.422	0.357	0.997	151.686	1.044
2260		2.19	-3802.152	-8.73	-3793.422	0.357	0.997	151.686	1.044
2270		2.199	-3802.152	-8.73	-3793.422	0.357	0.997	151.686	1.044
2280		2.209	-3806.66	-8.27	-3798.39	0.313	0.998	155.935	0.985
2290		2.218	-3801.531	-6.878	-3794.653	0.257	0.996	160.529	1.154
2300		2.228	-3801.531	-6.878	-3794.653	0.257	0.996	160.529	1.154
2310		2.237	-3801.531	-6.878	-3794.653	0.257	0.996	160.529	1.154
2320		2.247	-3801.531	-6.878	-3794.653	0.257	0.996	160.529	1.154
2330		2.256	-3800.851	-6.649	-3794.202	0.207	1.0	159.936	1.146
2340		2.266	-3800.851	-6.649	-3794.202	0.207	1.0	159.936	1.146
2350		2.276	-3801.443	-6.818	-3794.625	0.216	0.999	159.439	1.108
2360		2.285	-3803.365	-6.764	-3796.602	0.198	0.999	158.828	1.06
2370		2.295	-3803.365	-6.764	-3796.602	0.198	0.999	158.828	1.06
2380		2.304	-3801.265	-6.187	-3795.078	0.162	0.998	160.981	1.162
2390		2.314	-3801.265	-6.187	-3795.078	0.162	0.998	160.981	1.162
2400		2.323	-3801.265	-6.187	-3795.078	0.162	0.998	160.981	1.162
2410		2.333	-3801.265	-6.187	-3795.078	0.162	0.998	160.981	1.162
2420		2.342	-3801.265	-6.187	-3795.078	0.162	0.998	160.981	1.162
2430		2.352	-3802.545	-6.125	-3796.42	0.167	0.995	162.04	1.146
2440		2.361	-3802.794	-6.143	-3796.651	0.188	0.994	163.052	1.172
2450		2.371	-3802.794	-6.143	-3796.651	0.188	0.994	163.052	1.172
2460		2.381	-3802.717	-6.079	-3796.638	0.141	0.997	162.876	1.149
2470		2.391	-3802.717	-6.079	-3796.638	0.141	0.997	162.876	1.149
2480		2.401	-3802.717	-6.079	-3796.638	0.141	0.997	162.876	1.149
2490		2.41	-3802.717	-6.079	-3796.638	0.141	0.997	162.876	1.149
2500		2.42	-3802.013	-6.517	-3795.496	0.156	1.0	163.668	1.175
2510		2.43	-3802.013	-6.517	-3795.496	0.156	1.0	163.668	1.175
2520		2.44	-3802.663	-6.243	-3796.421	0.165	0.999	165.73	1.154
2530		2.449	-3802.663	-6.243	-3796.421	0.165	0.999	165.73	1.154
2540		2.459	-3802.46	-6.526	-3795.933	0.207	0.999	165.521	1.148
2550		2.469	-3802.46	-6.526	-3795.933	0.207	0.999	165.521	1.148
2560		2.478	-3810.443	-6.446	-3803.996	0.155	0.984	160.08	1.007
2570		2.488	-3809.068	-6.571	-3802.497	0.178	0.992	162.895	1.013
2580		2.498	-3804.774	-6.271	-3798.503	0.204	0.982	159.343	1.142
2590		2.508	-3801.626	-6.623	-3795.003	0.222	0.996	159.207	1.13
2600		2.517	-3801.626	-6.623	-3795.003	0.222	0.996	159.207	1.13
2610		2.527	-3804.775	-6.349	-3798.426	0.142	0.992	156.252	1.053
2620		2.537	-3804.775	-6.349	-3798.426	0.142	0.992	156.252	1.053
2630		2.547	-3804.802	-6.341	-3798.461	0.14	0.988	156.758	1.041
2640		2.556	-3804.297	-6.423	-3797.874	0.129	0.996	156.777	1.048
2650		2.566	-3803.201	-6.289	-3796.912	0.128	0.997	159.251	1.088
2660		2.576	-3802.271	-6.121	-3796.15	0.126	0.998	160.474	1.141
2670		2.586	-3802.271	-6.121	-3796.15	0.126	0.998	160.474	1.141
2680		2.595	-3802.271	-6.121	-3796.15	0.126	0.998	160.474	1.141
2690		2.605	-3801.853	-6.416	-3795.437	0.124	1.0	158.562	1.121
2700		2.615	-3801.853	-6.416	-3795.437	0.124	1.0	158.562	1.121
2710		2.624	-3801.853	-6.416	-3795.437	0.124	1.0	158.562	1.121
2720		2.634	-3801.853	-6.416	-3795.437	0.124	1.0	158.562	1.121
2730		2.644	-3802.885	-6.127	-3796.757	0.154	0.993	159.471	1.124
2740		2.654	-3802.885	-6.127	-3796.757	0.154	0.993	159.471	1.124
2750		2.663	-3801.147	-6.451	-3794.695	0.174	0.999	157.596	1.111
2760		2.673	-3801.147	-6.451	-3794.695	0.174	0.999	157.596	1.111
2770		2.683	-3804.138	-6.263	-3797.875	0.147	0.984	151.822	1.077
2780		2.692	-3802.611	-6.82	-3795.791	0.186	0.989	144.919	1.011
2790		2.702	-3798.482	-7.419	-3791.063	0.228	1.0	144.282	1.026
2800		2.712	-3798.482	-7.419	-3791.063	0.228	1.0	144.282	1.026
2810		2.722	-3800.048	-7.579	-3792.469	0.252	0.997	144.254	1.004
2820		2.731	-3798.389	-7.625	-3790.765	0.255	0.998	142.3	1.02
2830		2.741	-3798.389	-7.625	-3790.765	0.255	0.998	142.3	1.02
2840		2.751	-3798.389	-7.625	-3790.765	0.255	0.998	142.3	1.02
2850		2.761	-3797.53	-8.061	-3789.469	0.296	0.998	141.036	1.031
2860		2.77	-3797.53	-8.061	-3789.469	0.296	0.998	141.036	1.031
2870		2.78	-3797.53	-8.061	-3789.469	0.296	0.998	141.036	1.031
2880		2.789	-3797.53	-8.061	-3789.469	0.296	0.998	141.036	1.031
2890		2.799	-3797.53	-8.061	-3789.469	0.296	0.998	141.036	1.031
2900		2.809	-3797.53	-8.061	-3789.469	0.296	0.998	141.036	1.031
2910		2.818	-3797.53	-8.061	-3789.469	0.296	0.998	141.036	1.031
2920		2.828	-3797.53	-8.061	-3789.469	0.296	0.998	141.036	1.031
2930		2.837	-3797.53	-8.061	-3789.469	0.296	0.998	141.036	1.031
2940		2.847	-3800.403	-8.351	-3792.052	0.325	0.986	138.977	1.023
2950		2.857	-3800.227	-8.4	-3791.827	0.312	0.996	140.867	0.988
2960		2.866	-3802.495	-8.145	-3794.35	0.324	0.998	144.885	1.106
2970		2.876	-3802.495	-8.145	-3794.35	0.324	0.998	144.885	1.106
2980		2.886	-3801.981	-7.749	-3794.233	0.281	0.989	144.388	1.009
2990		2.895	-3800.172	-7.742	-3792.43	0.279	0.995	144.714	1.021
3000		2.905	-3800.652	-7.566	-3793.086	0.258	0.981	136.007	1.008
3010		2.914	-3801.811	-7.798	-3794.012	0.243	0.988	135.417	0.93
3020		2.924	-3798.317	-7.774	-3790.543	0.245	0.995	133.965	0.964
3030		2.934	-3798.317	-7.774	-3790.543	0.245	0.995	133.965	0.964
3040		2.943	-3798.909	-7.821	-3791.088	0.194	1.0	135.835	0.937
3050		2.953	-3798.909	-7.821	-3791.088	0.194	1.0	135.835	0.937
3060		2.962	-3800.865	-7.035	-3793.83	0.197	0.997	136.805	1.043
3070		2.972	-3802.875	-6.884	-3795.991	0.203	0.992	136.352	1.072
3080		2.981	-3802.875	-6.884	-3795.991	0.203	0.992	136.352	1.072
3090		2.991	-3803.684	-7.249	-3796.435	0.256	0.992	138.107	1.102
3100		3.001	-3802.698	-7.801	-3794.897	0.288	0.991	139.269	1.045
3110		3.011	-3800.453	-7.957	-3792.496	0.304	0.989	143.228	1.038
3120		3.021	-3800.453	-7.957	-3792.496	0.304	0.989	143.228	1.038
3130		3.031	-3800.453	-7.957	-3792.496	0.304	0.989	143.228	1.038
3140		3.04	-3800.453	-7.957	-3792.496	0.304	0.989	143.228	1.038
3150		3.05	-3802.64	-8.536	-3794.104	0.346	0.983	143.87	1.03
3160		3.06	-3800.28	-8.7	-3791.581	0.353	0.999	150.523	1.063
3170		3.07	-3800.28	-8.7	-3791.581	0.353	0.999	150.523	1.063
3180		3.08	-3800.28	-8.7	-3791.581	0.353	0.999	150.523	1.063
3190		3.09	-3800.28	-8.7	-3791.581	0.353	0.999	150.523	1.063
3200		3.099	-3803.973	-8.933	-3795.04	0.372	0.987	148.389	1.029
3210		3.109	-3801.445	-8.864	-3792.581	0.37	0.985	143.729	1.054
3220		3.119	-3800.561	-9.78	-3790.781	0.415	0.992	143.669	1.04
3230		3.129	-3800.561	-9.78	-3790.781	0.415	0.992	143.669	1.04
3240		3.138	-3800.561	-9.78	-3790.781	0.415	0.992	143.669	1.04
3250		3.148	-3800.561	-9.78	-3790.781	0.415	0.992	143.669	1.04
3260		3.158	-3800.001	-10.093	-3789.907	0.417	0.998	142.376	1.004
3270		3.167	-3801.27	-10.294	-3790.977	0.437	0.986	139.852	1.022
3280		3.177	-3801.551	-10.218	-3791.333	0.436	0.988	141.649	1.028
3290		3.187	-3803.887	-11.364	-3792.522	0.488	0.979	138.94	1.023
3300		3.197	-3803.887	-11.364	-3792.522	0.488	0.979	138.94	1.023
3310		3.206	-3801.831	-11.408	-3790.423	0.469	0.993	137.286	0.943
3320		3.216	-3802.284	-11.33	-3790.954	0.477	0.99	138.866	0.987
3330		3.226	-3799.988	-12.609	-3787.379	0.506	1.0	134.476	0.966
3340		3.236	-3799.836	-11.756	-3788.08	0.488	0.993	133.041	0.978
3350		3.245	-3799.836	-11.756	-3788.08	0.488	0.993	133.041	0.978
3360		3.255	-3799.876	-12.154	-3787.722	0.51	0.995	136.137	1.004
3370		3.265	-3799.435	-11.667	-3787.768	0.488	0.996	135.776	0.997
3380		3.275	-3799.435	-11.667	-3787.768	0.488	0.996	135.776	0.997
3390		3.284	-3799.435	-11.667	-3787.768	0.488	0.996	135.776	0.997
3400		3.294	-3799.435	-11.667	-3787.768	0.488	0.996	135.776	0.997
3410		3.303	-3800.694	-11.205	-3789.489	0.475	0.99	138.289	1.012
3420		3.313	-3800.694	-11.205	-3789.489	0.475	0.99	138.289	1.012
3430		3.323	-3800.694	-11.205	-3789.489	0.475	0.99	138.289	1.012
3440		3.332	-3802.46	-11.062	-3791.398	0.467	0.995	135.011	1.032
3450		3.342	-3798.449	-10.135	-3788.314	0.411	0.993	131.874	0.982
3460		3.351	-3798.449	-10.135	-3788.314	0.411	0.993	131.874	0.982
3470		3.361	-3798.449	-10.135	-3788.314	0.411	0.993	131.874	0.982
3480		3.37	-3798.449	-10.135	-3788.314	0.411	0.993	131.874	0.982
3490		3.38	-3798.449	-10.135	-3788.314	0.411	0.993	131.874	0.982
