iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
440		0.426	-3795.707	-7.608	-3788.099	0.213	0.998	129.36	0.971
450		0.436	-3795.707	-7.608	-3788.099	0.213	0.998	129.36	0.971
460		0.445	-3795.707	-7.608	-3788.099	0.213	0.998	129.36	0.971
470		0.455	-3795.707	-7.608	-3788.099	0.213	0.998	129.36	0.971
480		0.464	-3795.707	-7.608	-3788.099	0.213	0.998	129.36	0.971
490		0.474	-3795.707	-7.608	-3788.099	0.213	0.998	129.36	0.971
500		0.484	-3795.707	-7.608	-3788.099	0.213	0.998	129.36	0.971
510		0.493	-3795.707	-7.608	-3788.099	0.213	0.998	129.36	0.971
520		0.503	-3795.707	-7.608	-3788.099	0.213	0.998	129.36	0.971
530		0.513	-3795.707	-7.608	-3788.099	0.213	0.998	129.36	0.971
540		0.522	-3795.707	-7.608	-3788.099	0.213	0.998	129.36	0.971
550		0.532	-3795.707	-7.608	-3788.099	0.213	0.998	129.36	0.971
560		0.542	-3795.707	-7.608	-3788.099	0.213	0.998	129.36	0.971
570		0.551	-3797.476	-7.724	-3789.752	0.242	0.992	129.962	0.972
580		0.561	-3797.64	-8.223	-3789.418	0.283	0.992	130.205	0.964
590		0.57	-3797.109	-7.923	-3789.187	0.267	0.994	132.469	0.987
600		0.58	-3797.109	-7.923	-3789.187	0.267	0.994	132.469	0.987
610		0.59	-3798.303	-7.84	-3790.462	0.255	0.994	133.846	0.97
620		0.599	-3798.303	-7.84	-3790.462	0.255	0.994	133.846	0.97
630		0.609	-3798.871	-7.941	-3790.929	0.264	0.997	136.304	0.973
640		0.619	-3797.749	-9.013	-3788.736	0.327	0.999	133.469	0.959
650		0.629	-3797.749	-9.013	-3788.736	0.327	0.999	133.469	0.959
660		0.638	-3797.749	-9.013	-3788.736	0.327	0.999	133.469	0.959
670		0.648	-3797.579	-8.782	-3788.797	0.326	0.997	134.077	0.98
680		0.658	-3797.579	-8.782	-3788.797	0.326	0.997	134.077	0.98
690		0.667	-3797.579	-8.782	-3788.797	0.326	0.997	134.077	0.98
700		0.677	-3797.579	-8.782	-3788.797	0.326	0.997	134.077	0.98
710		0.687	-3796.814	-9.335	-3787.48	0.36	0.999	134.231	0.995
720		0.696	-3796.814	-9.335	-3787.48	0.36	0.999	134.231	0.995
730		0.706	-3796.814	-9.335	-3787.48	0.36	0.999	134.231	0.995
740		0.715	-3796.814	-9.335	-3787.48	0.36	0.999	134.231	0.995
750		0.725	-3796.814	-9.335	-3787.48	0.36	0.999	134.231	0.995
760		0.735	-3798.217	-8.48	-3789.737	0.32	0.99	134.342	0.999
770		0.744	-3798.217	-8.48	-3789.737	0.32	0.99	134.342	0.999
780		0.754	-3797.609	-8.51	-3789.099	0.317	0.996	135.445	0.997
790		0.763	-3799.988	-8.175	-3791.814	0.284	0.998	132.049	0.999
800		0.773	-3799.988	-8.175	-3791.814	0.284	0.998	132.049	0.999
810		0.783	-3798.573	-8.387	-3790.186	0.282	0.997	131.393	0.94
820		0.793	-3798.573	-8.387	-3790.186	0.282	0.997	131.393	0.94
830		0.802	-3801.389	-8.497	-3792.892	0.306	0.993	136.1	0.951
840		0.812	-3799.016	-8.361	-3790.655	0.3	0.991	132.771	0.971
850		0.822	-3799.016	-8.361	-3790.655	0.3	0.991	132.771	0.971
860		0.832	-3799.016	-8.361	-3790.655	0.3	0.991	132.771	0.971
870		0.841	-3801.083	-8.748	-3792.335	0.317	0.993	133.637	0.939
880		0.851	-3799.403	-8.377	-3791.026	0.297	0.995	135.068	0.961
890		0.861	-3797.067	-8.561	-3788.507	0.307	0.998	133.185	0.977
900		0.87	-3797.067	-8.561	-3788.507	0.307	0.998	133.185	0.977
910		0.88	-3797.067	-8.561	-3788.507	0.307	0.998	133.185	0.977
920		0.89	-3797.067	-8.561	-3788.507	0.307	0.998	133.185	0.977
930		0.9	-3797.067	-8.561	-3788.507	0.307	0.998	133.185	0.977
940		0.91	-3797.067	-8.561	-3788.507	0.307	0.998	133.185	0.977
950		0.919	-3796.335	-9.117	-3787.218	0.323	1.0	133.361	0.99
960		0.929	-3796.335	-9.117	-3787.218	0.323	1.0	133.361	0.99
970		0.939	-3796.703	-8.226	-3788.477	0.287	0.997	133.174	0.987
980		0.948	-3796.703	-8.226	-3788.477	0.287	0.997	133.174	0.987
990		0.958	-3796.703	-8.226	-3788.477	0.287	0.997	133.174	0.987
1000		0.967	-3796.703	-8.226	-3788.477	0.287	0.997	133.174	0.987
1010		0.977	-3796.703	-8.226	-3788.477	0.287	0.997	133.174	0.987
1020		0.987	-3796.703	-8.226	-3788.477	0.287	0.997	133.174	0.987
1030		0.996	-3796.703	-8.226	-3788.477	0.287	0.997	133.174	0.987
1040		1.006	-3796.703	-8.226	-3788.477	0.287	0.997	133.174	0.987
1050		1.015	-3796.703	-8.226	-3788.477	0.287	0.997	133.174	0.987
1060		1.025	-3799.519	-8.057	-3791.462	0.284	0.983	131.352	0.985
1070		1.035	-3796.247	-8.441	-3787.806	0.279	1.0	130.766	0.966
1080		1.044	-3796.247	-8.441	-3787.806	0.279	1.0	130.766	0.966
1090		1.054	-3796.247	-8.441	-3787.806	0.279	1.0	130.766	0.966
1100		1.063	-3796.247	-8.441	-3787.806	0.279	1.0	130.766	0.966
1110		1.073	-3796.247	-8.441	-3787.806	0.279	1.0	130.766	0.966
1120		1.083	-3796.247	-8.441	-3787.806	0.279	1.0	130.766	0.966
1130		1.092	-3796.247	-8.441	-3787.806	0.279	1.0	130.766	0.966
1140		1.102	-3796.247	-8.441	-3787.806	0.279	1.0	130.766	0.966
1150		1.112	-3796.247	-8.441	-3787.806	0.279	1.0	130.766	0.966
1160		1.121	-3796.247	-8.441	-3787.806	0.279	1.0	130.766	0.966
1170		1.131	-3796.247	-8.441	-3787.806	0.279	1.0	130.766	0.966
1180		1.14	-3796.247	-8.441	-3787.806	0.279	1.0	130.766	0.966
1190		1.15	-3800.425	-8.368	-3792.056	0.286	0.986	128.775	0.935
1200		1.16	-3797.0	-7.865	-3789.135	0.263	0.997	134.707	0.995
1210		1.169	-3797.0	-7.865	-3789.135	0.263	0.997	134.707	0.995
1220		1.179	-3797.0	-7.865	-3789.135	0.263	0.997	134.707	0.995
1230		1.188	-3797.514	-7.646	-3789.869	0.253	0.994	135.294	1.004
1240		1.198	-3797.946	-8.153	-3789.793	0.287	0.996	135.385	0.985
1250		1.208	-3797.408	-8.529	-3788.879	0.319	0.995	134.519	0.999
1260		1.217	-3797.408	-8.529	-3788.879	0.319	0.995	134.519	0.999
1270		1.227	-3797.408	-8.529	-3788.879	0.319	0.995	134.519	0.999
1280		1.237	-3797.408	-8.529	-3788.879	0.319	0.995	134.519	0.999
1290		1.246	-3797.748	-8.617	-3789.131	0.314	0.996	133.487	0.972
1300		1.256	-3797.748	-8.617	-3789.131	0.314	0.996	133.487	0.972
1310		1.266	-3797.748	-8.617	-3789.131	0.314	0.996	133.487	0.972
1320		1.276	-3798.048	-9.294	-3788.754	0.356	0.996	131.938	0.967
1330		1.285	-3797.986	-9.094	-3788.892	0.34	0.996	131.374	0.957
1340		1.295	-3797.556	-9.576	-3787.98	0.37	0.996	130.628	0.962
1350		1.305	-3797.556	-9.576	-3787.98	0.37	0.996	130.628	0.962
1360		1.315	-3797.556	-9.576	-3787.98	0.37	0.996	130.628	0.962
1370		1.324	-3798.324	-9.918	-3788.406	0.373	0.999	128.576	0.931
1380		1.334	-3798.324	-9.918	-3788.406	0.373	0.999	128.576	0.931
1390		1.343	-3798.324	-9.918	-3788.406	0.373	0.999	128.576	0.931
1400		1.353	-3798.324	-9.918	-3788.406	0.373	0.999	128.576	0.931
1410		1.363	-3799.589	-10.366	-3789.223	0.391	0.998	126.506	0.905
1420		1.372	-3800.229	-10.683	-3789.546	0.413	0.995	125.782	0.902
1430		1.382	-3799.833	-11.153	-3788.681	0.428	1.0	122.928	0.943
1440		1.391	-3800.317	-12.784	-3787.533	0.503	0.998	123.715	0.897
1450		1.401	-3800.974	-12.128	-3788.846	0.496	0.983	125.782	0.944
1460		1.41	-3802.325	-12.299	-3790.027	0.502	0.994	125.984	0.963
1470		1.42	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1480		1.43	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1490		1.44	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1500		1.449	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1510		1.459	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1520		1.469	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1530		1.479	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1540		1.488	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1550		1.498	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1560		1.508	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1570		1.517	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1580		1.527	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1590		1.537	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1600		1.547	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1610		1.556	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1620		1.566	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1630		1.576	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1640		1.586	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1650		1.595	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1660		1.605	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1670		1.615	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1680		1.624	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1690		1.634	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1700		1.644	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1710		1.653	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1720		1.663	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1730		1.672	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1740		1.682	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1750		1.692	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1760		1.702	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1770		1.711	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1780		1.721	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1790		1.731	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1800		1.74	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1810		1.75	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1820		1.76	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1830		1.77	-3797.288	-12.845	-3784.443	0.51	1.0	125.627	0.945
1840		1.779	-3797.95	-12.268	-3785.682	0.49	0.997	124.118	0.93
1850		1.789	-3797.95	-12.268	-3785.682	0.49	0.997	124.118	0.93
1860		1.799	-3799.125	-12.606	-3786.52	0.492	1.0	123.965	0.908
1870		1.809	-3799.107	-12.199	-3786.908	0.488	0.989	121.377	0.918
1880		1.818	-3799.107	-12.199	-3786.908	0.488	0.989	121.377	0.918
1890		1.828	-3799.107	-12.199	-3786.908	0.488	0.989	121.377	0.918
1900		1.838	-3797.927	-13.316	-3784.611	0.523	0.999	121.6	0.912
1910		1.848	-3797.927	-13.316	-3784.611	0.523	0.999	121.6	0.912
1920		1.857	-3798.018	-12.682	-3785.336	0.508	0.995	122.804	0.929
1930		1.867	-3798.018	-12.682	-3785.336	0.508	0.995	122.804	0.929
1940		1.877	-3798.018	-12.682	-3785.336	0.508	0.995	122.804	0.929
1950		1.887	-3798.018	-12.682	-3785.336	0.508	0.995	122.804	0.929
1960		1.896	-3798.018	-12.682	-3785.336	0.508	0.995	122.804	0.929
1970		1.906	-3798.306	-12.369	-3785.937	0.495	0.99	120.063	0.923
1980		1.916	-3798.306	-12.369	-3785.937	0.495	0.99	120.063	0.923
1990		1.925	-3798.306	-12.369	-3785.937	0.495	0.99	120.063	0.923
2000		1.935	-3798.306	-12.369	-3785.937	0.495	0.99	120.063	0.923
2010		1.944	-3797.73	-12.719	-3785.011	0.506	0.991	118.459	0.916
2020		1.954	-3797.73	-12.719	-3785.011	0.506	0.991	118.459	0.916
2030		1.964	-3797.73	-12.719	-3785.011	0.506	0.991	118.459	0.916
2040		1.973	-3797.73	-12.719	-3785.011	0.506	0.991	118.459	0.916
2050		1.983	-3796.663	-12.465	-3784.198	0.477	0.998	112.892	0.883
2060		1.992	-3796.663	-12.465	-3784.198	0.477	0.998	112.892	0.883
2070		2.002	-3796.663	-12.465	-3784.198	0.477	0.998	112.892	0.883
2080		2.012	-3796.663	-12.465	-3784.198	0.477	0.998	112.892	0.883
2090		2.021	-3796.663	-12.465	-3784.198	0.477	0.998	112.892	0.883
2100		2.031	-3798.102	-12.067	-3786.036	0.456	0.996	114.084	0.86
2110		2.041	-3798.346	-10.893	-3787.453	0.413	0.983	113.383	0.892
2120		2.051	-3799.028	-10.962	-3788.065	0.406	0.997	112.371	0.895
2130		2.06	-3796.69	-11.424	-3785.266	0.404	0.999	108.755	0.836
2140		2.07	-3801.316	-11.954	-3789.361	0.436	0.98	106.035	0.812
2150		2.08	-3798.215	-11.998	-3786.217	0.445	0.988	106.723	0.843
2160		2.089	-3797.466	-12.5	-3784.965	0.461	0.997	108.037	0.832
2170		2.099	-3797.803	-12.561	-3785.242	0.467	0.996	108.5	0.836
2180		2.109	-3797.81	-11.936	-3785.874	0.455	0.991	112.407	0.869
2190		2.118	-3798.313	-12.69	-3785.622	0.47	0.999	113.756	0.837
2200		2.128	-3799.138	-12.085	-3787.053	0.467	0.987	113.917	0.876
2210		2.138	-3798.371	-11.369	-3787.003	0.43	0.992	115.345	0.87
2220		2.148	-3798.371	-11.369	-3787.003	0.43	0.992	115.345	0.87
2230		2.157	-3798.371	-11.369	-3787.003	0.43	0.992	115.345	0.87
2240		2.167	-3798.371	-11.369	-3787.003	0.43	0.992	115.345	0.87
2250		2.177	-3796.802	-11.238	-3785.563	0.407	0.998	112.191	0.855
2260		2.186	-3796.802	-11.238	-3785.563	0.407	0.998	112.191	0.855
2270		2.196	-3795.701	-11.139	-3784.562	0.42	0.995	113.826	0.888
2280		2.206	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2290		2.215	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2300		2.225	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2310		2.234	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2320		2.244	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2330		2.254	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2340		2.263	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2350		2.273	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2360		2.282	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2370		2.292	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2380		2.301	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2390		2.311	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2400		2.321	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2410		2.331	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2420		2.34	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2430		2.35	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2440		2.36	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2450		2.369	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2460		2.379	-3795.131	-11.312	-3783.819	0.412	0.999	112.947	0.876
2470		2.389	-3798.528	-10.974	-3787.554	0.39	0.989	109.394	0.826
2480		2.399	-3800.098	-11.943	-3788.155	0.446	0.982	107.901	0.844
2490		2.408	-3796.795	-11.172	-3785.624	0.391	0.997	108.317	0.819
2500		2.418	-3796.195	-11.309	-3784.886	0.411	0.994	107.406	0.855
2510		2.428	-3796.195	-11.309	-3784.886	0.411	0.994	107.406	0.855
2520		2.437	-3796.195	-11.309	-3784.886	0.411	0.994	107.406	0.855
2530		2.447	-3796.195	-11.309	-3784.886	0.411	0.994	107.406	0.855
2540		2.457	-3796.195	-11.309	-3784.886	0.411	0.994	107.406	0.855
2550		2.466	-3796.195	-11.309	-3784.886	0.411	0.994	107.406	0.855
2560		2.476	-3796.195	-11.309	-3784.886	0.411	0.994	107.406	0.855
2570		2.486	-3796.195	-11.309	-3784.886	0.411	0.994	107.406	0.855
2580		2.496	-3802.146	-11.266	-3790.881	0.422	0.969	109.328	0.862
2590		2.505	-3796.54	-10.886	-3785.654	0.393	0.991	107.877	0.863
2600		2.515	-3796.54	-10.886	-3785.654	0.393	0.991	107.877	0.863
2610		2.525	-3795.455	-10.519	-3784.937	0.356	0.995	105.646	0.835
2620		2.534	-3795.455	-10.519	-3784.937	0.356	0.995	105.646	0.835
2630		2.544	-3795.455	-10.519	-3784.937	0.356	0.995	105.646	0.835
2640		2.554	-3795.455	-10.519	-3784.937	0.356	0.995	105.646	0.835
2650		2.563	-3795.455	-10.519	-3784.937	0.356	0.995	105.646	0.835
2660		2.573	-3795.455	-10.519	-3784.937	0.356	0.995	105.646	0.835
2670		2.583	-3795.455	-10.519	-3784.937	0.356	0.995	105.646	0.835
2680		2.593	-3795.455	-10.519	-3784.937	0.356	0.995	105.646	0.835
2690		2.602	-3795.455	-10.519	-3784.937	0.356	0.995	105.646	0.835
2700		2.612	-3795.455	-10.519	-3784.937	0.356	0.995	105.646	0.835
2710		2.622	-3795.455	-10.519	-3784.937	0.356	0.995	105.646	0.835
2720		2.631	-3795.455	-10.519	-3784.937	0.356	0.995	105.646	0.835
2730		2.641	-3794.712	-10.721	-3783.991	0.366	0.997	104.246	0.842
2740		2.651	-3794.712	-10.721	-3783.991	0.366	0.997	104.246	0.842
2750		2.661	-3795.865	-11.246	-3784.619	0.376	0.998	101.394	0.807
2760		2.67	-3795.865	-11.246	-3784.619	0.376	0.998	101.394	0.807
2770		2.68	-3795.865	-11.246	-3784.619	0.376	0.998	101.394	0.807
2780		2.69	-3795.865	-11.246	-3784.619	0.376	0.998	101.394	0.807
2790		2.699	-3798.211	-12.201	-3786.01	0.445	0.986	101.679	0.828
2800		2.709	-3798.211	-12.201	-3786.01	0.445	0.986	101.679	0.828
2810		2.719	-3798.211	-12.201	-3786.01	0.445	0.986	101.679	0.828
2820		2.728	-3796.811	-11.404	-3785.407	0.402	0.992	102.691	0.825
2830		2.738	-3796.811	-11.404	-3785.407	0.402	0.992	102.691	0.825
2840		2.748	-3797.856	-10.937	-3786.92	0.354	0.995	99.612	0.788
2850		2.757	-3798.061	-10.623	-3787.437	0.33	0.998	98.301	0.806
2860		2.767	-3798.061	-10.623	-3787.437	0.33	0.998	98.301	0.806
2870		2.777	-3798.061	-10.623	-3787.437	0.33	0.998	98.301	0.806
2880		2.787	-3797.817	-10.872	-3786.945	0.352	0.996	97.308	0.81
2890		2.796	-3797.817	-10.872	-3786.945	0.352	0.996	97.308	0.81
2900		2.806	-3796.069	-10.629	-3785.44	0.313	0.997	96.361	0.767
2910		2.816	-3796.069	-10.629	-3785.44	0.313	0.997	96.361	0.767
2920		2.825	-3796.069	-10.629	-3785.44	0.313	0.997	96.361	0.767
2930		2.835	-3796.069	-10.629	-3785.44	0.313	0.997	96.361	0.767
2940		2.845	-3796.069	-10.629	-3785.44	0.313	0.997	96.361	0.767
2950		2.854	-3796.069	-10.629	-3785.44	0.313	0.997	96.361	0.767
2960		2.864	-3796.069	-10.629	-3785.44	0.313	0.997	96.361	0.767
2970		2.874	-3796.069	-10.629	-3785.44	0.313	0.997	96.361	0.767
2980		2.883	-3795.354	-9.799	-3785.556	0.266	0.998	98.074	0.797
2990		2.893	-3796.395	-9.865	-3786.53	0.244	1.0	97.201	0.777
3000		2.903	-3797.868	-9.393	-3788.476	0.211	0.993	96.743	0.764
3010		2.912	-3797.868	-9.393	-3788.476	0.211	0.993	96.743	0.764
3020		2.922	-3797.868	-9.393	-3788.476	0.211	0.993	96.743	0.764
3030		2.932	-3797.802	-9.327	-3788.475	0.228	0.995	96.252	0.804
3040		2.942	-3797.802	-9.327	-3788.475	0.228	0.995	96.252	0.804
3050		2.951	-3797.802	-9.327	-3788.475	0.228	0.995	96.252	0.804
3060		2.961	-3799.083	-9.199	-3789.884	0.235	0.994	89.804	0.874
3070		2.971	-3799.083	-9.199	-3789.884	0.235	0.994	89.804	0.874
3080		2.98	-3799.21	-9.463	-3789.748	0.253	0.991	88.601	0.859
3090		2.99	-3800.532	-10.178	-3790.355	0.302	0.99	84.983	0.861
3100		3.0	-3799.537	-9.9	-3789.637	0.269	0.996	83.9	0.863
3110		3.009	-3799.537	-9.9	-3789.637	0.269	0.996	83.9	0.863
3120		3.019	-3797.375	-9.653	-3787.722	0.239	0.994	86.702	0.822
3130		3.028	-3797.622	-9.246	-3788.377	0.199	0.996	86.966	0.836
3140		3.038	-3797.603	-9.071	-3788.532	0.154	0.998	86.307	0.836
3150		3.047	-3797.603	-9.071	-3788.532	0.154	0.998	86.307	0.836
3160		3.057	-3799.887	-9.94	-3789.947	0.201	0.996	85.972	0.738
3170		3.067	-3797.795	-9.815	-3787.98	0.191	1.0	89.045	0.76
3180		3.076	-3797.795	-9.815	-3787.98	0.191	1.0	89.045	0.76
3190		3.086	-3798.002	-9.597	-3788.406	0.227	0.986	93.846	0.759
3200		3.096	-3800.053	-9.62	-3790.433	0.258	0.99	97.026	0.793
3210		3.106	-3798.805	-9.781	-3789.024	0.237	0.999	95.533	0.783
3220		3.115	-3797.82	-9.2	-3788.62	0.212	0.998	93.328	0.838
3230		3.125	-3797.82	-9.2	-3788.62	0.212	0.998	93.328	0.838
3240		3.135	-3797.82	-9.2	-3788.62	0.212	0.998	93.328	0.838
3250		3.145	-3798.168	-8.943	-3789.225	0.188	1.0	96.141	0.863
3260		3.154	-3798.168	-8.943	-3789.225	0.188	1.0	96.141	0.863
3270		3.164	-3798.168	-8.943	-3789.225	0.188	1.0	96.141	0.863
3280		3.174	-3798.168	-8.943	-3789.225	0.188	1.0	96.141	0.863
3290		3.183	-3798.168	-8.943	-3789.225	0.188	1.0	96.141	0.863
3300		3.193	-3799.721	-9.168	-3790.553	0.236	0.997	98.795	0.84
3310		3.203	-3798.612	-9.264	-3789.348	0.246	0.996	96.46	0.85
3320		3.212	-3797.063	-9.458	-3787.605	0.25	0.996	101.52	0.799
3330		3.222	-3799.324	-9.267	-3790.057	0.265	0.982	104.303	0.818
3340		3.232	-3798.345	-9.098	-3789.247	0.295	0.982	111.086	0.881
3350		3.242	-3798.404	-8.712	-3789.692	0.245	0.995	116.385	0.844
3360		3.251	-3799.776	-8.326	-3791.45	0.252	0.987	123.394	0.884
3370		3.261	-3802.583	-8.125	-3794.458	0.214	0.978	119.306	0.86
3380		3.271	-3798.492	-8.444	-3790.049	0.277	0.998	121.507	0.969
3390		3.28	-3798.812	-7.971	-3790.842	0.246	0.999	123.931	0.992
3400		3.29	-3797.253	-8.144	-3789.109	0.189	1.0	122.776	0.878
3410		3.3	-3799.357	-7.459	-3791.898	0.186	0.994	120.095	0.979
3420		3.309	-3799.906	-7.76	-3792.146	0.214	0.993	122.002	0.944
3430		3.319	-3800.54	-7.754	-3792.787	0.21	0.99	121.073	0.934
3440		3.329	-3800.54	-7.754	-3792.787	0.21	0.99	121.073	0.934
3450		3.339	-3797.189	-8.312	-3788.877	0.237	0.988	115.83	0.891
3460		3.348	-3795.294	-8.401	-3786.893	0.226	0.994	113.165	0.877
3470		3.358	-3795.294	-8.401	-3786.893	0.226	0.994	113.165	0.877
3480		3.368	-3795.294	-8.401	-3786.893	0.226	0.994	113.165	0.877
3490		3.377	-3795.294	-8.401	-3786.893	0.226	0.994	113.165	0.877
