iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
250		0.245	-4706.585	-4.916	-4701.67	0.212	0.837	230.282	1.871
260		0.254	-4705.66	-5.236	-4700.424	0.244	0.853	230.301	1.923
270		0.264	-4694.101	-5.085	-4689.016	0.228	0.871	230.222	1.918
280		0.274	-4660.429	-4.991	-4655.439	0.206	0.942	227.863	1.979
290		0.284	-4660.429	-4.991	-4655.439	0.206	0.942	227.863	1.979
300		0.293	-4660.429	-4.991	-4655.439	0.206	0.942	227.863	1.979
310		0.303	-4660.429	-4.991	-4655.439	0.206	0.942	227.863	1.979
320		0.313	-4660.429	-4.991	-4655.439	0.206	0.942	227.863	1.979
330		0.322	-4657.584	-5.175	-4652.409	0.223	0.958	228.855	1.998
340		0.332	-4657.584	-5.175	-4652.409	0.223	0.958	228.855	1.998
350		0.341	-4657.584	-5.175	-4652.409	0.223	0.958	228.855	1.998
360		0.351	-4657.584	-5.175	-4652.409	0.223	0.958	228.855	1.998
370		0.361	-4655.734	-5.01	-4650.724	0.202	0.956	229.187	2.017
380		0.371	-4654.482	-5.579	-4648.903	0.215	1.0	230.625	1.991
390		0.38	-4654.482	-5.579	-4648.903	0.215	1.0	230.625	1.991
400		0.39	-4654.482	-5.579	-4648.903	0.215	1.0	230.625	1.991
410		0.4	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
420		0.41	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
430		0.419	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
440		0.429	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
450		0.439	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
460		0.449	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
470		0.458	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
480		0.468	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
490		0.478	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
500		0.488	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
510		0.497	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
520		0.507	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
530		0.517	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
540		0.527	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
550		0.536	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
560		0.546	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
570		0.556	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
580		0.566	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
590		0.575	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
600		0.585	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
610		0.595	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
620		0.604	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
630		0.614	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
640		0.624	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
650		0.633	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
660		0.643	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
670		0.652	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
680		0.662	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
690		0.672	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
700		0.682	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
710		0.691	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
720		0.701	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
730		0.711	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
740		0.72	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
750		0.73	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
760		0.74	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
770		0.749	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
780		0.759	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
790		0.769	-4644.259	-5.546	-4638.712	0.241	0.995	230.95	1.994
800		0.778	-4643.348	-5.513	-4637.835	0.238	0.995	225.764	1.959
810		0.788	-4637.911	-5.666	-4632.245	0.253	0.991	225.441	2.049
820		0.798	-4637.911	-5.666	-4632.245	0.253	0.991	225.441	2.049
830		0.808	-4637.911	-5.666	-4632.245	0.253	0.991	225.441	2.049
840		0.817	-4635.356	-5.839	-4629.517	0.258	0.997	224.865	2.073
850		0.827	-4635.356	-5.839	-4629.517	0.258	0.997	224.865	2.073
860		0.837	-4635.356	-5.839	-4629.517	0.258	0.997	224.865	2.073
870		0.847	-4635.356	-5.839	-4629.517	0.258	0.997	224.865	2.073
880		0.856	-4635.356	-5.839	-4629.517	0.258	0.997	224.865	2.073
890		0.866	-4635.356	-5.839	-4629.517	0.258	0.997	224.865	2.073
900		0.876	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
910		0.886	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
920		0.895	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
930		0.905	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
940		0.915	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
950		0.924	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
960		0.934	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
970		0.944	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
980		0.954	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
990		0.963	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
1000		0.973	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
1010		0.982	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
1020		0.992	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
1030		1.002	-4632.736	-6.478	-4626.258	0.306	0.998	220.015	2.028
1040		1.011	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1050		1.021	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1060		1.031	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1070		1.04	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1080		1.05	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1090		1.06	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1100		1.069	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1110		1.079	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1120		1.089	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1130		1.098	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1140		1.108	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1150		1.117	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1160		1.127	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1170		1.137	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1180		1.146	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1190		1.156	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1200		1.166	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1210		1.176	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1220		1.185	-4632.307	-6.381	-4625.925	0.309	0.989	219.674	2.1
1230		1.195	-4631.847	-6.809	-4625.037	0.34	0.986	216.531	2.103
1240		1.205	-4631.847	-6.809	-4625.037	0.34	0.986	216.531	2.103
1250		1.215	-4631.847	-6.809	-4625.037	0.34	0.986	216.531	2.103
1260		1.225	-4631.847	-6.809	-4625.037	0.34	0.986	216.531	2.103
1270		1.235	-4631.847	-6.809	-4625.037	0.34	0.986	216.531	2.103
1280		1.244	-4631.847	-6.809	-4625.037	0.34	0.986	216.531	2.103
1290		1.254	-4631.847	-6.809	-4625.037	0.34	0.986	216.531	2.103
1300		1.264	-4631.847	-6.809	-4625.037	0.34	0.986	216.531	2.103
1310		1.274	-4631.847	-6.809	-4625.037	0.34	0.986	216.531	2.103
1320		1.283	-4631.847	-6.809	-4625.037	0.34	0.986	216.531	2.103
1330		1.293	-4631.847	-6.809	-4625.037	0.34	0.986	216.531	2.103
1340		1.303	-4631.847	-6.809	-4625.037	0.34	0.986	216.531	2.103
1350		1.313	-4631.572	-6.929	-4624.643	0.343	0.995	218.757	2.042
1360		1.323	-4631.572	-6.929	-4624.643	0.343	0.995	218.757	2.042
1370		1.332	-4631.572	-6.929	-4624.643	0.343	0.995	218.757	2.042
1380		1.342	-4628.935	-7.072	-4621.863	0.351	0.992	217.71	2.148
1390		1.352	-4628.935	-7.072	-4621.863	0.351	0.992	217.71	2.148
1400		1.362	-4628.935	-7.072	-4621.863	0.351	0.992	217.71	2.148
1410		1.371	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1420		1.381	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1430		1.391	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1440		1.401	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1450		1.41	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1460		1.42	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1470		1.429	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1480		1.439	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1490		1.448	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1500		1.458	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1510		1.468	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1520		1.477	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1530		1.487	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1540		1.496	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1550		1.506	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1560		1.516	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1570		1.525	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1580		1.535	-4628.388	-7.302	-4621.086	0.364	0.992	216.467	2.156
1590		1.544	-4625.113	-7.583	-4617.53	0.381	0.989	213.032	2.171
1600		1.554	-4625.113	-7.583	-4617.53	0.381	0.989	213.032	2.171
1610		1.564	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1620		1.573	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1630		1.583	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1640		1.593	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1650		1.602	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1660		1.612	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1670		1.622	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1680		1.631	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1690		1.641	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1700		1.651	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1710		1.66	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1720		1.67	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1730		1.68	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1740		1.69	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1750		1.699	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1760		1.709	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1770		1.719	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1780		1.729	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1790		1.738	-4623.421	-7.899	-4615.522	0.394	0.993	211.682	2.217
1800		1.748	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1810		1.758	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1820		1.767	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1830		1.777	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1840		1.786	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1850		1.796	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1860		1.806	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1870		1.815	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1880		1.825	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1890		1.835	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1900		1.844	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1910		1.854	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1920		1.864	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1930		1.874	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1940		1.883	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1950		1.893	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1960		1.903	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1970		1.912	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1980		1.922	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
1990		1.932	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
2000		1.941	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
2010		1.951	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
2020		1.961	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
2030		1.97	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
2040		1.98	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
2050		1.99	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
2060		1.999	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
2070		2.009	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
2080		2.019	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
2090		2.029	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
2100		2.038	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
2110		2.048	-4617.371	-8.379	-4608.991	0.402	0.999	209.178	2.316
2120		2.058	-4618.504	-8.643	-4609.861	0.423	0.991	208.587	2.41
2130		2.068	-4618.504	-8.643	-4609.861	0.423	0.991	208.587	2.41
2140		2.077	-4618.504	-8.643	-4609.861	0.423	0.991	208.587	2.41
2150		2.087	-4618.504	-8.643	-4609.861	0.423	0.991	208.587	2.41
2160		2.097	-4618.504	-8.643	-4609.861	0.423	0.991	208.587	2.41
2170		2.106	-4618.504	-8.643	-4609.861	0.423	0.991	208.587	2.41
2180		2.116	-4618.504	-8.643	-4609.861	0.423	0.991	208.587	2.41
2190		2.126	-4617.716	-8.5	-4609.215	0.418	0.996	207.507	2.304
2200		2.136	-4617.716	-8.5	-4609.215	0.418	0.996	207.507	2.304
2210		2.145	-4617.716	-8.5	-4609.215	0.418	0.996	207.507	2.304
2220		2.155	-4617.716	-8.5	-4609.215	0.418	0.996	207.507	2.304
2230		2.165	-4617.716	-8.5	-4609.215	0.418	0.996	207.507	2.304
2240		2.174	-4617.716	-8.5	-4609.215	0.418	0.996	207.507	2.304
2250		2.184	-4617.716	-8.5	-4609.215	0.418	0.996	207.507	2.304
2260		2.194	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2270		2.203	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2280		2.213	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2290		2.223	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2300		2.233	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2310		2.242	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2320		2.252	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2330		2.262	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2340		2.271	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2350		2.281	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2360		2.291	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2370		2.3	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2380		2.31	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2390		2.32	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2400		2.329	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2410		2.339	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2420		2.349	-4618.204	-7.949	-4610.254	0.393	0.992	206.691	2.286
2430		2.359	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2440		2.368	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2450		2.378	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2460		2.387	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2470		2.397	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2480		2.407	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2490		2.417	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2500		2.426	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2510		2.436	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2520		2.446	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2530		2.456	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2540		2.465	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2550		2.475	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2560		2.485	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2570		2.495	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2580		2.505	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2590		2.514	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2600		2.524	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2610		2.534	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2620		2.544	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2630		2.553	-4617.122	-8.332	-4608.79	0.409	0.995	206.749	2.332
2640		2.563	-4617.594	-8.034	-4609.56	0.397	0.987	201.01	2.314
2650		2.573	-4617.594	-8.034	-4609.56	0.397	0.987	201.01	2.314
2660		2.582	-4617.594	-8.034	-4609.56	0.397	0.987	201.01	2.314
2670		2.592	-4617.594	-8.034	-4609.56	0.397	0.987	201.01	2.314
2680		2.602	-4617.594	-8.034	-4609.56	0.397	0.987	201.01	2.314
2690		2.612	-4617.594	-8.034	-4609.56	0.397	0.987	201.01	2.314
2700		2.621	-4617.594	-8.034	-4609.56	0.397	0.987	201.01	2.314
2710		2.631	-4617.594	-8.034	-4609.56	0.397	0.987	201.01	2.314
2720		2.641	-4617.594	-8.034	-4609.56	0.397	0.987	201.01	2.314
2730		2.65	-4617.594	-8.034	-4609.56	0.397	0.987	201.01	2.314
2740		2.66	-4617.594	-8.034	-4609.56	0.397	0.987	201.01	2.314
2750		2.669	-4615.468	-7.157	-4608.311	0.338	0.992	200.679	2.355
2760		2.679	-4615.468	-7.157	-4608.311	0.338	0.992	200.679	2.355
2770		2.689	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2780		2.699	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2790		2.709	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2800		2.718	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2810		2.728	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2820		2.738	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2830		2.747	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2840		2.757	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2850		2.767	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2860		2.777	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2870		2.787	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2880		2.796	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2890		2.806	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2900		2.816	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2910		2.826	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2920		2.836	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2930		2.845	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2940		2.855	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2950		2.865	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2960		2.875	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2970		2.884	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2980		2.894	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
2990		2.904	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
3000		2.913	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
3010		2.923	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
3020		2.933	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
3030		2.942	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
3040		2.952	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
3050		2.962	-4613.247	-6.957	-4606.29	0.313	0.997	199.191	2.426
3060		2.971	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3070		2.981	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3080		2.991	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3090		3.0	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3100		3.01	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3110		3.019	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3120		3.029	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3130		3.039	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3140		3.048	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3150		3.058	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3160		3.068	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3170		3.078	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3180		3.087	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3190		3.097	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3200		3.107	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3210		3.116	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3220		3.126	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3230		3.136	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3240		3.145	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3250		3.155	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3260		3.165	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3270		3.174	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3280		3.184	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3290		3.194	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3300		3.204	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3310		3.213	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3320		3.223	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3330		3.233	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3340		3.243	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3350		3.252	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3360		3.262	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3370		3.272	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3380		3.281	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3390		3.291	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3400		3.301	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3410		3.31	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3420		3.32	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3430		3.33	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3440		3.339	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3450		3.349	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3460		3.359	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3470		3.369	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3480		3.378	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
3490		3.388	-4613.213	-7.104	-4606.109	0.321	0.997	198.653	2.434
