iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
620		0.595	-3854.008	-5.809	-3848.199	0.191	0.994	340.557	2.465
630		0.605	-3855.614	-5.439	-3850.175	0.141	0.995	342.546	2.339
640		0.614	-3851.662	-5.839	-3845.823	0.185	1.0	337.39	2.305
650		0.624	-3852.33	-5.484	-3846.845	0.172	0.995	336.306	2.293
660		0.634	-3852.33	-5.484	-3846.845	0.172	0.995	336.306	2.293
670		0.644	-3853.11	-5.317	-3847.793	0.174	0.989	333.746	2.215
680		0.654	-3851.674	-5.801	-3845.873	0.219	0.998	335.092	2.183
690		0.664	-3851.988	-5.846	-3846.143	0.206	0.999	337.06	2.249
700		0.673	-3851.721	-6.148	-3845.573	0.232	0.999	337.477	2.307
710		0.683	-3851.721	-6.148	-3845.573	0.232	0.999	337.477	2.307
720		0.693	-3851.721	-6.148	-3845.573	0.232	0.999	337.477	2.307
730		0.703	-3854.761	-5.752	-3849.009	0.223	0.985	336.1	2.31
740		0.713	-3855.072	-5.773	-3849.3	0.211	0.991	340.556	2.353
750		0.723	-3852.434	-6.841	-3845.592	0.274	1.0	340.016	2.44
760		0.733	-3852.434	-6.841	-3845.592	0.274	1.0	340.016	2.44
770		0.742	-3852.434	-6.841	-3845.592	0.274	1.0	340.016	2.44
780		0.752	-3852.434	-6.841	-3845.592	0.274	1.0	340.016	2.44
790		0.762	-3852.434	-6.841	-3845.592	0.274	1.0	340.016	2.44
800		0.772	-3854.692	-7.963	-3846.729	0.369	0.997	342.443	2.394
810		0.781	-3853.847	-7.706	-3846.141	0.359	0.995	339.418	2.384
820		0.791	-3852.129	-7.261	-3844.868	0.315	0.999	339.028	2.385
830		0.801	-3852.129	-7.261	-3844.868	0.315	0.999	339.028	2.385
840		0.811	-3852.129	-7.261	-3844.868	0.315	0.999	339.028	2.385
850		0.82	-3854.203	-7.109	-3847.093	0.325	0.992	339.029	2.368
860		0.83	-3854.72	-7.342	-3847.378	0.339	0.995	341.612	2.329
870		0.84	-3854.72	-7.342	-3847.378	0.339	0.995	341.612	2.329
880		0.849	-3853.914	-7.792	-3846.122	0.353	0.999	341.571	2.368
890		0.859	-3852.103	-8.178	-3843.924	0.369	1.0	337.712	2.341
900		0.868	-3853.751	-7.096	-3846.655	0.33	0.993	337.454	2.287
910		0.878	-3853.751	-7.096	-3846.655	0.33	0.993	337.454	2.287
920		0.888	-3853.751	-7.096	-3846.655	0.33	0.993	337.454	2.287
930		0.897	-3853.992	-6.747	-3847.245	0.303	0.994	338.415	2.298
940		0.907	-3854.654	-6.897	-3847.757	0.3	0.996	342.199	2.412
950		0.917	-3854.654	-6.897	-3847.757	0.3	0.996	342.199	2.412
960		0.926	-3854.279	-6.313	-3847.966	0.253	0.998	342.545	2.334
970		0.936	-3853.234	-6.113	-3847.121	0.235	0.999	340.552	2.294
980		0.945	-3853.669	-5.807	-3847.862	0.202	1.0	338.93	2.177
990		0.955	-3855.055	-6.001	-3849.054	0.248	0.995	340.182	2.191
1000		0.965	-3854.226	-6.339	-3847.886	0.278	0.995	338.426	2.192
1010		0.974	-3853.359	-5.868	-3847.491	0.229	0.996	337.808	2.239
1020		0.984	-3853.359	-5.868	-3847.491	0.229	0.996	337.808	2.239
1030		0.994	-3853.54	-5.618	-3847.922	0.215	0.989	334.47	2.231
1040		1.003	-3853.242	-5.299	-3847.943	0.173	0.994	334.745	2.116
1050		1.013	-3851.952	-5.575	-3846.376	0.198	0.996	334.886	2.215
1060		1.022	-3852.569	-5.501	-3847.069	0.192	0.991	334.313	2.264
1070		1.032	-3853.433	-5.248	-3848.185	0.158	0.99	333.662	2.219
1080		1.042	-3854.371	-5.283	-3849.088	0.178	0.99	334.598	2.14
1090		1.052	-3852.115	-5.245	-3846.87	0.161	0.993	332.3	2.163
1100		1.062	-3851.067	-5.186	-3845.881	0.167	0.993	328.533	2.074
1110		1.071	-3851.067	-5.186	-3845.881	0.167	0.993	328.533	2.074
1120		1.081	-3850.51	-5.595	-3844.915	0.208	0.999	329.649	2.044
1130		1.091	-3851.545	-5.966	-3845.58	0.261	0.992	329.871	2.081
1140		1.101	-3850.842	-6.77	-3844.072	0.325	0.994	327.116	2.013
1150		1.11	-3851.876	-7.112	-3844.765	0.342	0.995	331.129	2.092
1160		1.12	-3850.591	-5.98	-3844.611	0.209	1.0	333.124	2.161
1170		1.13	-3854.94	-6.062	-3848.878	0.274	0.979	330.143	2.125
1180		1.14	-3853.039	-6.716	-3846.323	0.31	0.997	327.581	2.143
1190		1.149	-3853.057	-6.21	-3846.847	0.282	0.989	331.236	2.115
1200		1.159	-3852.562	-6.563	-3845.999	0.302	0.994	325.331	2.179
1210		1.169	-3851.91	-6.38	-3845.53	0.282	0.998	326.187	2.124
1220		1.179	-3851.91	-6.38	-3845.53	0.282	0.998	326.187	2.124
1230		1.188	-3849.421	-6.141	-3843.281	0.255	0.998	322.006	2.225
1240		1.198	-3848.924	-6.225	-3842.699	0.264	0.998	320.938	2.254
1250		1.208	-3848.903	-6.439	-3842.464	0.283	0.997	320.52	2.273
1260		1.217	-3848.903	-6.439	-3842.464	0.283	0.997	320.52	2.273
1270		1.227	-3848.903	-6.439	-3842.464	0.283	0.997	320.52	2.273
1280		1.237	-3849.986	-5.973	-3844.013	0.242	0.994	321.646	2.322
1290		1.247	-3849.065	-6.187	-3842.879	0.236	1.0	322.388	2.296
1300		1.256	-3848.424	-6.214	-3842.21	0.257	0.998	320.111	2.305
1310		1.266	-3848.553	-6.35	-3842.203	0.28	0.995	318.811	2.264
1320		1.276	-3847.906	-6.05	-3841.856	0.243	0.998	318.104	2.315
1330		1.285	-3847.279	-6.478	-3840.801	0.292	0.995	314.524	2.27
1340		1.295	-3846.745	-6.121	-3840.624	0.259	0.998	315.319	2.202
1350		1.305	-3845.374	-5.896	-3839.478	0.245	0.997	311.641	2.176
1360		1.315	-3845.374	-5.896	-3839.478	0.245	0.997	311.641	2.176
1370		1.324	-3846.411	-6.236	-3840.175	0.294	0.985	306.182	2.126
1380		1.334	-3844.726	-6.128	-3838.598	0.285	0.985	302.13	2.152
1390		1.343	-3842.322	-5.242	-3837.08	0.213	0.987	295.585	1.956
1400		1.353	-3841.821	-5.462	-3836.359	0.231	0.992	298.05	1.959
1410		1.362	-3841.821	-5.462	-3836.359	0.231	0.992	298.05	1.959
1420		1.372	-3842.037	-5.856	-3836.181	0.267	0.992	299.129	1.984
1430		1.382	-3842.01	-5.859	-3836.151	0.262	0.997	300.155	1.913
1440		1.391	-3842.233	-6.306	-3835.928	0.283	0.999	301.728	1.938
1450		1.401	-3843.12	-6.281	-3836.839	0.28	0.999	304.532	1.962
1460		1.411	-3844.663	-5.698	-3838.965	0.255	0.992	301.884	1.906
1470		1.42	-3845.631	-5.552	-3840.079	0.247	0.982	300.286	1.964
1480		1.43	-3842.696	-5.507	-3837.189	0.24	0.988	297.316	1.953
1490		1.44	-3841.445	-5.318	-3836.127	0.216	0.987	294.771	2.062
1500		1.45	-3841.481	-5.273	-3836.208	0.208	0.992	296.714	2.017
1510		1.459	-3838.412	-5.485	-3832.927	0.2	1.0	294.015	1.993
1520		1.469	-3838.571	-5.796	-3832.775	0.266	0.99	289.154	1.984
1530		1.479	-3835.969	-6.395	-3829.574	0.3	0.998	287.071	2.062
1540		1.489	-3835.969	-6.395	-3829.574	0.3	0.998	287.071	2.062
1550		1.499	-3835.641	-5.948	-3829.693	0.272	0.995	284.533	2.056
1560		1.508	-3836.041	-5.887	-3830.154	0.251	0.998	288.283	2.112
1570		1.518	-3836.499	-6.779	-3829.72	0.291	1.0	289.148	2.041
1580		1.527	-3837.21	-7.115	-3830.095	0.322	1.0	290.568	2.001
1590		1.537	-3837.21	-7.115	-3830.095	0.322	1.0	290.568	2.001
1600		1.546	-3837.457	-6.062	-3831.395	0.282	0.995	289.519	2.01
1610		1.556	-3837.953	-5.173	-3832.78	0.19	0.995	290.549	2.022
1620		1.566	-3837.953	-5.173	-3832.78	0.19	0.995	290.549	2.022
1630		1.575	-3837.163	-5.282	-3831.881	0.208	0.995	288.37	1.976
1640		1.585	-3837.163	-5.282	-3831.881	0.208	0.995	288.37	1.976
1650		1.594	-3836.001	-5.528	-3830.473	0.223	0.997	287.304	2.081
1660		1.604	-3836.001	-5.528	-3830.473	0.223	0.997	287.304	2.081
1670		1.613	-3836.102	-5.388	-3830.714	0.193	0.998	285.176	2.182
1680		1.623	-3836.102	-5.388	-3830.714	0.193	0.998	285.176	2.182
1690		1.633	-3836.102	-5.388	-3830.714	0.193	0.998	285.176	2.182
1700		1.642	-3836.102	-5.388	-3830.714	0.193	0.998	285.176	2.182
1710		1.652	-3836.102	-5.388	-3830.714	0.193	0.998	285.176	2.182
1720		1.661	-3836.515	-5.199	-3831.316	0.182	0.995	284.704	2.156
1730		1.671	-3836.772	-5.207	-3831.565	0.144	0.999	287.545	2.171
1740		1.681	-3836.772	-5.207	-3831.565	0.144	0.999	287.545	2.171
1750		1.69	-3836.945	-5.015	-3831.931	0.151	0.995	286.255	2.106
1760		1.7	-3836.945	-5.015	-3831.931	0.151	0.995	286.255	2.106
1770		1.709	-3838.577	-4.898	-3833.679	0.151	0.985	282.454	2.105
1780		1.719	-3836.632	-4.866	-3831.765	0.139	0.987	277.904	2.091
1790		1.729	-3834.65	-4.848	-3829.801	0.113	0.992	276.167	1.992
1800		1.738	-3832.65	-4.895	-3827.755	0.131	0.996	274.867	1.966
1810		1.748	-3829.346	-4.916	-3824.43	0.163	0.995	266.401	1.871
1820		1.757	-3828.751	-5.074	-3823.677	0.191	0.995	265.376	1.836
1830		1.767	-3830.282	-5.043	-3825.238	0.197	0.99	266.118	1.81
1840		1.776	-3830.282	-5.043	-3825.238	0.197	0.99	266.118	1.81
1850		1.786	-3829.284	-5.086	-3824.198	0.189	0.996	267.11	1.804
1860		1.796	-3829.975	-4.882	-3825.093	0.154	0.995	266.995	1.814
1870		1.805	-3830.881	-4.908	-3825.973	0.15	0.996	270.74	1.923
1880		1.815	-3829.62	-5.029	-3824.591	0.166	0.998	268.553	1.942
1890		1.824	-3829.62	-5.029	-3824.591	0.166	0.998	268.553	1.942
1900		1.834	-3829.62	-5.029	-3824.591	0.166	0.998	268.553	1.942
1910		1.844	-3828.702	-5.176	-3823.525	0.203	0.995	264.53	1.909
1920		1.853	-3827.27	-5.761	-3821.509	0.264	0.995	259.788	1.907
1930		1.863	-3827.27	-5.761	-3821.509	0.264	0.995	259.788	1.907
1940		1.872	-3826.1	-5.137	-3820.963	0.198	0.995	255.322	1.898
1950		1.882	-3826.118	-5.655	-3820.463	0.249	0.998	257.63	1.884
1960		1.892	-3826.118	-5.655	-3820.463	0.249	0.998	257.63	1.884
1970		1.901	-3829.723	-4.881	-3824.842	0.161	0.991	262.023	1.969
1980		1.911	-3829.771	-4.788	-3824.984	0.12	0.992	260.726	1.926
1990		1.92	-3830.233	-4.815	-3825.418	0.109	0.991	260.007	1.972
2000		1.93	-3829.099	-4.992	-3824.107	0.09	0.997	259.281	1.963
2010		1.94	-3829.099	-4.992	-3824.107	0.09	0.997	259.281	1.963
2020		1.95	-3831.264	-4.722	-3826.542	0.142	0.982	260.086	1.901
2030		1.959	-3830.905	-4.803	-3826.102	0.15	0.989	264.846	1.939
2040		1.969	-3829.212	-5.171	-3824.042	0.197	0.996	264.689	1.984
2050		1.979	-3829.212	-5.171	-3824.042	0.197	0.996	264.689	1.984
2060		1.989	-3831.277	-4.964	-3826.313	0.18	0.989	265.472	1.981
2070		1.999	-3830.665	-4.82	-3825.845	0.117	0.994	266.941	1.912
2080		2.008	-3829.697	-5.391	-3824.305	0.235	0.992	265.844	1.848
2090		2.018	-3829.697	-5.391	-3824.305	0.235	0.992	265.844	1.848
2100		2.028	-3829.351	-5.476	-3823.875	0.233	0.997	267.099	1.924
2110		2.037	-3828.288	-5.59	-3822.698	0.241	0.998	265.708	1.91
2120		2.047	-3828.288	-5.59	-3822.698	0.241	0.998	265.708	1.91
2130		2.057	-3829.851	-5.275	-3824.576	0.217	0.994	268.061	1.906
2140		2.066	-3830.908	-5.109	-3825.799	0.199	0.993	270.362	1.876
2150		2.076	-3835.81	-5.031	-3830.779	0.201	0.977	271.073	1.945
2160		2.086	-3831.914	-5.556	-3826.358	0.238	0.995	273.899	2.019
2170		2.096	-3831.029	-5.641	-3825.389	0.237	0.999	273.931	1.984
2180		2.106	-3831.029	-5.641	-3825.389	0.237	0.999	273.931	1.984
2190		2.116	-3828.928	-5.791	-3823.136	0.259	0.998	268.026	1.926
2200		2.125	-3828.923	-5.475	-3823.448	0.233	0.997	266.486	1.916
2210		2.135	-3828.923	-5.475	-3823.448	0.233	0.997	266.486	1.916
2220		2.145	-3829.032	-5.324	-3823.708	0.214	0.997	267.326	1.938
2230		2.155	-3829.468	-5.09	-3824.378	0.194	0.994	265.642	1.934
2240		2.165	-3828.64	-5.171	-3823.469	0.184	0.998	264.997	1.966
2250		2.174	-3828.64	-5.171	-3823.469	0.184	0.998	264.997	1.966
2260		2.184	-3828.64	-5.171	-3823.469	0.184	0.998	264.997	1.966
2270		2.194	-3827.373	-5.578	-3821.794	0.217	1.0	261.816	1.958
2280		2.204	-3827.373	-5.578	-3821.794	0.217	1.0	261.816	1.958
2290		2.214	-3827.373	-5.578	-3821.794	0.217	1.0	261.816	1.958
2300		2.224	-3827.732	-5.476	-3822.256	0.24	0.993	257.276	1.948
2310		2.234	-3827.732	-5.476	-3822.256	0.24	0.993	257.276	1.948
2320		2.243	-3830.382	-5.841	-3824.541	0.284	0.978	255.882	1.85
2330		2.253	-3825.877	-5.857	-3820.02	0.272	0.996	256.246	1.877
2340		2.263	-3825.255	-5.852	-3819.404	0.279	0.99	251.505	1.741
2350		2.273	-3823.863	-6.011	-3817.852	0.284	0.996	250.593	1.83
2360		2.282	-3823.863	-6.011	-3817.852	0.284	0.996	250.593	1.83
2370		2.292	-3826.716	-5.832	-3820.884	0.282	0.983	248.832	1.786
2380		2.302	-3820.899	-6.379	-3814.519	0.305	0.999	239.142	1.784
2390		2.312	-3821.472	-6.817	-3814.655	0.344	0.994	238.311	1.77
2400		2.321	-3822.346	-6.517	-3815.829	0.328	0.989	237.955	1.708
2410		2.331	-3820.676	-6.37	-3814.307	0.309	0.996	240.763	1.674
2420		2.341	-3820.982	-5.918	-3815.064	0.277	0.996	240.812	1.733
2430		2.35	-3820.982	-5.918	-3815.064	0.277	0.996	240.812	1.733
2440		2.36	-3820.554	-6.567	-3813.986	0.326	0.995	237.667	1.702
2450		2.37	-3820.554	-6.567	-3813.986	0.326	0.995	237.667	1.702
2460		2.38	-3820.554	-6.567	-3813.986	0.326	0.995	237.667	1.702
2470		2.389	-3820.136	-6.036	-3814.101	0.289	0.993	236.68	1.679
2480		2.399	-3818.831	-6.028	-3812.803	0.265	1.0	236.507	1.697
2490		2.409	-3819.422	-5.911	-3813.511	0.274	0.996	237.983	1.679
2500		2.419	-3819.422	-5.911	-3813.511	0.274	0.996	237.983	1.679
2510		2.428	-3818.603	-5.795	-3812.808	0.26	0.997	234.6	1.602
2520		2.438	-3817.589	-6.336	-3811.253	0.296	0.999	232.018	1.648
2530		2.448	-3819.457	-6.031	-3813.425	0.28	0.997	227.042	1.694
2540		2.458	-3818.23	-6.077	-3812.153	0.264	1.0	224.916	1.664
2550		2.468	-3815.969	-5.954	-3810.015	0.269	0.996	224.484	1.532
2560		2.477	-3815.89	-6.415	-3809.475	0.304	0.995	223.597	1.499
2570		2.487	-3817.212	-6.678	-3810.534	0.32	0.994	223.668	1.439
2580		2.497	-3816.489	-7.46	-3809.029	0.339	1.0	223.533	1.422
2590		2.507	-3816.489	-7.46	-3809.029	0.339	1.0	223.533	1.422
2600		2.516	-3816.932	-7.056	-3809.876	0.34	0.997	224.301	1.439
2610		2.526	-3814.914	-7.925	-3806.989	0.376	1.0	220.099	1.449
2620		2.536	-3814.914	-7.925	-3806.989	0.376	1.0	220.099	1.449
2630		2.546	-3814.914	-7.925	-3806.989	0.376	1.0	220.099	1.449
2640		2.555	-3815.373	-8.372	-3807.001	0.39	1.0	220.079	1.446
2650		2.565	-3815.373	-8.372	-3807.001	0.39	1.0	220.079	1.446
2660		2.575	-3815.217	-7.514	-3807.703	0.371	0.998	222.627	1.522
2670		2.584	-3815.173	-7.467	-3807.707	0.37	0.998	222.759	1.547
2680		2.594	-3815.173	-7.467	-3807.707	0.37	0.998	222.759	1.547
2690		2.604	-3815.173	-7.467	-3807.707	0.37	0.998	222.759	1.547
2700		2.614	-3815.526	-7.695	-3807.832	0.381	0.998	222.687	1.477
2710		2.624	-3815.526	-7.695	-3807.832	0.381	0.998	222.687	1.477
2720		2.633	-3816.165	-7.242	-3808.923	0.359	0.993	221.352	1.465
2730		2.643	-3816.054	-6.855	-3809.199	0.34	0.993	222.938	1.546
2740		2.653	-3816.054	-6.855	-3809.199	0.34	0.993	222.938	1.546
2750		2.663	-3816.054	-6.855	-3809.199	0.34	0.993	222.938	1.546
2760		2.672	-3815.993	-6.718	-3809.276	0.328	0.993	221.75	1.496
2770		2.682	-3816.171	-6.305	-3809.866	0.303	0.992	222.612	1.55
2780		2.692	-3815.619	-5.916	-3809.703	0.266	0.997	224.052	1.558
2790		2.702	-3815.619	-5.916	-3809.703	0.266	0.997	224.052	1.558
2800		2.712	-3815.619	-5.916	-3809.703	0.266	0.997	224.052	1.558
2810		2.721	-3816.066	-5.825	-3810.241	0.265	0.991	221.587	1.54
2820		2.731	-3814.659	-6.147	-3808.512	0.284	0.994	219.228	1.503
2830		2.741	-3814.387	-5.736	-3808.651	0.24	0.998	213.979	1.529
2840		2.75	-3814.387	-5.736	-3808.651	0.24	0.998	213.979	1.529
2850		2.76	-3816.372	-5.467	-3810.905	0.226	0.991	215.196	1.507
2860		2.77	-3816.582	-5.65	-3810.932	0.244	0.994	216.817	1.546
2870		2.78	-3815.946	-5.816	-3810.13	0.258	0.996	215.805	1.584
2880		2.789	-3815.946	-5.816	-3810.13	0.258	0.996	215.805	1.584
2890		2.799	-3815.946	-5.816	-3810.13	0.258	0.996	215.805	1.584
2900		2.809	-3815.946	-5.816	-3810.13	0.258	0.996	215.805	1.584
2910		2.819	-3815.59	-5.679	-3809.91	0.24	0.998	215.639	1.582
2920		2.829	-3815.102	-6.388	-3808.714	0.266	1.0	214.728	1.577
2930		2.838	-3816.131	-5.764	-3810.367	0.252	0.996	218.618	1.553
2940		2.848	-3815.01	-5.991	-3809.019	0.258	0.992	213.587	1.363
2950		2.858	-3814.117	-6.333	-3807.784	0.256	0.999	209.52	1.29
2960		2.867	-3813.571	-6.466	-3807.105	0.236	1.0	209.65	1.316
2970		2.877	-3813.832	-5.95	-3807.882	0.246	0.99	206.082	1.318
2980		2.887	-3812.914	-6.0	-3806.914	0.229	0.997	204.609	1.269
2990		2.897	-3810.924	-5.753	-3805.171	0.203	0.998	204.151	1.319
3000		2.906	-3810.687	-5.651	-3805.036	0.194	0.998	199.792	1.349
3010		2.916	-3811.697	-5.666	-3806.031	0.205	0.991	199.796	1.291
3020		2.926	-3810.611	-5.828	-3804.783	0.176	1.0	198.996	1.358
3030		2.935	-3810.611	-5.828	-3804.783	0.176	1.0	198.996	1.358
3040		2.945	-3811.625	-5.738	-3805.887	0.208	0.992	199.027	1.275
3050		2.955	-3811.11	-6.046	-3805.064	0.227	0.992	193.488	1.225
3060		2.965	-3809.784	-5.771	-3804.013	0.208	0.991	194.661	1.27
3070		2.974	-3809.784	-5.771	-3804.013	0.208	0.991	194.661	1.27
3080		2.984	-3808.964	-5.631	-3803.333	0.182	0.993	192.119	1.262
3090		2.994	-3808.964	-5.631	-3803.333	0.182	0.993	192.119	1.262
3100		3.003	-3808.964	-5.631	-3803.333	0.182	0.993	192.119	1.262
3110		3.013	-3810.125	-5.49	-3804.635	0.124	0.992	191.253	1.239
3120		3.023	-3810.029	-5.885	-3804.144	0.174	0.997	189.635	1.181
3130		3.033	-3807.308	-5.996	-3801.312	0.158	0.999	184.575	1.178
3140		3.042	-3806.812	-5.838	-3800.974	0.188	0.998	184.074	1.259
3150		3.052	-3806.989	-5.589	-3801.4	0.158	0.995	182.107	1.273
3160		3.062	-3806.989	-5.589	-3801.4	0.158	0.995	182.107	1.273
3170		3.072	-3806.989	-5.589	-3801.4	0.158	0.995	182.107	1.273
3180		3.082	-3806.989	-5.589	-3801.4	0.158	0.995	182.107	1.273
3190		3.091	-3806.122	-5.737	-3800.385	0.169	0.994	177.808	1.235
3200		3.101	-3806.122	-5.737	-3800.385	0.169	0.994	177.808	1.235
3210		3.111	-3806.122	-5.737	-3800.385	0.169	0.994	177.808	1.235
3220		3.121	-3805.442	-5.866	-3799.576	0.155	0.999	178.281	1.255
3230		3.131	-3805.442	-5.866	-3799.576	0.155	0.999	178.281	1.255
3240		3.14	-3805.442	-5.866	-3799.576	0.155	0.999	178.281	1.255
3250		3.15	-3805.442	-5.866	-3799.576	0.155	0.999	178.281	1.255
3260		3.16	-3806.059	-5.767	-3800.292	0.135	0.999	178.991	1.232
3270		3.17	-3806.059	-5.767	-3800.292	0.135	0.999	178.991	1.232
3280		3.18	-3806.059	-5.767	-3800.292	0.135	0.999	178.991	1.232
3290		3.189	-3804.099	-5.859	-3798.24	0.166	0.998	172.853	1.239
3300		3.199	-3805.587	-5.687	-3799.9	0.168	0.993	174.7	1.262
3310		3.209	-3805.587	-5.687	-3799.9	0.168	0.993	174.7	1.262
3320		3.219	-3805.587	-5.687	-3799.9	0.168	0.993	174.7	1.262
3330		3.229	-3805.295	-5.674	-3799.621	0.14	0.998	176.894	1.273
3340		3.238	-3805.444	-5.997	-3799.447	0.149	1.0	176.651	1.211
3350		3.248	-3808.842	-5.767	-3803.075	0.164	0.986	175.975	1.185
3360		3.258	-3805.085	-5.921	-3799.164	0.148	0.998	174.283	1.192
3370		3.267	-3805.085	-5.921	-3799.164	0.148	0.998	174.283	1.192
3380		3.277	-3805.085	-5.921	-3799.164	0.148	0.998	174.283	1.192
3390		3.287	-3805.085	-5.921	-3799.164	0.148	0.998	174.283	1.192
3400		3.297	-3805.085	-5.921	-3799.164	0.148	0.998	174.283	1.192
3410		3.306	-3805.448	-6.165	-3799.283	0.186	0.996	171.716	1.146
3420		3.316	-3805.649	-5.824	-3799.826	0.181	0.991	173.505	1.228
3430		3.326	-3805.913	-5.849	-3800.064	0.189	0.993	176.076	1.235
3440		3.336	-3806.036	-6.608	-3799.428	0.272	0.994	177.24	1.251
3450		3.345	-3806.036	-6.608	-3799.428	0.272	0.994	177.24	1.251
3460		3.355	-3806.036	-6.608	-3799.428	0.272	0.994	177.24	1.251
3470		3.365	-3803.831	-6.796	-3797.035	0.263	0.999	173.001	1.209
3480		3.375	-3803.831	-6.796	-3797.035	0.263	0.999	173.001	1.209
3490		3.385	-3804.63	-6.863	-3797.767	0.271	0.997	172.823	1.179
