iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
640		0.627	-3952.491	-6.569	-3945.922	0.279	0.998	173.717	1.394
650		0.636	-3952.491	-6.569	-3945.922	0.279	0.998	173.717	1.394
660		0.646	-3952.491	-6.569	-3945.922	0.279	0.998	173.717	1.394
670		0.656	-3952.712	-6.893	-3945.819	0.303	0.997	173.679	1.361
680		0.666	-3952.69	-6.718	-3945.972	0.293	0.997	174.17	1.39
690		0.676	-3952.69	-6.718	-3945.972	0.293	0.997	174.17	1.39
700		0.685	-3952.69	-6.718	-3945.972	0.293	0.997	174.17	1.39
710		0.695	-3952.69	-6.718	-3945.972	0.293	0.997	174.17	1.39
720		0.705	-3952.69	-6.718	-3945.972	0.293	0.997	174.17	1.39
730		0.715	-3956.561	-7.507	-3949.054	0.359	0.989	178.609	1.392
740		0.725	-3954.733	-7.076	-3947.657	0.32	0.999	174.709	1.518
750		0.734	-3953.885	-7.292	-3946.593	0.338	0.993	173.111	1.372
760		0.744	-3952.644	-7.176	-3945.468	0.318	0.999	174.014	1.407
770		0.754	-3955.213	-6.56	-3948.653	0.292	0.988	169.741	1.411
780		0.764	-3952.342	-6.683	-3945.659	0.283	0.995	169.433	1.325
790		0.774	-3952.342	-6.683	-3945.659	0.283	0.995	169.433	1.325
800		0.783	-3953.117	-6.655	-3946.462	0.277	0.994	169.082	1.292
810		0.793	-3952.757	-7.336	-3945.421	0.329	0.998	172.675	1.332
820		0.803	-3952.757	-7.336	-3945.421	0.329	0.998	172.675	1.332
830		0.813	-3952.757	-7.336	-3945.421	0.329	0.998	172.675	1.332
840		0.823	-3952.757	-7.336	-3945.421	0.329	0.998	172.675	1.332
850		0.832	-3952.633	-7.053	-3945.58	0.316	0.995	171.319	1.357
860		0.842	-3953.355	-6.985	-3946.371	0.309	0.996	173.212	1.333
870		0.852	-3952.091	-6.722	-3945.369	0.285	0.997	171.386	1.341
880		0.862	-3952.213	-6.683	-3945.53	0.277	1.0	174.477	1.4
890		0.872	-3952.213	-6.683	-3945.53	0.277	1.0	174.477	1.4
900		0.881	-3952.213	-6.683	-3945.53	0.277	1.0	174.477	1.4
910		0.891	-3952.181	-6.451	-3945.731	0.256	0.999	173.369	1.373
920		0.901	-3952.181	-6.451	-3945.731	0.256	0.999	173.369	1.373
930		0.911	-3952.931	-5.914	-3947.017	0.222	0.997	171.857	1.413
940		0.921	-3952.384	-5.952	-3946.432	0.22	0.998	170.889	1.395
950		0.93	-3952.384	-5.952	-3946.432	0.22	0.998	170.889	1.395
960		0.94	-3952.384	-5.952	-3946.432	0.22	0.998	170.889	1.395
970		0.95	-3951.844	-6.757	-3945.087	0.284	0.999	173.008	1.373
980		0.96	-3951.844	-6.757	-3945.087	0.284	0.999	173.008	1.373
990		0.97	-3951.844	-6.757	-3945.087	0.284	0.999	173.008	1.373
1000		0.979	-3951.844	-6.757	-3945.087	0.284	0.999	173.008	1.373
1010		0.989	-3953.427	-6.863	-3946.564	0.31	0.994	173.622	1.397
1020		0.999	-3953.432	-6.844	-3946.588	0.292	1.0	176.358	1.448
1030		1.009	-3953.432	-6.844	-3946.588	0.292	1.0	176.358	1.448
1040		1.019	-3953.432	-6.844	-3946.588	0.292	1.0	176.358	1.448
1050		1.028	-3952.472	-7.516	-3944.957	0.34	0.999	172.777	1.379
1060		1.038	-3952.472	-7.516	-3944.957	0.34	0.999	172.777	1.379
1070		1.048	-3952.472	-7.516	-3944.957	0.34	0.999	172.777	1.379
1080		1.057	-3953.704	-7.578	-3946.126	0.355	0.995	170.911	1.396
1090		1.067	-3952.404	-7.529	-3944.874	0.339	0.999	170.263	1.389
1100		1.077	-3952.404	-7.529	-3944.874	0.339	0.999	170.263	1.389
1110		1.087	-3952.578	-6.655	-3945.923	0.288	0.996	170.95	1.376
1120		1.096	-3951.901	-5.909	-3945.993	0.209	0.996	166.298	1.353
1130		1.106	-3951.326	-5.85	-3945.476	0.164	0.997	164.424	1.264
1140		1.116	-3951.077	-5.953	-3945.125	0.192	0.996	162.985	1.276
1150		1.126	-3950.976	-5.918	-3945.058	0.187	0.998	165.252	1.308
1160		1.135	-3950.976	-5.918	-3945.058	0.187	0.998	165.252	1.308
1170		1.145	-3950.976	-5.918	-3945.058	0.187	0.998	165.252	1.308
1180		1.155	-3950.622	-5.83	-3944.791	0.153	0.997	159.94	1.279
1190		1.165	-3951.431	-5.778	-3945.653	0.155	0.995	160.314	1.272
1200		1.174	-3951.585	-5.623	-3945.961	0.136	0.995	159.321	1.334
1210		1.184	-3953.608	-5.493	-3948.116	0.138	0.989	159.186	1.369
1220		1.194	-3954.107	-5.497	-3948.61	0.123	0.987	159.176	1.348
1230		1.203	-3952.881	-5.641	-3947.24	0.102	0.993	155.547	1.348
1240		1.213	-3956.026	-5.559	-3950.467	0.14	0.976	158.034	1.298
1250		1.223	-3950.671	-5.943	-3944.729	0.102	0.997	155.346	1.244
1260		1.233	-3950.671	-5.943	-3944.729	0.102	0.997	155.346	1.244
1270		1.243	-3950.671	-5.943	-3944.729	0.102	0.997	155.346	1.244
1280		1.252	-3950.671	-5.943	-3944.729	0.102	0.997	155.346	1.244
1290		1.262	-3950.671	-5.943	-3944.729	0.102	0.997	155.346	1.244
1300		1.272	-3949.906	-6.237	-3943.67	0.087	0.999	152.159	1.241
1310		1.282	-3949.906	-6.237	-3943.67	0.087	0.999	152.159	1.241
1320		1.291	-3951.996	-6.26	-3945.736	0.071	0.991	148.918	1.201
1330		1.301	-3951.489	-6.274	-3945.215	0.066	0.995	151.02	1.24
1340		1.311	-3951.013	-6.099	-3944.914	0.103	0.993	150.2	1.168
1350		1.32	-3950.186	-6.403	-3943.783	0.086	0.999	149.883	1.159
1360		1.33	-3950.186	-6.403	-3943.783	0.086	0.999	149.883	1.159
1370		1.34	-3950.186	-6.403	-3943.783	0.086	0.999	149.883	1.159
1380		1.35	-3950.401	-6.467	-3943.935	0.091	0.999	149.785	1.147
1390		1.359	-3950.401	-6.467	-3943.935	0.091	0.999	149.785	1.147
1400		1.369	-3950.401	-6.467	-3943.935	0.091	0.999	149.785	1.147
1410		1.379	-3950.401	-6.467	-3943.935	0.091	0.999	149.785	1.147
1420		1.389	-3950.483	-6.728	-3943.755	0.068	0.995	148.156	1.079
1430		1.398	-3954.51	-5.878	-3948.632	0.121	0.98	151.211	1.194
1440		1.408	-3951.46	-6.255	-3945.205	0.125	0.993	152.994	1.093
1450		1.418	-3951.46	-6.255	-3945.205	0.125	0.993	152.994	1.093
1460		1.428	-3951.46	-6.255	-3945.205	0.125	0.993	152.994	1.093
1470		1.437	-3951.46	-6.255	-3945.205	0.125	0.993	152.994	1.093
1480		1.447	-3952.39	-6.65	-3945.74	0.056	0.994	149.648	1.16
1490		1.457	-3951.77	-6.671	-3945.098	0.05	0.995	148.142	1.215
1500		1.467	-3951.764	-6.326	-3945.438	0.071	0.992	148.241	1.184
1510		1.476	-3951.764	-6.326	-3945.438	0.071	0.992	148.241	1.184
1520		1.486	-3951.0	-6.802	-3944.198	0.05	0.999	149.67	1.236
1530		1.496	-3955.666	-6.091	-3949.575	0.072	0.979	150.763	1.22
1540		1.506	-3950.794	-6.09	-3944.704	0.116	0.994	151.061	1.16
1550		1.516	-3950.794	-6.09	-3944.704	0.116	0.994	151.061	1.16
1560		1.525	-3949.307	-6.178	-3943.128	0.102	0.999	144.055	1.276
1570		1.535	-3949.217	-6.013	-3943.204	0.132	0.999	145.168	1.29
1580		1.545	-3948.832	-6.035	-3942.798	0.125	0.995	141.754	1.245
1590		1.554	-3949.008	-6.058	-3942.95	0.149	0.994	140.653	1.251
1600		1.564	-3948.389	-6.087	-3942.302	0.132	0.998	141.8	1.253
1610		1.574	-3948.389	-6.087	-3942.302	0.132	0.998	141.8	1.253
1620		1.584	-3948.535	-6.112	-3942.423	0.144	0.992	142.659	1.195
1630		1.593	-3948.535	-6.112	-3942.423	0.144	0.992	142.659	1.195
1640		1.603	-3948.535	-6.112	-3942.423	0.144	0.992	142.659	1.195
1650		1.613	-3949.395	-6.146	-3943.249	0.174	0.99	146.024	1.201
1660		1.622	-3949.354	-6.014	-3943.341	0.164	0.995	150.389	1.235
1670		1.632	-3950.333	-5.854	-3944.479	0.129	0.994	152.889	1.248
1680		1.642	-3950.333	-5.854	-3944.479	0.129	0.994	152.889	1.248
1690		1.652	-3950.069	-5.917	-3944.152	0.128	0.997	154.91	1.235
1700		1.662	-3949.352	-6.182	-3943.171	0.149	1.0	153.661	1.232
1710		1.672	-3949.698	-5.958	-3943.74	0.147	0.999	156.605	1.259
1720		1.681	-3949.529	-6.757	-3942.772	0.228	1.0	159.071	1.24
1730		1.691	-3949.529	-6.757	-3942.772	0.228	1.0	159.071	1.24
1740		1.701	-3949.529	-6.757	-3942.772	0.228	1.0	159.071	1.24
1750		1.711	-3949.703	-6.424	-3943.279	0.221	0.999	159.688	1.237
1760		1.721	-3949.703	-6.424	-3943.279	0.221	0.999	159.688	1.237
1770		1.731	-3949.703	-6.424	-3943.279	0.221	0.999	159.688	1.237
1780		1.74	-3949.703	-6.424	-3943.279	0.221	0.999	159.688	1.237
1790		1.75	-3950.902	-6.093	-3944.809	0.218	0.997	157.327	1.364
1800		1.76	-3952.528	-6.133	-3946.395	0.228	0.998	157.738	1.416
1810		1.77	-3952.528	-6.133	-3946.395	0.228	0.998	157.738	1.416
1820		1.78	-3952.528	-6.133	-3946.395	0.228	0.998	157.738	1.416
1830		1.79	-3950.893	-6.098	-3944.795	0.218	0.994	156.566	1.328
1840		1.8	-3951.112	-6.031	-3945.081	0.213	0.996	161.094	1.342
1850		1.809	-3951.303	-6.264	-3945.039	0.243	0.995	159.46	1.372
1860		1.819	-3951.303	-6.264	-3945.039	0.243	0.995	159.46	1.372
1870		1.829	-3951.583	-6.409	-3945.174	0.251	0.993	159.968	1.306
1880		1.839	-3950.344	-6.275	-3944.069	0.229	0.998	161.694	1.333
1890		1.848	-3950.679	-6.26	-3944.419	0.225	0.999	161.866	1.38
1900		1.858	-3950.679	-6.26	-3944.419	0.225	0.999	161.866	1.38
1910		1.868	-3950.863	-7.002	-3943.861	0.288	0.997	163.136	1.261
1920		1.878	-3952.817	-6.659	-3946.159	0.228	0.999	163.172	1.188
1930		1.888	-3950.742	-6.479	-3944.263	0.249	0.993	157.4	1.275
1940		1.897	-3949.582	-6.324	-3943.258	0.22	0.999	153.755	1.335
1950		1.907	-3949.64	-6.325	-3943.315	0.225	0.998	152.581	1.323
1960		1.917	-3949.64	-6.325	-3943.315	0.225	0.998	152.581	1.323
1970		1.927	-3949.56	-5.989	-3943.571	0.182	0.996	150.678	1.302
1980		1.936	-3948.479	-6.215	-3942.263	0.193	0.998	150.309	1.276
1990		1.946	-3948.479	-6.215	-3942.263	0.193	0.998	150.309	1.276
2000		1.956	-3948.479	-6.215	-3942.263	0.193	0.998	150.309	1.276
2010		1.966	-3951.712	-5.712	-3946.0	0.146	0.99	156.151	1.281
2020		1.975	-3950.286	-5.907	-3944.378	0.172	0.998	160.327	1.3
2030		1.985	-3950.286	-5.907	-3944.378	0.172	0.998	160.327	1.3
2040		1.995	-3950.286	-5.907	-3944.378	0.172	0.998	160.327	1.3
2050		2.004	-3950.286	-5.907	-3944.378	0.172	0.998	160.327	1.3
2060		2.014	-3950.286	-5.907	-3944.378	0.172	0.998	160.327	1.3
2070		2.024	-3950.499	-5.81	-3944.689	0.17	0.998	161.076	1.329
2080		2.034	-3950.499	-5.81	-3944.689	0.17	0.998	161.076	1.329
2090		2.043	-3950.499	-5.81	-3944.689	0.17	0.998	161.076	1.329
2100		2.053	-3950.36	-5.882	-3944.478	0.166	0.999	161.021	1.324
2110		2.063	-3950.36	-5.882	-3944.478	0.166	0.999	161.021	1.324
2120		2.072	-3950.36	-5.882	-3944.478	0.166	0.999	161.021	1.324
2130		2.082	-3950.36	-5.882	-3944.478	0.166	0.999	161.021	1.324
2140		2.092	-3950.36	-5.882	-3944.478	0.166	0.999	161.021	1.324
2150		2.102	-3952.577	-5.592	-3946.986	0.151	0.993	165.598	1.314
2160		2.111	-3952.577	-5.592	-3946.986	0.151	0.993	165.598	1.314
2170		2.121	-3951.286	-5.783	-3945.503	0.135	0.997	161.521	1.265
2180		2.131	-3950.693	-6.152	-3944.542	0.18	1.0	162.99	1.337
2190		2.141	-3950.693	-6.152	-3944.542	0.18	1.0	162.99	1.337
2200		2.15	-3950.812	-5.988	-3944.824	0.2	0.999	163.146	1.347
2210		2.16	-3950.812	-5.988	-3944.824	0.2	0.999	163.146	1.347
2220		2.17	-3951.354	-6.076	-3945.279	0.221	0.997	164.576	1.358
2230		2.179	-3951.354	-6.076	-3945.279	0.221	0.997	164.576	1.358
2240		2.189	-3951.286	-5.976	-3945.31	0.21	0.997	164.513	1.35
2250		2.199	-3951.286	-5.976	-3945.31	0.21	0.997	164.513	1.35
2260		2.208	-3952.958	-5.941	-3947.018	0.216	0.992	165.402	1.335
2270		2.218	-3952.653	-5.967	-3946.686	0.225	0.997	166.647	1.42
2280		2.228	-3952.626	-5.821	-3946.805	0.206	0.994	167.348	1.372
2290		2.238	-3952.626	-5.821	-3946.805	0.206	0.994	167.348	1.372
2300		2.247	-3953.525	-5.736	-3947.789	0.178	0.993	169.344	1.288
2310		2.257	-3953.525	-5.736	-3947.789	0.178	0.993	169.344	1.288
2320		2.267	-3955.16	-5.654	-3949.506	0.193	0.985	166.522	1.361
2330		2.277	-3952.189	-5.915	-3946.274	0.211	0.998	168.233	1.383
2340		2.286	-3953.189	-6.035	-3947.154	0.235	0.993	169.528	1.372
2350		2.296	-3952.001	-6.579	-3945.422	0.271	0.999	169.941	1.393
2360		2.306	-3952.001	-6.579	-3945.422	0.271	0.999	169.941	1.393
2370		2.316	-3952.001	-6.579	-3945.422	0.271	0.999	169.941	1.393
2380		2.325	-3955.488	-6.417	-3949.071	0.278	0.985	171.836	1.367
2390		2.335	-3955.555	-6.037	-3949.518	0.243	0.984	171.294	1.357
2400		2.345	-3953.36	-7.175	-3946.185	0.289	1.0	172.786	1.29
2410		2.354	-3956.639	-6.719	-3949.919	0.29	0.983	170.141	1.287
2420		2.364	-3956.639	-6.719	-3949.919	0.29	0.983	170.141	1.287
2430		2.374	-3951.86	-6.918	-3944.941	0.273	0.999	172.164	1.213
2440		2.384	-3951.86	-6.918	-3944.941	0.273	0.999	172.164	1.213
2450		2.393	-3951.86	-6.918	-3944.941	0.273	0.999	172.164	1.213
2460		2.403	-3951.86	-6.918	-3944.941	0.273	0.999	172.164	1.213
2470		2.413	-3951.86	-6.918	-3944.941	0.273	0.999	172.164	1.213
2480		2.422	-3951.86	-6.918	-3944.941	0.273	0.999	172.164	1.213
2490		2.432	-3952.826	-7.108	-3945.718	0.306	0.992	171.675	1.229
2500		2.442	-3954.598	-6.795	-3947.803	0.289	0.99	168.216	1.271
2510		2.452	-3954.598	-6.795	-3947.803	0.289	0.99	168.216	1.271
2520		2.461	-3955.225	-6.426	-3948.799	0.272	0.983	165.544	1.345
2530		2.471	-3950.926	-6.097	-3944.83	0.217	0.997	164.816	1.309
2540		2.481	-3950.926	-6.097	-3944.83	0.217	0.997	164.816	1.309
2550		2.491	-3951.324	-6.349	-3944.975	0.247	0.995	165.04	1.308
2560		2.5	-3950.742	-6.584	-3944.158	0.265	0.997	162.034	1.332
2570		2.51	-3949.823	-6.569	-3943.254	0.248	0.999	160.084	1.306
2580		2.52	-3950.189	-6.159	-3944.03	0.22	0.997	157.998	1.335
2590		2.53	-3950.189	-6.159	-3944.03	0.22	0.997	157.998	1.335
2600		2.539	-3950.189	-6.159	-3944.03	0.22	0.997	157.998	1.335
2610		2.549	-3950.481	-6.274	-3944.207	0.228	0.995	159.226	1.28
2620		2.559	-3949.958	-6.367	-3943.592	0.193	0.993	156.248	1.128
2630		2.568	-3949.309	-6.437	-3942.873	0.206	0.998	154.26	1.192
2640		2.578	-3949.309	-6.437	-3942.873	0.206	0.998	154.26	1.192
2650		2.588	-3949.309	-6.437	-3942.873	0.206	0.998	154.26	1.192
2660		2.598	-3950.792	-6.443	-3944.349	0.211	0.992	151.718	1.163
2670		2.607	-3950.137	-6.088	-3944.049	0.197	0.992	151.727	1.264
2680		2.617	-3948.539	-6.587	-3941.953	0.218	0.999	152.922	1.231
2690		2.627	-3948.539	-6.587	-3941.953	0.218	0.999	152.922	1.231
2700		2.637	-3949.292	-6.233	-3943.059	0.191	0.996	150.965	1.213
2710		2.646	-3948.606	-6.31	-3942.296	0.187	0.994	146.733	1.183
2720		2.656	-3948.464	-6.431	-3942.033	0.178	0.997	145.383	1.146
2730		2.666	-3947.827	-6.453	-3941.374	0.166	1.0	148.136	1.186
2740		2.676	-3947.827	-6.453	-3941.374	0.166	1.0	148.136	1.186
2750		2.686	-3949.692	-6.148	-3943.543	0.14	0.991	144.576	1.161
2760		2.695	-3952.229	-6.78	-3945.449	0.241	0.977	141.871	1.154
2770		2.705	-3951.073	-6.095	-3944.978	0.189	0.987	149.153	1.229
2780		2.715	-3953.067	-6.078	-3946.989	0.186	0.977	145.728	1.226
2790		2.725	-3949.289	-6.633	-3942.656	0.242	0.992	148.96	1.214
2800		2.735	-3948.072	-7.758	-3940.314	0.318	0.997	147.532	1.189
2810		2.744	-3949.418	-7.431	-3941.988	0.294	0.995	149.579	1.156
2820		2.754	-3949.418	-7.431	-3941.988	0.294	0.995	149.579	1.156
2830		2.764	-3948.896	-7.61	-3941.286	0.302	0.999	152.518	1.168
2840		2.774	-3948.896	-7.61	-3941.286	0.302	0.999	152.518	1.168
2850		2.784	-3948.896	-7.61	-3941.286	0.302	0.999	152.518	1.168
2860		2.793	-3948.896	-7.61	-3941.286	0.302	0.999	152.518	1.168
2870		2.803	-3950.796	-7.377	-3943.419	0.304	0.988	148.751	1.197
2880		2.813	-3950.796	-7.377	-3943.419	0.304	0.988	148.751	1.197
2890		2.823	-3950.098	-8.097	-3942.001	0.336	0.997	150.361	1.137
2900		2.833	-3950.182	-6.384	-3943.798	0.216	0.995	153.35	1.212
2910		2.842	-3949.404	-6.457	-3942.947	0.216	0.991	147.371	1.193
2920		2.852	-3947.927	-6.732	-3941.196	0.245	0.997	147.728	1.231
2930		2.862	-3949.796	-5.926	-3943.87	0.171	0.996	149.783	1.307
2940		2.872	-3950.006	-6.383	-3943.622	0.203	0.994	152.626	1.17
2950		2.881	-3948.761	-6.785	-3941.976	0.23	0.999	151.002	1.179
2960		2.891	-3949.328	-7.228	-3942.1	0.259	0.998	147.576	1.117
2970		2.901	-3952.244	-7.118	-3945.126	0.249	0.986	147.919	1.061
2980		2.911	-3952.287	-7.437	-3944.85	0.258	0.99	146.416	1.016
2990		2.92	-3949.795	-7.28	-3942.516	0.228	0.998	146.953	1.022
3000		2.93	-3948.836	-7.325	-3941.511	0.258	0.992	144.379	1.057
3010		2.94	-3949.534	-7.09	-3942.443	0.232	0.995	146.389	1.051
3020		2.95	-3952.123	-7.228	-3944.894	0.206	0.999	146.709	1.002
3030		2.959	-3951.653	-6.534	-3945.119	0.165	0.991	147.467	1.052
3040		2.969	-3949.482	-6.794	-3942.688	0.191	0.996	146.187	1.048
3050		2.979	-3950.748	-6.71	-3944.038	0.189	0.993	147.004	1.05
3060		2.988	-3950.471	-6.596	-3943.875	0.182	0.993	148.473	1.065
3070		2.998	-3950.471	-6.596	-3943.875	0.182	0.993	148.473	1.065
3080		3.008	-3950.471	-6.596	-3943.875	0.182	0.993	148.473	1.065
3090		3.018	-3949.249	-6.736	-3942.512	0.183	0.995	145.347	1.049
3100		3.028	-3950.52	-6.807	-3943.713	0.213	0.991	142.61	1.086
3110		3.037	-3949.187	-6.597	-3942.591	0.212	0.992	144.34	1.146
3120		3.047	-3947.592	-6.387	-3941.205	0.177	0.996	142.817	1.165
3130		3.057	-3948.403	-6.53	-3941.873	0.172	0.995	140.597	1.11
3140		3.067	-3947.096	-6.307	-3940.789	0.169	0.997	140.99	1.207
3150		3.076	-3946.933	-6.892	-3940.041	0.247	0.996	141.618	1.198
3160		3.086	-3947.499	-7.316	-3940.184	0.286	0.995	139.404	1.216
3170		3.095	-3948.994	-7.464	-3941.53	0.279	0.993	141.459	1.113
3180		3.105	-3948.682	-7.517	-3941.165	0.275	0.997	142.619	1.1
3190		3.115	-3948.682	-7.517	-3941.165	0.275	0.997	142.619	1.1
3200		3.125	-3948.682	-7.517	-3941.165	0.275	0.997	142.619	1.1
3210		3.134	-3947.968	-8.82	-3939.148	0.373	0.994	139.126	1.134
3220		3.144	-3946.867	-7.533	-3939.334	0.297	0.997	138.211	1.214
3230		3.154	-3946.559	-6.993	-3939.566	0.233	1.0	138.767	1.228
3240		3.163	-3947.78	-6.887	-3940.893	0.245	0.99	137.84	1.182
3250		3.173	-3946.163	-6.818	-3939.345	0.223	0.998	136.618	1.197
3260		3.183	-3945.05	-7.153	-3937.897	0.24	0.999	135.117	1.165
3270		3.192	-3945.05	-7.153	-3937.897	0.24	0.999	135.117	1.165
3280		3.202	-3945.05	-7.153	-3937.897	0.24	0.999	135.117	1.165
3290		3.212	-3944.843	-7.3	-3937.543	0.249	0.999	134.079	1.143
3300		3.221	-3944.843	-7.3	-3937.543	0.249	0.999	134.079	1.143
3310		3.231	-3944.843	-7.3	-3937.543	0.249	0.999	134.079	1.143
3320		3.241	-3944.665	-7.426	-3937.239	0.258	0.997	132.077	1.123
3330		3.251	-3945.49	-7.955	-3937.534	0.305	0.997	134.93	1.124
3340		3.26	-3947.124	-7.35	-3939.775	0.277	0.991	135.335	1.164
3350		3.27	-3946.145	-7.704	-3938.44	0.297	0.994	134.112	1.147
3360		3.28	-3946.145	-7.704	-3938.44	0.297	0.994	134.112	1.147
3370		3.289	-3944.558	-7.319	-3937.239	0.226	1.0	132.685	1.13
3380		3.299	-3944.558	-7.319	-3937.239	0.226	1.0	132.685	1.13
3390		3.309	-3944.558	-7.319	-3937.239	0.226	1.0	132.685	1.13
3400		3.319	-3944.558	-7.319	-3937.239	0.226	1.0	132.685	1.13
3410		3.328	-3944.558	-7.319	-3937.239	0.226	1.0	132.685	1.13
3420		3.338	-3944.558	-7.319	-3937.239	0.226	1.0	132.685	1.13
3430		3.348	-3945.345	-7.25	-3938.094	0.249	0.998	134.294	1.141
3440		3.358	-3945.345	-7.25	-3938.094	0.249	0.998	134.294	1.141
3450		3.367	-3946.248	-7.026	-3939.222	0.235	0.993	131.201	1.149
3460		3.377	-3946.248	-7.026	-3939.222	0.235	0.993	131.201	1.149
3470		3.387	-3945.333	-7.288	-3938.045	0.21	1.0	133.587	1.084
3480		3.397	-3944.419	-7.275	-3937.144	0.238	0.999	130.717	1.155
3490		3.406	-3944.419	-7.275	-3937.144	0.238	0.999	130.717	1.155
