iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
1070		1.059	-3571.783	-5.463	-3566.32	0.085	0.997	370.987	1.735
1080		1.069	-3568.474	-5.461	-3563.013	0.112	0.998	370.848	1.549
1090		1.079	-3568.069	-5.45	-3562.619	0.105	0.999	371.326	1.648
1100		1.089	-3573.855	-5.172	-3568.682	0.124	0.987	371.834	1.776
1110		1.098	-3571.042	-5.521	-3565.521	0.115	1.0	372.803	1.772
1120		1.108	-3572.205	-5.184	-3567.021	0.127	0.99	370.13	1.77
1130		1.118	-3567.806	-5.837	-3561.969	0.191	1.0	369.657	1.629
1140		1.128	-3566.79	-5.852	-3560.938	0.191	1.0	368.605	1.601
1150		1.138	-3566.79	-5.852	-3560.938	0.191	1.0	368.605	1.601
1160		1.148	-3566.79	-5.852	-3560.938	0.191	1.0	368.605	1.601
1170		1.157	-3567.252	-5.219	-3562.033	0.117	0.991	364.958	1.613
1180		1.167	-3567.997	-5.177	-3562.82	0.135	0.99	364.165	1.656
1190		1.177	-3567.874	-5.405	-3562.47	0.087	0.995	367.536	1.622
1200		1.187	-3568.089	-5.374	-3562.715	0.097	0.996	369.83	1.663
1210		1.196	-3568.089	-5.374	-3562.715	0.097	0.996	369.83	1.663
1220		1.206	-3566.604	-5.681	-3560.923	0.12	1.0	367.519	1.625
1230		1.216	-3566.604	-5.681	-3560.923	0.12	1.0	367.519	1.625
1240		1.226	-3566.604	-5.681	-3560.923	0.12	1.0	367.519	1.625
1250		1.235	-3566.604	-5.681	-3560.923	0.12	1.0	367.519	1.625
1260		1.245	-3566.604	-5.681	-3560.923	0.12	1.0	367.519	1.625
1270		1.255	-3566.693	-5.473	-3561.22	0.092	0.997	363.615	1.53
1280		1.265	-3566.693	-5.473	-3561.22	0.092	0.997	363.615	1.53
1290		1.275	-3567.273	-5.24	-3562.033	0.102	0.99	363.803	1.612
1300		1.285	-3567.273	-5.24	-3562.033	0.102	0.99	363.803	1.612
1310		1.295	-3567.618	-5.285	-3562.333	0.134	0.997	359.827	1.636
1320		1.305	-3567.313	-5.229	-3562.084	0.099	0.99	363.286	1.651
1330		1.315	-3568.964	-5.45	-3563.515	0.082	0.998	361.018	1.779
1340		1.325	-3568.164	-6.048	-3562.115	0.043	0.994	359.504	1.849
1350		1.335	-3568.164	-6.048	-3562.115	0.043	0.994	359.504	1.849
1360		1.345	-3570.43	-5.848	-3564.583	0.053	0.996	365.262	1.89
1370		1.355	-3570.967	-5.493	-3565.474	0.065	0.985	365.329	1.864
1380		1.365	-3568.447	-5.682	-3562.765	0.061	0.996	362.204	1.892
1390		1.374	-3568.447	-5.682	-3562.765	0.061	0.996	362.204	1.892
1400		1.384	-3569.12	-6.556	-3562.564	0.031	0.994	361.648	1.832
1410		1.394	-3569.12	-6.556	-3562.564	0.031	0.994	361.648	1.832
1420		1.404	-3570.312	-6.545	-3563.767	0.03	0.989	360.985	1.812
1430		1.414	-3570.312	-6.545	-3563.767	0.03	0.989	360.985	1.812
1440		1.424	-3565.028	-5.381	-3559.648	0.076	0.994	357.203	1.798
1450		1.434	-3565.028	-5.381	-3559.648	0.076	0.994	357.203	1.798
1460		1.444	-3565.028	-5.381	-3559.648	0.076	0.994	357.203	1.798
1470		1.454	-3565.028	-5.381	-3559.648	0.076	0.994	357.203	1.798
1480		1.464	-3565.614	-5.372	-3560.242	0.076	0.994	356.022	1.809
1490		1.473	-3565.934	-5.113	-3560.822	0.112	0.99	355.43	1.848
1500		1.483	-3565.449	-5.977	-3559.472	0.051	0.999	351.81	1.853
1510		1.493	-3566.197	-7.654	-3558.544	0.018	1.0	345.871	1.841
1520		1.503	-3566.197	-7.654	-3558.544	0.018	1.0	345.871	1.841
1530		1.513	-3566.197	-7.654	-3558.544	0.018	1.0	345.871	1.841
1540		1.523	-3565.233	-6.214	-3559.018	0.038	0.997	345.011	1.831
1550		1.533	-3568.042	-5.412	-3562.631	0.062	0.979	350.19	1.813
1560		1.542	-3563.094	-5.883	-3557.21	0.052	0.998	351.122	1.763
1570		1.552	-3566.734	-5.385	-3561.349	0.076	0.991	352.485	1.596
1580		1.562	-3564.44	-5.166	-3559.273	0.095	0.99	347.173	1.625
1590		1.572	-3567.026	-5.132	-3561.894	0.095	0.987	350.118	1.678
1600		1.581	-3562.189	-5.27	-3556.919	0.113	0.999	348.699	1.771
1610		1.591	-3562.189	-5.27	-3556.919	0.113	0.999	348.699	1.771
1620		1.601	-3564.514	-5.074	-3559.44	0.12	0.992	348.786	1.794
1630		1.611	-3565.513	-5.136	-3560.377	0.168	0.985	346.938	1.691
1640		1.621	-3564.59	-5.156	-3559.434	0.158	0.993	347.591	1.721
1650		1.631	-3563.617	-5.223	-3558.394	0.155	0.997	346.837	1.708
1660		1.641	-3563.617	-5.223	-3558.394	0.155	0.997	346.837	1.708
1670		1.651	-3561.58	-5.196	-3556.384	0.154	0.996	346.724	1.77
1680		1.661	-3562.115	-5.46	-3556.654	0.112	1.0	346.359	1.811
1690		1.671	-3562.115	-5.46	-3556.654	0.112	1.0	346.359	1.811
1700		1.681	-3562.115	-5.46	-3556.654	0.112	1.0	346.359	1.811
1710		1.69	-3563.08	-5.532	-3557.548	0.061	0.994	345.995	1.774
1720		1.7	-3564.441	-5.2	-3559.241	0.08	0.985	348.129	1.763
1730		1.71	-3561.971	-5.046	-3556.925	0.105	0.991	340.755	1.801
1740		1.72	-3560.107	-5.299	-3554.808	0.192	0.994	337.281	1.747
1750		1.73	-3561.368	-5.26	-3556.108	0.205	0.978	334.771	1.732
1760		1.74	-3559.028	-5.679	-3553.349	0.226	0.998	331.775	1.795
1770		1.749	-3556.821	-5.835	-3550.986	0.26	0.989	328.099	1.69
1780		1.759	-3556.646	-5.21	-3551.436	0.196	0.986	318.031	1.595
1790		1.769	-3552.999	-5.214	-3547.784	0.175	0.995	315.009	1.529
1800		1.779	-3553.431	-5.2	-3548.231	0.17	0.994	316.046	1.508
1810		1.789	-3553.628	-5.208	-3548.42	0.183	0.988	314.351	1.497
1820		1.799	-3555.552	-5.541	-3550.011	0.227	0.984	315.499	1.486
1830		1.809	-3553.18	-5.016	-3548.164	0.17	0.985	314.436	1.622
1840		1.819	-3551.538	-5.036	-3546.503	0.145	0.995	315.847	1.625
1850		1.829	-3551.538	-5.036	-3546.503	0.145	0.995	315.847	1.625
1860		1.838	-3551.538	-5.036	-3546.503	0.145	0.995	315.847	1.625
1870		1.848	-3551.538	-5.036	-3546.503	0.145	0.995	315.847	1.625
1880		1.858	-3552.077	-5.01	-3547.067	0.105	0.994	315.147	1.621
1890		1.868	-3553.171	-5.148	-3548.023	0.092	0.998	316.223	1.677
1900		1.878	-3555.187	-5.376	-3549.81	0.067	0.997	316.895	1.714
1910		1.888	-3553.783	-5.814	-3547.969	0.051	0.999	317.816	1.64
1920		1.898	-3553.783	-5.814	-3547.969	0.051	0.999	317.816	1.64
1930		1.907	-3553.209	-5.064	-3548.145	0.099	0.994	318.879	1.621
1940		1.917	-3554.734	-4.975	-3549.759	0.15	0.991	319.468	1.687
1950		1.927	-3552.872	-5.039	-3547.832	0.15	0.995	318.199	1.655
1960		1.937	-3552.872	-5.039	-3547.832	0.15	0.995	318.199	1.655
1970		1.947	-3550.939	-5.054	-3545.885	0.134	0.997	315.779	1.614
1980		1.957	-3550.939	-5.054	-3545.885	0.134	0.997	315.779	1.614
1990		1.967	-3550.939	-5.054	-3545.885	0.134	0.997	315.779	1.614
2000		1.977	-3551.132	-5.003	-3546.129	0.138	0.995	313.607	1.617
2010		1.987	-3552.197	-5.427	-3546.77	0.191	0.999	309.352	1.562
2020		1.997	-3551.442	-4.998	-3546.444	0.163	0.987	309.824	1.582
2030		2.007	-3551.442	-4.998	-3546.444	0.163	0.987	309.824	1.582
2040		2.016	-3551.442	-4.998	-3546.444	0.163	0.987	309.824	1.582
2050		2.026	-3554.07	-5.252	-3548.818	0.195	0.979	307.626	1.457
2060		2.036	-3550.414	-5.128	-3545.286	0.176	0.992	302.245	1.527
2070		2.046	-3551.14	-5.185	-3545.955	0.19	0.984	301.897	1.49
2080		2.056	-3548.329	-5.672	-3542.657	0.216	0.999	302.739	1.453
2090		2.066	-3548.329	-5.672	-3542.657	0.216	0.999	302.739	1.453
2100		2.076	-3548.329	-5.672	-3542.657	0.216	0.999	302.739	1.453
2110		2.086	-3548.921	-5.371	-3543.549	0.191	0.986	305.182	1.373
2120		2.096	-3546.915	-5.838	-3541.077	0.223	0.998	306.135	1.373
2130		2.106	-3546.915	-5.838	-3541.077	0.223	0.998	306.135	1.373
2140		2.116	-3546.915	-5.838	-3541.077	0.223	0.998	306.135	1.373
2150		2.126	-3546.915	-5.838	-3541.077	0.223	0.998	306.135	1.373
2160		2.136	-3546.915	-5.838	-3541.077	0.223	0.998	306.135	1.373
2170		2.146	-3546.915	-5.838	-3541.077	0.223	0.998	306.135	1.373
2180		2.155	-3546.915	-5.838	-3541.077	0.223	0.998	306.135	1.373
2190		2.165	-3546.915	-5.838	-3541.077	0.223	0.998	306.135	1.373
2200		2.175	-3546.39	-5.701	-3540.689	0.182	1.0	303.503	1.357
2210		2.185	-3546.39	-5.701	-3540.689	0.182	1.0	303.503	1.357
2220		2.195	-3546.39	-5.701	-3540.689	0.182	1.0	303.503	1.357
2230		2.205	-3546.39	-5.701	-3540.689	0.182	1.0	303.503	1.357
2240		2.215	-3546.39	-5.701	-3540.689	0.182	1.0	303.503	1.357
2250		2.225	-3545.496	-5.354	-3540.142	0.158	0.996	298.427	1.334
2260		2.235	-3544.398	-5.478	-3538.92	0.169	0.998	298.961	1.344
2270		2.245	-3544.398	-5.478	-3538.92	0.169	0.998	298.961	1.344
2280		2.255	-3544.398	-5.478	-3538.92	0.169	0.998	298.961	1.344
2290		2.264	-3551.886	-4.908	-3546.978	0.138	0.984	301.655	1.537
2300		2.274	-3549.864	-5.386	-3544.477	0.119	1.0	303.56	1.535
2310		2.284	-3549.344	-5.449	-3543.895	0.087	1.0	302.801	1.494
2320		2.294	-3549.344	-5.449	-3543.895	0.087	1.0	302.801	1.494
2330		2.304	-3549.344	-5.449	-3543.895	0.087	1.0	302.801	1.494
2340		2.314	-3549.344	-5.449	-3543.895	0.087	1.0	302.801	1.494
2350		2.324	-3548.598	-5.278	-3543.32	0.119	0.998	303.906	1.413
2360		2.334	-3547.871	-5.096	-3542.775	0.106	0.994	298.413	1.448
2370		2.343	-3546.462	-5.135	-3541.327	0.116	0.993	294.745	1.391
2380		2.353	-3544.222	-5.561	-3538.661	0.078	0.998	293.333	1.318
2390		2.363	-3544.222	-5.561	-3538.661	0.078	0.998	293.333	1.318
2400		2.373	-3544.222	-5.561	-3538.661	0.078	0.998	293.333	1.318
2410		2.383	-3544.222	-5.561	-3538.661	0.078	0.998	293.333	1.318
2420		2.393	-3544.222	-5.561	-3538.661	0.078	0.998	293.333	1.318
2430		2.403	-3543.533	-5.728	-3537.805	0.079	0.999	291.637	1.301
2440		2.413	-3543.533	-5.728	-3537.805	0.079	0.999	291.637	1.301
2450		2.422	-3543.533	-5.728	-3537.805	0.079	0.999	291.637	1.301
2460		2.432	-3544.791	-5.57	-3539.221	0.085	0.998	293.688	1.286
2470		2.442	-3544.508	-5.452	-3539.057	0.102	0.998	294.403	1.296
2480		2.452	-3545.116	-5.244	-3539.872	0.116	0.994	295.212	1.33
2490		2.462	-3545.116	-5.244	-3539.872	0.116	0.994	295.212	1.33
2500		2.472	-3542.959	-5.649	-3537.309	0.181	0.999	291.571	1.285
2510		2.482	-3542.959	-5.649	-3537.309	0.181	0.999	291.571	1.285
2520		2.492	-3542.959	-5.649	-3537.309	0.181	0.999	291.571	1.285
2530		2.501	-3542.959	-5.649	-3537.309	0.181	0.999	291.571	1.285
2540		2.511	-3542.959	-5.649	-3537.309	0.181	0.999	291.571	1.285
2550		2.521	-3542.959	-5.649	-3537.309	0.181	0.999	291.571	1.285
2560		2.531	-3543.148	-5.944	-3537.203	0.207	0.999	288.664	1.244
2570		2.541	-3541.871	-5.762	-3536.109	0.198	0.998	287.476	1.273
2580		2.551	-3541.871	-5.762	-3536.109	0.198	0.998	287.476	1.273
2590		2.561	-3541.871	-5.762	-3536.109	0.198	0.998	287.476	1.273
2600		2.57	-3542.22	-5.656	-3536.564	0.193	0.996	287.132	1.265
2610		2.58	-3542.22	-5.656	-3536.564	0.193	0.996	287.132	1.265
2620		2.59	-3542.22	-5.656	-3536.564	0.193	0.996	287.132	1.265
2630		2.6	-3542.292	-5.91	-3536.382	0.233	0.995	285.854	1.287
2640		2.61	-3541.96	-5.58	-3536.38	0.18	0.996	285.706	1.255
2650		2.62	-3540.815	-5.583	-3535.232	0.188	0.996	283.252	1.272
2660		2.63	-3540.815	-5.583	-3535.232	0.188	0.996	283.252	1.272
2670		2.639	-3540.815	-5.583	-3535.232	0.188	0.996	283.252	1.272
2680		2.649	-3540.815	-5.583	-3535.232	0.188	0.996	283.252	1.272
2690		2.659	-3540.815	-5.583	-3535.232	0.188	0.996	283.252	1.272
2700		2.669	-3540.815	-5.583	-3535.232	0.188	0.996	283.252	1.272
2710		2.679	-3540.815	-5.583	-3535.232	0.188	0.996	283.252	1.272
2720		2.688	-3540.705	-5.773	-3534.932	0.186	0.999	281.045	1.227
2730		2.698	-3540.705	-5.773	-3534.932	0.186	0.999	281.045	1.227
2740		2.708	-3540.705	-5.773	-3534.932	0.186	0.999	281.045	1.227
2750		2.718	-3542.715	-5.331	-3537.384	0.145	0.99	284.072	1.256
2760		2.728	-3540.782	-5.719	-3535.063	0.152	0.999	280.992	1.221
2770		2.738	-3540.782	-5.719	-3535.063	0.152	0.999	280.992	1.221
2780		2.748	-3540.637	-5.515	-3535.122	0.138	0.998	283.014	1.241
2790		2.758	-3540.637	-5.515	-3535.122	0.138	0.998	283.014	1.241
2800		2.768	-3541.526	-5.435	-3536.092	0.131	0.996	283.252	1.241
2810		2.778	-3540.456	-5.749	-3534.706	0.191	0.998	282.388	1.24
2820		2.787	-3540.456	-5.749	-3534.706	0.191	0.998	282.388	1.24
2830		2.798	-3540.456	-5.749	-3534.706	0.191	0.998	282.388	1.24
2840		2.808	-3540.456	-5.749	-3534.706	0.191	0.998	282.388	1.24
2850		2.818	-3540.456	-5.749	-3534.706	0.191	0.998	282.388	1.24
2860		2.828	-3540.456	-5.749	-3534.706	0.191	0.998	282.388	1.24
2870		2.839	-3540.456	-5.749	-3534.706	0.191	0.998	282.388	1.24
2880		2.849	-3540.456	-5.749	-3534.706	0.191	0.998	282.388	1.24
2890		2.859	-3540.456	-5.749	-3534.706	0.191	0.998	282.388	1.24
2900		2.869	-3541.291	-5.72	-3535.572	0.172	0.999	281.577	1.217
2910		2.878	-3541.291	-5.72	-3535.572	0.172	0.999	281.577	1.217
2920		2.888	-3541.291	-5.72	-3535.572	0.172	0.999	281.577	1.217
2930		2.898	-3541.291	-5.72	-3535.572	0.172	0.999	281.577	1.217
2940		2.908	-3541.291	-5.72	-3535.572	0.172	0.999	281.577	1.217
2950		2.918	-3541.291	-5.72	-3535.572	0.172	0.999	281.577	1.217
2960		2.928	-3541.766	-5.565	-3536.202	0.193	0.989	280.751	1.247
2970		2.938	-3544.502	-5.608	-3538.895	0.213	0.976	280.32	1.266
2980		2.947	-3546.824	-5.858	-3540.965	0.235	0.986	280.504	1.264
2990		2.957	-3545.06	-6.132	-3538.928	0.237	0.989	279.366	1.17
3000		2.967	-3541.442	-5.843	-3535.598	0.193	0.999	282.436	1.229
3010		2.977	-3541.336	-5.854	-3535.482	0.206	0.998	284.301	1.253
3020		2.987	-3541.564	-5.763	-3535.801	0.205	0.997	284.137	1.27
3030		2.996	-3541.564	-5.763	-3535.801	0.205	0.997	284.137	1.27
3040		3.006	-3541.564	-5.763	-3535.801	0.205	0.997	284.137	1.27
3050		3.016	-3541.564	-5.763	-3535.801	0.205	0.997	284.137	1.27
3060		3.026	-3541.564	-5.763	-3535.801	0.205	0.997	284.137	1.27
3070		3.035	-3541.098	-6.03	-3535.067	0.207	1.0	282.53	1.247
3080		3.045	-3542.859	-5.56	-3537.298	0.188	0.989	282.214	1.239
3090		3.055	-3542.568	-5.64	-3536.928	0.163	0.999	285.285	1.237
3100		3.065	-3542.905	-5.555	-3537.349	0.192	0.991	285.391	1.266
3110		3.075	-3542.905	-5.555	-3537.349	0.192	0.991	285.391	1.266
3120		3.085	-3542.905	-5.555	-3537.349	0.192	0.991	285.391	1.266
3130		3.095	-3542.049	-5.766	-3536.283	0.201	0.998	287.174	1.267
3140		3.105	-3541.82	-5.945	-3535.875	0.216	0.999	286.98	1.279
3150		3.114	-3542.534	-5.613	-3536.922	0.192	0.996	285.672	1.276
3160		3.125	-3542.938	-5.618	-3537.32	0.178	0.996	285.272	1.237
3170		3.134	-3541.199	-5.444	-3535.755	0.114	0.997	282.298	1.247
3180		3.144	-3541.199	-5.444	-3535.755	0.114	0.997	282.298	1.247
3190		3.154	-3541.199	-5.444	-3535.755	0.114	0.997	282.298	1.247
3200		3.164	-3541.199	-5.444	-3535.755	0.114	0.997	282.298	1.247
3210		3.174	-3542.608	-5.334	-3537.274	0.125	0.987	278.942	1.225
3220		3.184	-3543.291	-5.787	-3537.503	0.06	0.989	279.273	1.239
3230		3.194	-3543.18	-5.324	-3537.855	0.106	0.987	281.492	1.247
3240		3.204	-3546.902	-5.404	-3541.498	0.171	0.983	289.443	1.252
3250		3.214	-3546.939	-5.416	-3541.523	0.196	0.973	288.451	1.299
3260		3.224	-3545.638	-5.708	-3539.93	0.208	0.99	289.065	1.248
3270		3.234	-3544.73	-5.158	-3539.573	0.121	0.982	287.344	1.305
3280		3.244	-3542.956	-5.424	-3537.532	0.092	0.995	286.833	1.276
3290		3.253	-3542.956	-5.424	-3537.532	0.092	0.995	286.833	1.276
3300		3.263	-3542.956	-5.424	-3537.532	0.092	0.995	286.833	1.276
3310		3.273	-3542.956	-5.424	-3537.532	0.092	0.995	286.833	1.276
3320		3.283	-3542.956	-5.424	-3537.532	0.092	0.995	286.833	1.276
3330		3.293	-3544.148	-5.461	-3538.687	0.098	0.999	288.025	1.319
3340		3.302	-3544.952	-5.304	-3539.648	0.172	0.983	288.706	1.304
3350		3.312	-3542.248	-6.302	-3535.946	0.247	0.999	286.186	1.251
3360		3.322	-3541.309	-6.233	-3535.077	0.233	1.0	283.424	1.25
3370		3.332	-3540.901	-5.728	-3535.173	0.195	0.998	283.919	1.261
3380		3.342	-3540.901	-5.728	-3535.173	0.195	0.998	283.919	1.261
3390		3.351	-3541.342	-5.793	-3535.548	0.208	0.997	285.488	1.267
3400		3.361	-3541.342	-5.793	-3535.548	0.208	0.997	285.488	1.267
3410		3.371	-3541.342	-5.793	-3535.548	0.208	0.997	285.488	1.267
3420		3.381	-3541.342	-5.793	-3535.548	0.208	0.997	285.488	1.267
3430		3.39	-3546.07	-5.582	-3540.488	0.207	0.991	289.005	1.313
3440		3.4	-3541.918	-5.779	-3536.139	0.218	0.996	288.775	1.305
3450		3.41	-3541.918	-5.779	-3536.139	0.218	0.996	288.775	1.305
3460		3.42	-3542.174	-5.959	-3536.215	0.213	1.0	289.305	1.296
3470		3.429	-3542.174	-5.959	-3536.215	0.213	1.0	289.305	1.296
3480		3.439	-3542.174	-5.959	-3536.215	0.213	1.0	289.305	1.296
3490		3.449	-3542.174	-5.959	-3536.215	0.213	1.0	289.305	1.296
