"PlantID_final","Easting","Northing","Altitude"
"M0563",1383.16083814699,-257.080875460058,1249.9
"M0565",1204.31281593099,-317.191336849704,1256.79
"M0566",1367.08328190597,-246.025492750108,1251.05
"M0567",1330.98142601701,-234.141212419607,1254.26
"M0569",1160.07574765198,-298.638446079567,1260.01
"M0570",1375.969368238,-251.26516854018,1249.95
"M0571",1404.96225424798,-282.421519129537,1250.21
"M0572",-2236.78760441201,-150.043475080281,1303.68
"M0573",1346.73777303501,-236.236030369997,1255.16
"M0574",1310.01405322098,-244.203924180008,1249.4
"M0576",1542.33745071699,-279.760246049613,1242.9
"M0577",1422.33627074503,-289.80490885023,1248.98
"M0578",-2221.05703333102,-142.605702299625,1306.09
"M0581",1299.68748510798,-277.284061419778,1254.66
"M0582",1219.50553327601,-316.152157469653,1257.86
"M0585",1464.17764102301,-287.909798329696,1247.96
"M0586",1414.68758986,-289.250318890437,1251.38
"M0587",1469.85471515497,-286.852002009749,1247.04
"M0588",1432.39884062699,-287.794438400306,1248.26
"M0590",1487.38229262002,-283.466214929707,1250.28
"M0594",-2206.60990423098,-134.329556959681,1308.16
"M0595",1557.56814955402,-276.731853069738,1237.57
"M0599",1564.86950812797,-277.074930990115,1239.96
"M0600",1487.870960976,-285.230435700156,1248.99
"M0629",1189.83719824703,-313.188743700273,1260.76
"M0651",1513.30856679397,-694.056169560179,1181.07
"M0655",1503.37669273699,-692.62452987954,1180.22
"M0659",1514.74722519302,-694.813288680278,1180.23
"M0665",1510.33696814202,-691.520386669785,1184.06
"M0671",1460.89745862398,-687.633649609983,1181.48
"M0676",1262.29135998199,-325.144492910244,1253.53
"M0677",1505.18956088898,-691.648828109726,1182.56
"M0678",1469.44065580401,-691.576926030219,1176.96
"M0679",1696.18900620402,-663.949291249737,1216.79
"M0680",1457.551255834,-688.067746469751,1175.65
"M0691",1505.27808430803,-693.27330665011,1186.66
"M0696",1532.82170020998,-704.707982620224,1181.33
"M0697",1513.36047157901,-694.529790679924,1181.01
"M0709",861.233851207013,-20.0713933901861,1277.39
"M0736",698.400281889015,-389.992073340341,1128.19
"M0802",-2251.79689991602,249.142304340377,1496.41
"M0812",1431.90240642597,-668.986134629697,1178.12
"M0825",-2225.60133644001,-286.660690359771,1251.32
"L1321",-2262.105594325,-355.743508580141,1253.39
"M0834",1409.47546044202,-502.232427580282,1161.71
"M0823",1288.34210389399,-549.66304675024,1160.65
