iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
1360	1.305	-3268.032	-19.609	-3248.423	0.133	0.681	48.133	0.752
1370	1.314	-3266.965	-19.975	-3246.99	0.101	0.675	49.13	0.736
1380	1.324	-3268.28	-19.855	-3248.424	0.189	0.691	51.486	0.751
1390	1.333	-3265.442	-20.708	-3244.734	0.185	0.715	47.95	0.71
1400	1.343	-3264.769	-21.503	-3243.266	0.184	0.719	44.857	0.674
1410	1.353	-3264.952	-21.649	-3243.303	0.19	0.751	42.68	0.67
1420	1.363	-3265.382	-21.833	-3243.549	0.198	0.733	37.341	0.666
1430	1.372	-3263.776	-22.924	-3240.852	0.173	0.765	29.531	0.618
1440	1.382	-3263.754	-25.087	-3238.667	0.236	0.834	25.885	0.56
1450	1.392	-3264.376	-23.752	-3240.623	0.21	0.794	29.122	0.597
1460	1.402	-3262.236	-24.529	-3237.707	0.183	0.813	29.296	0.562
1470	1.413	-3265.166	-24.221	-3240.945	0.085	0.768	34.532	0.569
1480	1.43	-3267.448	-23.829	-3243.619	0.08	0.813	37.5	0.584
1490	1.44	-3266.13	-22.182	-3243.948	0.085	0.81	41.295	0.645
1500	1.45	-3266.691	-22.464	-3244.227	0.044	0.752	43.138	0.661
1510	1.461	-3265.463	-23.119	-3242.344	0.076	0.789	39.002	0.611
1520	1.471	-3265.455	-22.143	-3243.312	0.109	0.804	41.924	0.641
1530	1.481	-3266.731	-23.527	-3243.204	0.092	0.765	39.918	0.59
1540	1.492	-3265.282	-22.425	-3242.858	0.063	0.788	37.171	0.647
1550	1.502	-3265.225	-23.126	-3242.099	0.085	0.764	37.416	0.608
1560	1.513	-3262.521	-24.147	-3238.374	0.127	0.802	28.876	0.569
1570	1.523	-3262.34	-24.256	-3238.084	0.111	0.787	26.608	0.567
1580	1.534	-3263.288	-23.754	-3239.534	0.099	0.796	30.065	0.584
1590	1.544	-3262.813	-24.38	-3238.433	0.096	0.806	29.405	0.563
1600	1.555	-3265.487	-21.749	-3243.737	0.127	0.74	41.16	0.656
1610	1.565	-3266.237	-21.945	-3244.292	0.114	0.724	47.153	0.647
1620	1.576	-3265.516	-20.389	-3245.128	0.166	0.727	51.714	0.72
1630	1.586	-3268.348	-20.648	-3247.7	0.16	0.811	50.478	0.708
1640	1.597	-3265.64	-21.935	-3243.705	0.234	0.705	48.954	0.673
1650	1.608	-3266.953	-20.793	-3246.159	0.223	0.681	49.422	0.719
1660	1.618	-3267.651	-21.006	-3246.645	0.316	0.723	55.209	0.762
1670	1.629	-3267.781	-23.532	-3244.249	0.305	0.739	50.152	0.641
1680	1.64	-3266.898	-22.726	-3244.172	0.292	0.778	45.34	0.668
1690	1.651	-3266.252	-21.705	-3244.548	0.193	0.792	43.438	0.669
1700	1.662	-3266.039	-21.804	-3244.235	0.179	0.766	43.47	0.661
1710	1.673	-3266.27	-22.618	-3243.652	0.121	0.684	41.079	0.62
1720	1.684	-3266.604	-24.53	-3242.074	0.174	0.751	37.51	0.557
1730	1.695	-3265.389	-22.085	-3243.304	0.162	0.792	41.271	0.646
1740	1.706	-3264.588	-21.473	-3243.115	0.203	0.724	46.56	0.681
1750	1.717	-3265.537	-20.852	-3244.685	0.209	0.697	44.31	0.711
1760	1.728	-3268.398	-23.595	-3244.803	0.303	0.768	48.884	0.638
1770	1.739	-3265.805	-23.508	-3242.296	0.347	0.761	42.98	0.668
1780	1.75	-3265.449	-22.569	-3242.88	0.285	0.749	41.642	0.671
1790	1.761	-3264.97	-21.995	-3242.975	0.202	0.741	39.769	0.66
1800	1.772	-3263.809	-24.03	-3239.779	0.222	0.763	40.93	0.586
1810	1.783	-3263.809	-24.03	-3239.779	0.222	0.763	40.93	0.586
1820	1.794	-3264.888	-22.961	-3241.927	0.179	0.724	39.5	0.615
1830	1.805	-3267.02	-21.332	-3245.689	0.192	0.713	35.634	0.686
1840	1.816	-3264.945	-21.949	-3242.997	0.157	0.759	33.885	0.653
1850	1.827	-3263.137	-24.194	-3238.943	0.132	0.782	31.714	0.566
1860	1.838	-3263.555	-23.815	-3239.739	0.179	0.797	36.026	0.584
1870	1.849	-3262.996	-23.97	-3239.026	0.218	0.776	30.154	0.591
1880	1.86	-3266.568	-24.801	-3241.766	0.259	0.842	32.002	0.576
1890	1.871	-3263.888	-23.605	-3240.283	0.189	0.794	37.234	0.594
1900	1.882	-3264.953	-22.945	-3242.009	0.2	0.722	39.221	0.62
1910	1.893	-3265.06	-22.407	-3242.652	0.193	0.794	41.143	0.64
1920	1.904	-3263.752	-23.23	-3240.522	0.171	0.79	36.345	0.604
1930	1.915	-3263.323	-22.708	-3240.615	0.099	0.762	33.881	0.622
1940	1.926	-3264.593	-22.344	-3242.25	0.108	0.735	35.377	0.634
1950	1.937	-3265.481	-22.477	-3243.005	0.064	0.789	36.146	0.644
1960	1.948	-3263.661	-23.454	-3240.207	0.084	0.745	31.127	0.598
1970	1.959	-3263.709	-23.645	-3240.063	0.092	0.783	31.758	0.589
1980	1.97	-3262.381	-23.585	-3238.796	0.108	0.763	28.667	0.59
1990	1.981	-3262.035	-24.995	-3237.039	0.096	0.764	21.52	0.547
2000	1.992	-3262.053	-25.369	-3236.684	0.134	0.772	21.308	0.532
2010	2.003	-3263.241	-25.621	-3237.62	0.129	0.726	20.547	0.524
2020	2.014	-3266.239	-25.041	-3241.198	0.095	0.716	25.11	0.542
2030	2.025	-3263.252	-25.201	-3238.051	0.156	0.728	21.532	0.539
2040	2.036	-3263.302	-26.012	-3237.291	0.219	0.725	20.399	0.527
2050	2.047	-3261.486	-26.407	-3235.079	0.222	0.767	21.016	0.515
2060	2.058	-3262.722	-25.49	-3237.232	0.227	0.782	20.064	0.548
2070	2.069	-3265.42	-29.14	-3236.28	0.188	0.801	14.433	0.437
2080	2.08	-3264.983	-27.187	-3237.796	0.159	0.87	18.939	0.482
2090	2.091	-3262.706	-26.891	-3235.816	0.126	0.833	16.157	0.491
2100	2.102	-3261.819	-26.179	-3235.64	0.164	0.821	19.322	0.512
2110	2.113	-3262.754	-27.464	-3235.29	0.251	0.758	15.849	0.497
2120	2.124	-3261.978	-27.27	-3234.709	0.223	0.787	15.71	0.495
2130	2.135	-3262.109	-30.596	-3231.513	0.235	0.777	9.463	0.418
2140	2.146	-3261.587	-29.483	-3232.104	0.202	0.792	10.952	0.436
2150	2.157	-3261.487	-28.936	-3232.551	0.281	0.809	13.664	0.468
2160	2.168	-3261.462	-29.59	-3231.872	0.258	0.795	13.793	0.442
2170	2.179	-3261.773	-30.878	-3230.895	0.303	0.785	10.853	0.428
2180	2.19	-3261.773	-30.878	-3230.895	0.303	0.785	10.853	0.428
2190	2.202	-3261.773	-30.878	-3230.895	0.303	0.785	10.853	0.428
2200	2.213	-3262.435	-31.306	-3231.129	0.348	0.802	10.909	0.434
2210	2.224	-3263.168	-30.296	-3232.872	0.297	0.776	10.311	0.442
2220	2.235	-3262.956	-29.868	-3233.088	0.322	0.799	11.925	0.46
2230	2.246	-3264.105	-29.197	-3234.908	0.313	0.785	12.465	0.474
2240	2.257	-3261.987	-29.489	-3232.499	0.305	0.779	13.312	0.461
2250	2.268	-3261.434	-29.429	-3232.005	0.29	0.784	14.487	0.456
2260	2.279	-3263.051	-28.046	-3235.005	0.253	0.785	20.072	0.476
2270	2.29	-3262.539	-24.77	-3237.77	0.223	0.789	25.489	0.567
2280	2.301	-3261.893	-26.222	-3235.67	0.215	0.821	20.589	0.52
2290	2.312	-3261.05	-27.107	-3233.943	0.159	0.785	17.8	0.484
2300	2.322	-3260.446	-28.128	-3232.318	0.152	0.799	15.478	0.458
2310	2.333	-3260.446	-28.128	-3232.318	0.152	0.799	15.478	0.458
2320	2.344	-3260.446	-28.128	-3232.318	0.152	0.799	15.478	0.458
2330	2.355	-3263.129	-25.416	-3237.713	0.088	0.8	20.639	0.536
2340	2.365	-3261.148	-27.436	-3233.712	0.11	0.818	15.873	0.476
2350	2.376	-3263.124	-26.326	-3236.798	0.14	0.778	16.324	0.508
2360	2.386	-3260.594	-28.194	-3232.399	0.166	0.8	15.769	0.457
2370	2.397	-3260.432	-27.103	-3233.329	0.177	0.807	18.362	0.487
2380	2.407	-3262.028	-26.308	-3235.719	0.131	0.757	18.707	0.505
2390	2.418	-3262.23	-24.881	-3237.35	0.174	0.747	22.189	0.552
2400	2.429	-3262.006	-25.5	-3236.506	0.196	0.764	23.715	0.535
2410	2.439	-3260.546	-26.44	-3234.106	0.194	0.8	22.132	0.507
2420	2.45	-3261.332	-25.916	-3235.416	0.198	0.79	20.56	0.525
2430	2.46	-3261.525	-27.474	-3234.051	0.253	0.82	18.078	0.495
2440	2.471	-3261.529	-27.919	-3233.61	0.277	0.782	16.928	0.491
2450	2.482	-3261.529	-27.919	-3233.61	0.277	0.782	16.928	0.491
2460	2.492	-3261.069	-26.567	-3234.502	0.194	0.81	19.855	0.505
2470	2.503	-3261.324	-25.584	-3235.74	0.155	0.805	22.41	0.527
2480	2.513	-3264.107	-26.583	-3237.524	0.175	0.838	16.983	0.504
2490	2.524	-3264.518	-27.035	-3237.482	0.149	0.836	14.768	0.49
2500	2.534	-3264.518	-27.035	-3237.482	0.149	0.836	14.768	0.49
2510	2.545	-3262.995	-26.969	-3236.026	0.082	0.754	16.079	0.493
2520	2.556	-3262.771	-27.13	-3235.641	0.132	0.834	15.414	0.485
2530	2.566	-3262.771	-27.13	-3235.641	0.132	0.834	15.414	0.485
2540	2.577	-3262.586	-27.491	-3235.095	0.122	0.834	14.376	0.476
2550	2.587	-3263.916	-28.083	-3235.833	0.096	0.835	15.982	0.459
2560	2.598	-3264.291	-27.562	-3236.729	0.036	0.806	16.768	0.503
2570	2.608	-3266.378	-23.334	-3243.044	0.145	0.755	24.242	0.602
2580	2.619	-3263.96	-23.813	-3240.146	0.197	0.739	25.476	0.593
2590	2.63	-3264.488	-26.552	-3237.936	0.253	0.822	24.832	0.518
2600	2.64	-3262.168	-25.743	-3236.425	0.166	0.769	23.176	0.522
2610	2.651	-3261.558	-25.064	-3236.494	0.158	0.811	26.116	0.542
2620	2.661	-3262.289	-25.487	-3236.802	0.208	0.804	22.741	0.54
2630	2.672	-3260.743	-27.708	-3233.034	0.272	0.807	18.676	0.494
2640	2.683	-3261.162	-29.079	-3232.083	0.316	0.804	15.943	0.474
2650	2.693	-3261.162	-29.079	-3232.083	0.316	0.804	15.943	0.474
2660	2.704	-3261.162	-29.079	-3232.083	0.316	0.804	15.943	0.474
2670	2.714	-3261.731	-28.496	-3233.235	0.287	0.818	15.741	0.48
2680	2.725	-3261.406	-28.986	-3232.42	0.307	0.804	16.424	0.472
2690	2.736	-3262.509	-29.251	-3233.258	0.32	0.769	14.423	0.472
2700	2.746	-3263.984	-28.48	-3235.505	0.366	0.76	16.188	0.514
2710	2.757	-3262.346	-30.737	-3231.61	0.418	0.784	16.662	0.474
2720	2.768	-3264.043	-26.798	-3237.245	0.346	0.761	20.688	0.553
