iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3460		3.642	-3260.82	-28.171	-3232.649	0.227	0.789	15.314	0.47
3470		3.653	-3260.82	-28.171	-3232.649	0.227	0.789	15.314	0.47
3480		3.663	-3260.906	-28.34	-3232.566	0.167	0.784	14.633	0.454
3490		3.674	-3263.327	-29.232	-3234.095	0.169	0.768	12.634	0.434
3500		3.684	-3262.057	-28.114	-3233.943	0.132	0.774	12.686	0.46
3510		3.695	-3263.205	-29.243	-3233.962	0.177	0.781	9.64	0.44
3520		3.705	-3262.32	-26.558	-3235.762	0.146	0.756	17.288	0.5
3530		3.715	-3262.235	-25.351	-3236.884	0.133	0.758	22.655	0.532
3540		3.726	-3263.0	-26.036	-3236.964	0.152	0.73	19.344	0.514
3550		3.736	-3262.481	-28.608	-3233.873	0.1	0.781	11.202	0.451
3560		3.747	-3262.581	-28.72	-3233.861	0.092	0.766	11.871	0.448
3570		3.757	-3261.799	-28.491	-3233.308	0.116	0.788	12.717	0.45
3580		3.768	-3261.109	-27.422	-3233.687	0.125	0.813	15.118	0.477
3590		3.778	-3263.601	-26.352	-3237.249	0.119	0.816	16.472	0.507
3600		3.789	-3260.926	-27.025	-3233.901	0.082	0.797	19.492	0.488
3610		3.799	-3263.104	-25.373	-3237.73	0.133	0.782	18.519	0.535
3620		3.81	-3261.481	-28.94	-3232.541	0.201	0.773	13.301	0.446
3630		3.82	-3261.481	-28.94	-3232.541	0.201	0.773	13.301	0.446
3640		3.831	-3261.121	-27.943	-3233.178	0.272	0.811	18.091	0.488
3650		3.841	-3261.022	-28.372	-3232.649	0.264	0.783	17.028	0.473
3660		3.852	-3260.598	-26.821	-3233.777	0.195	0.798	18.606	0.498
3670		3.862	-3260.939	-26.697	-3234.243	0.153	0.801	17.338	0.497
3680		3.873	-3260.79	-26.751	-3234.039	0.216	0.794	20.275	0.504
3690		3.883	-3261.044	-26.832	-3234.212	0.223	0.788	18.87	0.504
3700		3.894	-3260.863	-27.219	-3233.644	0.205	0.794	16.944	0.49
3710		3.905	-3261.267	-28.537	-3232.729	0.233	0.796	16.537	0.46
3720		3.915	-3263.56	-28.545	-3235.015	0.261	0.773	12.567	0.474
3730		3.926	-3260.878	-30.603	-3230.275	0.318	0.81	12.255	0.438
3740		3.936	-3260.878	-30.603	-3230.275	0.318	0.81	12.255	0.438
3750		3.947	-3262.128	-29.577	-3232.551	0.305	0.785	12.859	0.46
3760		3.957	-3263.611	-30.39	-3233.221	0.374	0.785	12.474	0.467
3770		3.968	-3264.906	-31.285	-3233.622	0.358	0.748	11.718	0.437
3780		3.978	-3262.578	-31.201	-3231.377	0.412	0.819	14.116	0.461
3790		3.989	-3264.423	-32.069	-3232.354	0.404	0.783	13.299	0.435
3800		3.999	-3261.966	-27.527	-3234.438	0.321	0.789	20.861	0.517
3810		4.01	-3263.16	-27.106	-3236.054	0.341	0.805	22.583	0.539
3820		4.02	-3262.066	-28.443	-3233.623	0.317	0.775	19.202	0.489
3830		4.031	-3260.639	-27.921	-3232.719	0.265	0.792	18.78	0.485
3840		4.041	-3260.865	-27.381	-3233.484	0.242	0.79	19.612	0.493
3850		4.052	-3261.547	-25.067	-3236.48	0.151	0.78	24.408	0.541
3860		4.062	-3261.499	-26.534	-3234.965	0.135	0.779	19.778	0.497
3870		4.073	-3264.992	-25.684	-3239.307	0.17	0.841	22.504	0.526
3880		4.084	-3262.284	-24.964	-3237.319	0.229	0.774	25.121	0.562
3890		4.094	-3262.634	-24.528	-3238.106	0.204	0.814	30.341	0.567
3900		4.105	-3261.737	-24.833	-3236.903	0.219	0.788	27.015	0.562
3910		4.115	-3262.067	-26.174	-3235.893	0.212	0.772	24.454	0.517
3920		4.126	-3261.805	-26.65	-3235.155	0.28	0.791	25.039	0.524
3930		4.136	-3264.798	-27.681	-3237.116	0.315	0.751	23.242	0.508
3940		4.146	-3262.603	-29.179	-3233.424	0.397	0.788	20.037	0.505
3950		4.157	-3265.11	-27.805	-3237.305	0.34	0.815	22.193	0.516
3960		4.167	-3264.978	-27.646	-3237.332	0.322	0.78	26.26	0.51
3970		4.178	-3265.616	-26.932	-3238.684	0.321	0.82	24.634	0.533
3980		4.188	-3264.084	-26.969	-3237.115	0.32	0.811	20.621	0.535
3990		4.199	-3263.308	-28.408	-3234.9	0.327	0.769	21.243	0.492
4000		4.209	-3262.174	-26.189	-3235.984	0.289	0.767	21.732	0.545
4010		4.22	-3262.274	-27.334	-3234.94	0.298	0.771	22.768	0.511
4020		4.23	-3261.405	-28.228	-3233.177	0.278	0.792	16.773	0.483
4030		4.241	-3260.75	-29.349	-3231.401	0.281	0.795	14.844	0.455
4040		4.251	-3260.75	-29.349	-3231.401	0.281	0.795	14.844	0.455
4050		4.262	-3261.622	-28.238	-3233.384	0.31	0.792	17.396	0.494
4060		4.272	-3261.132	-29.259	-3231.872	0.306	0.792	16.044	0.464
4070		4.283	-3261.289	-27.891	-3233.398	0.283	0.809	19.095	0.492
4080		4.293	-3262.155	-26.886	-3235.269	0.3	0.799	22.83	0.527
4090		4.304	-3262.843	-26.798	-3236.046	0.3	0.77	25.11	0.528
4100		4.314	-3261.924	-27.209	-3234.715	0.276	0.765	21.57	0.507
4110		4.325	-3262.422	-28.096	-3234.326	0.282	0.768	19.388	0.485
4120		4.335	-3261.14	-27.569	-3233.571	0.285	0.792	19.229	0.502
4130		4.345	-3262.148	-28.241	-3233.907	0.317	0.793	16.982	0.497
4140		4.356	-3262.148	-28.241	-3233.907	0.317	0.793	16.982	0.497
4150		4.366	-3262.162	-29.083	-3233.078	0.299	0.785	13.401	0.47
4160		4.377	-3264.131	-30.351	-3233.78	0.298	0.75	11.282	0.439
4170		4.387	-3265.62	-30.59	-3235.03	0.307	0.759	13.097	0.433
4180		4.398	-3262.039	-28.189	-3233.85	0.338	0.794	22.713	0.503
4190		4.408	-3262.34	-26.634	-3235.706	0.314	0.777	23.812	0.54
4200		4.419	-3262.174	-25.442	-3236.732	0.237	0.776	21.582	0.551
4210		4.429	-3262.629	-26.74	-3235.889	0.254	0.799	18.133	0.518
4220		4.44	-3261.429	-27.866	-3233.563	0.296	0.786	20.404	0.496
4230		4.45	-3261.952	-27.792	-3234.16	0.316	0.811	20.45	0.507
4240		4.461	-3265.884	-26.96	-3238.924	0.279	0.865	26.785	0.514
4250		4.471	-3267.451	-27.961	-3239.491	0.28	0.825	23.504	0.486
4260		4.481	-3262.326	-25.739	-3236.587	0.262	0.778	23.303	0.548
4270		4.492	-3261.744	-25.685	-3236.059	0.237	0.75	21.871	0.542
4280		4.502	-3262.533	-25.263	-3237.27	0.17	0.755	22.127	0.539
4290		4.513	-3263.125	-25.771	-3237.354	0.167	0.755	23.284	0.521
4300		4.523	-3261.508	-28.101	-3233.408	0.3	0.789	18.254	0.493
4310		4.534	-3261.508	-28.101	-3233.408	0.3	0.789	18.254	0.493
4320		4.544	-3262.697	-28.705	-3233.992	0.292	0.779	13.763	0.478
4330		4.554	-3263.865	-27.799	-3236.065	0.233	0.738	16.67	0.48
4340		4.565	-3262.558	-27.728	-3234.83	0.153	0.748	15.409	0.468
4350		4.575	-3260.982	-27.306	-3233.677	0.228	0.79	16.804	0.494
4360		4.586	-3262.027	-27.673	-3234.353	0.253	0.774	15.449	0.492
4370		4.597	-3261.571	-28.991	-3232.58	0.2	0.779	12.566	0.445
4380		4.607	-3261.802	-29.738	-3232.064	0.256	0.799	11.133	0.442
4390		4.618	-3262.463	-31.761	-3230.702	0.19	0.804	6.933	0.388
4400		4.628	-3262.389	-31.356	-3231.032	0.133	0.812	7.718	0.389
4410		4.639	-3261.303	-29.502	-3231.802	0.103	0.799	11.26	0.427
4420		4.649	-3263.246	-29.653	-3233.592	0.084	0.83	9.388	0.43
4430		4.66	-3264.437	-31.07	-3233.367	0.134	0.779	8.366	0.394
4440		4.67	-3264.192	-28.929	-3235.262	0.152	0.855	13.071	0.44
4450		4.681	-3264.252	-30.34	-3233.913	0.116	0.828	9.723	0.409
4460		4.691	-3265.558	-26.733	-3238.826	0.189	0.85	18.336	0.501
4470		4.702	-3260.503	-27.936	-3232.567	0.17	0.785	15.503	0.465
4480		4.712	-3261.074	-27.444	-3233.63	0.136	0.784	16.135	0.475
4490		4.723	-3262.259	-29.267	-3232.993	0.059	0.794	12.16	0.443
