iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
810	0.595	-1687.345	-2.779	-1684.566	0.32	0.902	5.683	0.419
820	0.603	-1687.345	-2.779	-1684.566	0.32	0.902	5.683	0.419
830	0.61	-1688.954	-3.53	-1685.424	0.32	0.957	9.169	0.446
840	0.618	-1686.57	-3.054	-1683.516	0.32	0.924	7.158	0.449
850	0.625	-1686.57	-3.054	-1683.516	0.32	0.924	7.158	0.449
860	0.632	-1686.57	-3.054	-1683.516	0.32	0.924	7.158	0.449
870	0.64	-1686.57	-3.054	-1683.516	0.32	0.924	7.158	0.449
880	0.647	-1686.643	-3.048	-1683.596	0.32	0.944	6.96	0.436
890	0.654	-1686.798	-2.604	-1684.194	0.32	0.928	3.903	0.388
900	0.662	-1687.205	-2.805	-1684.4	0.32	0.951	5.451	0.429
910	0.669	-1687.205	-2.805	-1684.4	0.32	0.951	5.451	0.429
920	0.676	-1687.205	-2.805	-1684.4	0.32	0.951	5.451	0.429
930	0.684	-1687.937	-3.281	-1684.655	0.32	0.9	8.399	0.456
940	0.691	-1687.937	-3.281	-1684.655	0.32	0.9	8.399	0.456
950	0.698	-1687.139	-2.742	-1684.396	0.32	0.9	5.466	0.423
960	0.706	-1687.533	-3.02	-1684.513	0.32	0.952	6.701	0.419
970	0.713	-1688.347	-3.814	-1684.533	0.32	0.918	10.674	0.505
980	0.721	-1687.084	-2.995	-1684.089	0.32	0.954	6.585	0.441
990	0.728	-1687.084	-2.995	-1684.089	0.32	0.954	6.585	0.441
1000	0.735	-1687.186	-3.335	-1683.85	0.32	0.95	8.354	0.455
1010	0.742	-1687.048	-3.227	-1683.821	0.32	0.932	7.985	0.466
1020	0.75	-1687.767	-3.656	-1684.111	0.32	0.925	9.971	0.491
1030	0.757	-1688.874	-4.139	-1684.734	0.32	0.935	11.915	0.49
1040	0.764	-1691.123	-3.962	-1687.161	0.32	0.941	11.147	0.457
1050	0.772	-1691.345	-3.721	-1687.623	0.32	0.981	9.661	0.458
1060	0.779	-1691.345	-3.721	-1687.623	0.32	0.981	9.661	0.458
1070	0.786	-1688.151	-2.581	-1685.57	0.32	0.923	2.77	0.362
1080	0.794	-1688.151	-2.581	-1685.57	0.32	0.923	2.77	0.362
1090	0.801	-1687.864	-2.581	-1685.283	0.32	0.928	3.033	0.366
1100	0.808	-1687.864	-2.581	-1685.283	0.32	0.928	3.033	0.366
1110	0.816	-1686.813	-2.626	-1684.187	0.32	0.95	3.698	0.384
1120	0.823	-1686.331	-2.69	-1683.641	0.32	0.939	4.691	0.406
1130	0.83	-1689.893	-2.694	-1687.199	0.32	0.924	4.784	0.382
