"PlantID_final","Easting","Northing","Altitude"
"M0565",1402.91870739171,-170.001343219541,1256.79
"M0566",1565.6892073917,-98.8353432202712,1251.05
"M0567",1529.58730739169,-86.9513432197273,1254.26
"M0569",1358.68160739169,-151.448343220167,1260.01
"M0570",1574.5753073917,-104.075343219563,1249.95
"M0571",1603.56820739171,-135.232343220152,1250.21
"M0572",-2038.18169260828,-2.85334321949631,1303.68
"M0573",1545.3437073917,-89.0463432194665,1255.16
"M0574",1508.62000739167,-97.0143432198092,1249.4
"M0576",1740.94340739172,-132.570343219675,1242.9
"M0577",1620.94220739172,-142.615343219601,1248.98
"M0578",-2022.45109260827,4.58365678042173,1306.09
"M0581",1498.2934073917,-130.094343219884,1254.66
"M0582",1418.11140739173,-168.962343219668,1257.86
"M0585",1662.78350739169,-140.720343220048,1247.96
"M0586",1613.2935073917,-142.060343219899,1251.38
"M0587",1668.46060739172,-139.662343219854,1247.04
"M0588",1631.00470739172,-140.60434321966,1248.26
"M0590",1685.9882073917,-136.276343219914,1250.28
"M0594",-2008.00399260828,12.8596567800269,1308.16
"M0595",1756.17400739167,-129.542343219742,1237.57
"M0599",1763.47540739167,-129.885343220085,1239.96
"M0600",1686.47690739168,-138.040343220346,1248.99
"M0629",1388.44310739171,-165.999343220145,1260.76
"M0651",1711.91450739169,-546.866343219765,1181.07
"M0655",1701.98260739172,-545.435343219899,1180.22
"M0659",1713.35310739168,-547.623343219981,1180.23
"M0665",1708.9429073917,-544.330343219452,1184.06
"M0671",1659.50340739172,-540.444343219511,1181.48
"M0676",1460.89730739169,-177.954343220219,1253.53
"M0677",1703.79550739168,-544.459343220107,1182.56
"M0678",1668.95590739168,-545.364343219437,1176.36
"M0679",1894.79490739171,-516.759343219921,1216.79
"M0680",1656.15720739169,-540.878343219869,1175.65
"M0691",1703.88400739169,-546.083343219943,1186.66
"M0696",1731.42760739167,-557.518343219534,1181.33
"M0697",1711.96640739171,-547.340343220159,1181.01
"M0709",1059.83980739169,127.118656779639,1277.39
"M0736",897.006207391678,-242.802343219519,1128.19
"M0802",-2053.19099260832,396.331656780094,1496.41
"M0812",1630.50830739172,-521.796343219467,1178.12
"M0825",-2026.99539260828,-139.471343220212,1251.32
"L1321",-2063.49969260831,-208.554343219846,1253.39
"M0834",1608.0814073917,-355.042343219742,1161.71
"M0823",1486.94800739171,-402.473343219608,1160.65
"M0862",-1228.24659260828,311.775656780228,1390.53
"M0864",-1336.51439260831,343.915656779893,1381.51
"M0869",-1385.36639260832,341.493656779639,1376.2
"M0872",-1619.0190926083,244.513656780124,1352.2
"M0874",-1399.04069260828,341.459656779654,1376.3
"M0882",-1635.62999260833,211.973656780086,1349.14
"M0887",-1557.72179260832,328.70265678037,1358.72
"M0889",-1380.08509260829,344.211656779982,1377.42
"M0891",-1130.71179260832,291.818656779826,1399.26
"M0896",-1486.50699260831,354.673656780273,1367.72
"M0901",-1245.66149260831,411.371656780131,1447.9
"M0903",-2062.17049260827,-13.8853432200849,1301.18
"M0906",-1487.89059260831,485.472656779923,1469.03
"M0907",-1138.15979260829,384.854656780139,1447.19
"M0908",-1518.08459260833,498.546656779945,1464.81
"M0909",-1108.67239260831,391.775656780228,1445.56
"M0912",-1510.3818926083,483.782656780444,1459.23
"M0914",-1626.0201926083,451.551656779833,1466.37
"M0915",-1482.8743926083,490.497656780295,1463.66
"M0916",-1380.26629260828,472.721656779759,1452.95
"M0918",-1405.01189260831,485.251656780019,1465.51
"M0919",-1595.4797926083,484.593656780198,1466.74
"M0923",-1542.9344926083,502.890656780452,1467.04
"M0928",-2059.59319260833,-13.6323432195932,1300.26
"M0929",-1577.38499260828,481.541656780057,1464.21
"M0934",-1945.48329260829,90.8826567800716,1314.45
"M0937",-1604.64809260832,472.131656779908,1472.74
"M0940",-1557.3707926083,500.362656780519,1467.44
"M0941",-1919.62709260831,123.410656780005,1320.15
"M0942",898.251307391678,-242.486343219876,1134.46
"M0946",-1980.24169260828,30.8146567801014,1310.04
"M0951",-1724.4503926083,404.736656780355,1472.57
"M0958",-1969.08299260831,-113.156343219802,1238.52
"M0960",-1133.32369260828,-58.8653432196006,1192.17
"M0964",-628.511192608275,-95.7653432199731,1185.63
"M0966",-1550.79069260828,35.7736567799002,1221.99
"M0967",-555.484692608297,-86.3113432200626,1185.09
"M0968",-1410.21369260829,95.1006567804143,1215.77
"M0969",-1720.61429260828,-3.68334321957082,1224.66
"M0974",-1736.35209260829,414.229656780139,1474.55
"M0977",-1798.84289260831,476.006656779908,1479.19
"M0978",-1754.4149926083,430.567656779662,1473.13
"M0981",-1901.83479260828,494.962656780146,1482.11
"M0985",-1712.38479260833,404.997656780295,1472.92
"M0988",-614.280692608329,-108.039343220182,1183.38
"M0993",-599.743692608317,-97.357343220152,1184.34
"M0999",-573.635892608319,-104.853343219496,1188.12
"M1000",-628.387292608328,-96.224343219772,1190.42
"M1010",-1475.65939260833,353.678656780161,1367.65
"M1023",-1397.66019260831,93.1896567801014,1212.06
"M1031",-1746.32749260828,158.176656779833,1338.73
"L0635",-1236.58459260833,-9.35934321954846,1198.19
"M1037",-2102.5251926083,403.979656780139,1505.58
"M1045",1098.31860739167,85.2166567798704,1276.99
"M1046",-2063.39379260829,-218.186343220063,1252.41
"M1053",1219.07980739168,-76.6563432198018,1265.91
"M1055",1216.65360739169,-72.3083432195708,1267.1
"M1060",1096.96480739169,105.269656780176,1278.8
"M1067",1219.46680739173,-78.1133432202041,1265.87
"M1073",1097.00560739171,107.616656780243,1276.91
"M1077",1096.51130739169,102.307656779885,1280.38
"M1083",317.0802073917,193.320656780154,1319.13
"M1085",1218.76290739171,-75.8193432195112,1269.59
"M1086",1217.73490739171,-73.974343219772,1270.79
"M1087",1098.7702073917,85.6486567799002,1278.61
"M1089",1056.54890739173,124.78165678028,1279.22
