iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
0	0.001	-1840.909	-18.07	-1822.84	0.32	0.605	10.654	1.078
10	0.008	-1829.433	-16.961	-1812.471	0.32	0.613	12.961	1.133
20	0.016	-1795.057	-15.895	-1779.162	0.32	0.628	18.585	0.961
30	0.023	-1780.909	-15.344	-1765.565	0.32	0.672	22.465	0.895
40	0.031	-1775.543	-15.987	-1759.556	0.32	0.687	21.313	0.822
50	0.038	-1751.277	-16.872	-1734.405	0.32	0.685	21.058	0.7
60	0.046	-1724.824	-15.942	-1708.882	0.32	0.77	27.115	0.677
70	0.053	-1715.624	-16.623	-1699.001	0.32	0.822	24.997	0.642
80	0.061	-1711.085	-16.869	-1694.216	0.32	0.883	24.135	0.636
90	0.068	-1712.539	-16.243	-1696.296	0.32	0.869	27.232	0.645
100	0.075	-1710.369	-17.001	-1693.368	0.32	0.898	22.499	0.659
110	0.083	-1707.66	-18.06	-1689.6	0.32	0.863	19.95	0.601
120	0.09	-1707.781	-18.365	-1689.416	0.32	0.862	19.272	0.587
130	0.098	-1706.072	-18.633	-1687.439	0.32	0.894	18.74	0.576
140	0.105	-1705.699	-18.298	-1687.4	0.32	0.922	20.258	0.576
150	0.113	-1706.57	-19.026	-1687.544	0.32	0.957	18.389	0.555
160	0.12	-1706.192	-19.094	-1687.098	0.32	0.954	16.793	0.588
170	0.128	-1703.969	-18.844	-1685.124	0.32	0.935	17.515	0.59
180	0.135	-1706.136	-18.374	-1687.762	0.32	0.938	20.544	0.565
190	0.143	-1705.797	-18.096	-1687.701	0.32	0.906	19.98	0.6
200	0.15	-1705.107	-16.617	-1688.49	0.32	0.909	23.928	0.672
210	0.158	-1705.952	-16.102	-1689.85	0.32	0.922	25.88	0.694
220	0.165	-1705.573	-16.178	-1689.396	0.32	0.936	26.088	0.682
230	0.173	-1705.749	-16.704	-1689.044	0.32	0.954	24.698	0.653
240	0.18	-1705.101	-17.025	-1688.076	0.32	0.956	23.83	0.635
250	0.188	-1705.101	-17.025	-1688.076	0.32	0.956	23.83	0.635
260	0.195	-1705.101	-17.025	-1688.076	0.32	0.956	23.83	0.635
270	0.203	-1704.439	-18.563	-1685.877	0.32	0.928	18.019	0.604
280	0.21	-1704.439	-18.563	-1685.877	0.32	0.928	18.019	0.604
290	0.217	-1705.641	-18.744	-1686.897	0.32	0.931	18.279	0.58
300	0.225	-1706.041	-18.208	-1687.833	0.32	0.901	20.199	0.584
310	0.232	-1704.509	-18.964	-1685.544	0.32	0.933	17.011	0.591
320	0.24	-1705.912	-18.632	-1687.28	0.32	0.909	19.168	0.567
330	0.247	-1705.928	-19.141	-1686.787	0.32	0.904	17.609	0.556
340	0.255	-1705.746	-19.346	-1686.4	0.32	0.904	16.872	0.556
350	0.262	-1705.754	-20.652	-1685.102	0.32	0.933	13.735	0.529
360	0.27	-1706.392	-20.289	-1686.103	0.32	0.918	15.157	0.519
370	0.278	-1705.89	-19.832	-1686.059	0.32	0.912	15.961	0.537
380	0.285	-1705.608	-18.554	-1687.054	0.32	0.922	19.368	0.571
390	0.293	-1705.64	-18.104	-1687.536	0.32	0.923	20.745	0.584
400	0.3	-1705.191	-17.037	-1688.154	0.32	0.928	22.62	0.655
410	0.307	-1705.465	-18.996	-1686.469	0.32	0.918	17.842	0.565
420	0.315	-1705.465	-18.996	-1686.469	0.32	0.918	17.842	0.565
430	0.322	-1706.347	-18.671	-1687.677	0.32	0.939	19.608	0.558
440	0.33	-1705.966	-18.229	-1687.737	0.32	0.906	20.324	0.579
450	0.337	-1706.025	-19.015	-1687.01	0.32	0.894	17.618	0.567
460	0.345	-1705.752	-19.079	-1686.673	0.32	0.902	17.254	0.571
470	0.352	-1705.494	-19.417	-1686.077	0.32	0.921	16.47	0.561
480	0.36	-1704.276	-18.484	-1685.792	0.32	0.941	18.563	0.6
490	0.368	-1704.276	-18.484	-1685.792	0.32	0.941	18.563	0.6
500	0.376	-1705.731	-19.922	-1685.808	0.32	0.91	15.564	0.539
510	0.383	-1706.044	-20.295	-1685.75	0.32	0.94	15.117	0.522
520	0.39	-1705.929	-20.551	-1685.378	0.32	0.94	13.972	0.532
530	0.398	-1706.23	-20.575	-1685.655	0.32	0.904	14.14	0.522
540	0.405	-1705.632	-18.917	-1686.715	0.32	0.921	17.638	0.578
550	0.413	-1704.652	-17.897	-1686.755	0.32	0.935	20.015	0.623
560	0.42	-1704.652	-17.897	-1686.755	0.32	0.935	20.015	0.623
570	0.428	-1705.026	-17.362	-1687.664	0.32	0.921	21.481	0.644
580	0.435	-1705.026	-17.362	-1687.664	0.32	0.921	21.481	0.644
590	0.443	-1705.026	-17.362	-1687.664	0.32	0.921	21.481	0.644
600	0.45	-1705.026	-17.362	-1687.664	0.32	0.921	21.481	0.644
610	0.458	-1705.026	-17.362	-1687.664	0.32	0.921	21.481	0.644
620	0.465	-1704.448	-18.206	-1686.242	0.32	0.944	19.347	0.609
630	0.473	-1705.101	-19.091	-1686.01	0.32	0.957	17.176	0.578
640	0.48	-1705.101	-19.091	-1686.01	0.32	0.957	17.176	0.578
