iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
0	0.001	-1876.456	-9.053	-1867.404	0.32	0.97	71.644	2.062
10	0.008	-1808.558	-8.789	-1799.769	0.32	0.921	75.279	2.066
20	0.017	-1790.252	-8.654	-1781.597	0.32	0.833	76.113	2.013
30	0.025	-1790.252	-8.654	-1781.597	0.32	0.833	76.113	2.013
40	0.032	-1790.991	-8.733	-1782.258	0.32	0.833	74.844	2.047
50	0.04	-1788.248	-8.729	-1779.519	0.32	0.828	75.02	2.058
60	0.047	-1788.248	-8.729	-1779.519	0.32	0.828	75.02	2.058
70	0.055	-1788.248	-8.729	-1779.519	0.32	0.828	75.02	2.058
80	0.063	-1786.363	-8.775	-1777.588	0.32	0.811	73.022	1.981
90	0.07	-1786.363	-8.775	-1777.588	0.32	0.811	73.022	1.981
100	0.078	-1784.784	-8.8	-1775.985	0.32	0.799	71.856	1.907
110	0.086	-1780.551	-8.736	-1771.815	0.32	0.815	73.228	1.707
120	0.093	-1778.35	-8.951	-1769.399	0.32	0.795	69.609	1.61
130	0.101	-1766.881	-8.894	-1757.987	0.32	0.834	73.214	1.481
140	0.109	-1750.062	-8.949	-1741.113	0.32	0.839	74.638	1.386
150	0.116	-1739.442	-9.188	-1730.254	0.32	0.844	74.812	1.253
160	0.124	-1731.225	-9.482	-1721.743	0.32	0.923	76.874	1.126
170	0.132	-1729.103	-9.744	-1719.359	0.32	0.904	73.751	1.082
180	0.139	-1729.103	-9.744	-1719.359	0.32	0.904	73.751	1.082
190	0.147	-1728.363	-10.23	-1718.134	0.32	0.859	66.539	1.039
200	0.154	-1723.992	-11.052	-1712.94	0.32	0.883	60.671	0.928
210	0.162	-1723.863	-10.971	-1712.893	0.32	0.909	60.827	0.949
220	0.17	-1721.546	-11.766	-1709.78	0.32	0.91	55.659	0.858
230	0.177	-1723.298	-11.554	-1711.744	0.32	0.946	57.386	0.884
240	0.185	-1722.909	-11.977	-1710.931	0.32	0.939	57.03	0.811
250	0.193	-1721.977	-12.361	-1709.616	0.32	0.857	49.591	0.826
260	0.2	-1719.78	-12.502	-1707.278	0.32	0.893	48.66	0.819
270	0.208	-1719.315	-12.573	-1706.743	0.32	0.912	47.086	0.833
280	0.215	-1717.461	-13.568	-1703.893	0.32	0.919	42.093	0.75
290	0.223	-1716.224	-13.028	-1703.196	0.32	0.932	42.854	0.825
300	0.231	-1713.555	-13.601	-1699.954	0.32	0.919	41.271	0.757
310	0.238	-1715.069	-13.067	-1702.002	0.32	0.914	42.734	0.817
320	0.246	-1713.977	-13.456	-1700.521	0.32	0.902	40.837	0.783
330	0.254	-1717.511	-12.969	-1704.542	0.32	0.927	42.063	0.847
340	0.261	-1719.865	-13.367	-1706.497	0.32	0.854	41.545	0.78
350	0.269	-1714.417	-13.098	-1701.32	0.32	0.916	40.835	0.844
360	0.276	-1713.71	-13.486	-1700.224	0.32	0.914	41.675	0.767
370	0.284	-1715.427	-13.16	-1702.267	0.32	0.93	42.282	0.812
380	0.291	-1715.427	-13.16	-1702.267	0.32	0.93	42.282	0.812
390	0.299	-1715.032	-13.022	-1702.01	0.32	0.938	42.08	0.841
400	0.307	-1714.937	-14.816	-1700.121	0.32	0.852	31.425	0.743
410	0.314	-1705.552	-17.772	-1687.78	0.32	0.934	21.778	0.596
420	0.322	-1705.572	-18.101	-1687.471	0.32	0.928	20.454	0.591
430	0.33	-1705.687	-19.303	-1686.384	0.32	0.927	17.425	0.549
440	0.337	-1705.597	-19.067	-1686.53	0.32	0.907	17.55	0.565
450	0.345	-1705.476	-18.592	-1686.884	0.32	0.922	19.103	0.574
460	0.353	-1705.476	-18.592	-1686.884	0.32	0.922	19.103	0.574
470	0.36	-1706.652	-17.975	-1688.677	0.32	0.886	19.976	0.611
480	0.368	-1705.412	-18.896	-1686.516	0.32	0.921	18.136	0.568
490	0.375	-1705.412	-18.896	-1686.516	0.32	0.921	18.136	0.568
500	0.383	-1703.92	-18.759	-1685.162	0.32	0.935	17.751	0.592
510	0.391	-1703.92	-18.759	-1685.162	0.32	0.935	17.751	0.592
520	0.398	-1703.92	-18.759	-1685.162	0.32	0.935	17.751	0.592
530	0.406	-1703.92	-18.759	-1685.162	0.32	0.935	17.751	0.592
540	0.413	-1705.334	-16.643	-1688.69	0.32	0.918	23.833	0.672
550	0.421	-1705.652	-16.725	-1688.927	0.32	0.947	24.228	0.659
560	0.429	-1705.384	-16.424	-1688.96	0.32	0.929	24.938	0.676
570	0.436	-1705.384	-16.424	-1688.96	0.32	0.929	24.938	0.676
580	0.444	-1705.384	-16.424	-1688.96	0.32	0.929	24.938	0.676
590	0.452	-1704.505	-17.308	-1687.197	0.32	0.947	22.485	0.631
600	0.459	-1705.614	-17.933	-1687.681	0.32	0.936	21.171	0.594
610	0.467	-1705.743	-17.328	-1688.416	0.32	0.945	21.854	0.643
620	0.474	-1705.743	-17.328	-1688.416	0.32	0.945	21.854	0.643
630	0.482	-1705.875	-17.081	-1688.794	0.32	0.945	22.709	0.651
640	0.49	-1703.908	-18.313	-1685.595	0.32	0.945	19.287	0.6
650	0.497	-1706.7	-18.221	-1688.479	0.32	0.953	21.117	0.57
660	0.505	-1707.009	-19.006	-1688.004	0.32	0.935	18.969	0.541
670	0.512	-1705.37	-18.071	-1687.299	0.32	0.962	20.379	0.602
680	0.52	-1705.37	-18.071	-1687.299	0.32	0.962	20.379	0.602
690	0.527	-1705.37	-18.071	-1687.299	0.32	0.962	20.379	0.602
700	0.535	-1706.327	-19.463	-1686.865	0.32	0.899	16.84	0.546
710	0.543	-1706.436	-22.401	-1684.035	0.32	0.931	10.554	0.49
720	0.55	-1706.439	-21.132	-1685.307	0.32	0.923	12.376	0.529
730	0.558	-1708.203	-21.513	-1686.69	0.32	0.911	12.788	0.486
740	0.565	-1707.056	-20.746	-1686.309	0.32	0.901	14.036	0.51
750	0.573	-1707.642	-20.309	-1687.333	0.32	0.925	15.568	0.509
760	0.58	-1705.551	-19.315	-1686.236	0.32	0.914	16.678	0.564
770	0.588	-1706.258	-19.533	-1686.724	0.32	0.904	15.702	0.569
780	0.595	-1706.721	-19.848	-1686.873	0.32	0.886	14.976	0.56
790	0.603	-1706.721	-19.848	-1686.873	0.32	0.886	14.976	0.56
800	0.61	-1706.549	-19.316	-1687.233	0.32	0.883	16.476	0.567
810	0.618	-1708.617	-19.355	-1689.262	0.32	0.856	16.804	0.554
820	0.626	-1707.635	-19.191	-1688.444	0.32	0.87	17.339	0.556
830	0.633	-1705.857	-19.591	-1686.266	0.32	0.9	16.055	0.554
840	0.641	-1707.42	-19.521	-1687.9	0.32	0.924	17.552	0.527
850	0.649	-1705.431	-18.617	-1686.814	0.32	0.922	18.799	0.578
860	0.656	-1705.556	-18.743	-1686.813	0.32	0.919	18.767	0.567
870	0.664	-1706.344	-18.747	-1687.596	0.32	0.944	19.514	0.553
880	0.672	-1705.895	-19.304	-1686.59	0.32	0.915	17.417	0.547
890	0.679	-1705.701	-19.078	-1686.623	0.32	0.912	17.839	0.557
900	0.687	-1706.71	-19.445	-1687.265	0.32	0.956	17.273	0.544
910	0.694	-1708.155	-19.514	-1688.641	0.32	0.968	16.712	0.554
920	0.702	-1709.625	-19.763	-1689.862	0.32	0.963	17.58	0.512
930	0.71	-1706.532	-20.087	-1686.446	0.32	0.95	14.987	0.545
940	0.717	-1706.532	-20.087	-1686.446	0.32	0.95	14.987	0.545
950	0.725	-1704.669	-20.119	-1684.55	0.32	0.943	14.369	0.558
960	0.732	-1706.653	-19.457	-1687.196	0.32	0.909	17.251	0.538
970	0.74	-1705.805	-18.346	-1687.459	0.32	0.913	19.104	0.597
980	0.747	-1705.027	-16.599	-1688.428	0.32	0.913	24.078	0.671
990	0.755	-1704.709	-16.948	-1687.761	0.32	0.897	22.911	0.655
1000	0.763	-1705.323	-16.486	-1688.837	0.32	0.937	24.904	0.67
1010	0.77	-1704.863	-16.924	-1687.939	0.32	0.916	22.924	0.66
1020	0.778	-1704.716	-16.723	-1687.993	0.32	0.935	24.17	0.658
1030	0.786	-1706.263	-17.453	-1688.81	0.32	0.906	21.718	0.627
1040	0.793	-1704.697	-17.373	-1687.324	0.32	0.917	21.477	0.643
1050	0.801	-1705.678	-18.991	-1686.688	0.32	0.921	17.393	0.577
1060	0.809	-1706.429	-18.629	-1687.8	0.32	0.955	19.247	0.572
1070	0.816	-1706.152	-17.844	-1688.309	0.32	0.901	20.508	0.613
1080	0.824	-1705.662	-18.792	-1686.87	0.32	0.929	18.83	0.562
1090	0.832	-1705.659	-19.498	-1686.161	0.32	0.918	16.105	0.563
1100	0.839	-1705.655	-20.022	-1685.633	0.32	0.916	14.928	0.548
1110	0.847	-1705.902	-19.77	-1686.133	0.32	0.917	15.31	0.56
1120	0.854	-1705.858	-18.59	-1687.268	0.32	0.929	18.514	0.589
1130	0.862	-1703.792	-18.038	-1685.754	0.32	0.925	19.731	0.614
1140	0.87	-1704.011	-17.452	-1686.559	0.32	0.915	21.478	0.634
1150	0.877	-1704.011	-17.452	-1686.559	0.32	0.915	21.478	0.634
1160	0.885	-1704.011	-17.452	-1686.559	0.32	0.915	21.478	0.634
1170	0.892	-1704.011	-17.452	-1686.559	0.32	0.915	21.478	0.634
1180	0.9	-1704.011	-17.452	-1686.559	0.32	0.915	21.478	0.634
1190	0.908	-1704.609	-16.483	-1688.126	0.32	0.931	25.065	0.666
1200	0.915	-1704.609	-16.483	-1688.126	0.32	0.931	25.065	0.666
1210	0.923	-1704.464	-16.532	-1687.932	0.32	0.928	24.85	0.664
1220	0.931	-1704.464	-16.532	-1687.932	0.32	0.928	24.85	0.664
1230	0.938	-1704.464	-16.532	-1687.932	0.32	0.928	24.85	0.664
1240	0.946	-1704.464	-16.532	-1687.932	0.32	0.928	24.85	0.664
1250	0.953	-1705.055	-17.237	-1687.818	0.32	0.945	22.409	0.64
1260	0.961	-1705.055	-17.237	-1687.818	0.32	0.945	22.409	0.64
1270	0.969	-1707.743	-17.822	-1689.92	0.32	0.961	21.432	0.604
1280	0.976	-1704.884	-18.475	-1686.409	0.32	0.95	18.604	0.601
1290	0.984	-1706.929	-18.457	-1688.472	0.32	0.875	18.771	0.59
1300	0.991	-1705.623	-18.629	-1686.993	0.32	0.926	19.217	0.568
1310	0.999	-1705.642	-18.745	-1686.897	0.32	0.926	18.161	0.582
1320	1.006	-1705.854	-19.59	-1686.264	0.32	0.908	15.772	0.563
1330	1.014	-1705.673	-19.829	-1685.845	0.32	0.91	15.73	0.543
1340	1.021	-1706.354	-19.513	-1686.841	0.32	0.888	16.009	0.562
1350	1.029	-1707.171	-19.239	-1687.932	0.32	0.881	17.372	0.552
1360	1.037	-1705.815	-19.329	-1686.486	0.32	0.941	16.948	0.56
1370	1.044	-1705.901	-17.884	-1688.017	0.32	0.907	20.542	0.609
1380	1.052	-1706.184	-19.556	-1686.628	0.32	0.894	15.834	0.563
1390	1.06	-1706.623	-20.668	-1685.955	0.32	0.89	13.361	0.535
1400	1.067	-1705.691	-18.936	-1686.755	0.32	0.915	17.499	0.579
1410	1.075	-1706.66	-18.891	-1687.769	0.32	0.888	17.248	0.587
1420	1.082	-1707.739	-19.291	-1688.448	0.32	0.862	16.575	0.565
1430	1.09	-1706.079	-20.534	-1685.545	0.32	0.917	13.611	0.541
1440	1.098	-1706.831	-20.103	-1686.729	0.32	0.884	15.007	0.536
1450	1.105	-1708.721	-20.246	-1688.475	0.32	0.868	14.993	0.524
1460	1.113	-1706.019	-18.862	-1687.157	0.32	0.928	17.626	0.584
1470	1.12	-1705.6	-19.909	-1685.69	0.32	0.933	15.429	0.546
1480	1.128	-1705.756	-18.705	-1687.052	0.32	0.917	18.093	0.586
1490	1.136	-1708.154	-19.832	-1688.322	0.32	0.924	16.9	0.516
1500	1.143	-1707.218	-19.186	-1688.032	0.32	0.932	18.495	0.535
1510	1.151	-1707.138	-19.885	-1687.253	0.32	0.958	16.421	0.527
1520	1.158	-1704.56	-18.079	-1686.48	0.32	0.951	20.04	0.607
1530	1.166	-1705.4	-17.789	-1687.612	0.32	0.959	21.11	0.614
1540	1.173	-1705.438	-17.965	-1687.473	0.32	0.956	20.311	0.613
1550	1.181	-1704.39	-16.913	-1687.478	0.32	0.946	23.993	0.642
1560	1.189	-1706.058	-17.072	-1688.986	0.32	0.921	23.228	0.637
1570	1.196	-1703.828	-18.141	-1685.686	0.32	0.933	19.559	0.609
1580	1.204	-1703.828	-18.141	-1685.686	0.32	0.933	19.559	0.609
1590	1.211	-1703.828	-18.141	-1685.686	0.32	0.933	19.559	0.609
1600	1.219	-1703.828	-18.141	-1685.686	0.32	0.933	19.559	0.609
1610	1.227	-1703.828	-18.141	-1685.686	0.32	0.933	19.559	0.609
1620	1.234	-1704.126	-18.906	-1685.22	0.32	0.937	17.336	0.589
1630	1.242	-1705.439	-19.151	-1686.287	0.32	0.917	17.299	0.564
1640	1.249	-1705.446	-18.791	-1686.656	0.32	0.919	18.244	0.575
1650	1.257	-1705.464	-19.51	-1685.954	0.32	0.93	16.596	0.551
1660	1.264	-1705.464	-19.51	-1685.954	0.32	0.93	16.596	0.551
1670	1.272	-1705.464	-19.51	-1685.954	0.32	0.93	16.596	0.551
1680	1.28	-1705.577	-20.089	-1685.489	0.32	0.923	14.871	0.544
1690	1.287	-1705.745	-20.268	-1685.477	0.32	0.939	14.697	0.535
1700	1.295	-1705.8	-20.967	-1684.833	0.32	0.923	13.181	0.518
1710	1.302	-1705.781	-20.004	-1685.777	0.32	0.918	14.885	0.551
1720	1.31	-1705.91	-17.769	-1688.141	0.32	0.912	20.891	0.613
1730	1.317	-1705.934	-17.26	-1688.674	0.32	0.921	22.607	0.63
1740	1.325	-1705.546	-18.237	-1687.308	0.32	0.914	19.812	0.591
1750	1.332	-1706.092	-18.592	-1687.5	0.32	0.909	19.447	0.565
1760	1.34	-1705.991	-17.621	-1688.37	0.32	0.94	21.837	0.611
1770	1.347	-1707.205	-16.814	-1690.391	0.32	0.953	23.62	0.663
1780	1.355	-1710.446	-15.639	-1694.807	0.32	0.95	28.963	0.694
1790	1.363	-1710.446	-15.639	-1694.807	0.32	0.95	28.963	0.694
1800	1.37	-1711.575	-15.21	-1696.365	0.32	0.909	32.408	0.679
1810	1.378	-1710.014	-15.929	-1694.084	0.32	0.904	26.434	0.701
1820	1.385	-1711.82	-16.602	-1695.218	0.32	0.89	24.248	0.665
1830	1.393	-1710.436	-16.165	-1694.271	0.32	0.913	27.179	0.658
1840	1.4	-1711.744	-15.692	-1696.052	0.32	0.881	28.708	0.682
1850	1.408	-1710.395	-16.198	-1694.197	0.32	0.915	27.152	0.655
1860	1.416	-1712.995	-15.947	-1697.048	0.32	0.893	29.984	0.632
1870	1.423	-1711.536	-15.09	-1696.446	0.32	0.917	31.829	0.705
1880	1.431	-1712.383	-16.078	-1696.305	0.32	0.888	28.902	0.635
1890	1.438	-1710.9	-15.541	-1695.359	0.32	0.922	28.09	0.719
1900	1.446	-1705.528	-17.61	-1687.918	0.32	0.926	22.198	0.603
1910	1.453	-1704.69	-17.489	-1687.201	0.32	0.925	21.144	0.639
1920	1.461	-1704.416	-17.13	-1687.286	0.32	0.936	22.751	0.643
1930	1.469	-1704.416	-17.13	-1687.286	0.32	0.936	22.751	0.643
1940	1.476	-1704.416	-17.13	-1687.286	0.32	0.936	22.751	0.643
1950	1.484	-1704.303	-17.096	-1687.206	0.32	0.937	22.952	0.643
1960	1.491	-1704.303	-17.096	-1687.206	0.32	0.937	22.952	0.643
1970	1.499	-1704.07	-18.317	-1685.753	0.32	0.917	18.721	0.609
1980	1.506	-1704.07	-18.317	-1685.753	0.32	0.917	18.721	0.609
1990	1.514	-1705.731	-17.803	-1687.928	0.32	0.915	21.382	0.599
2000	1.521	-1705.883	-18.565	-1687.318	0.32	0.898	18.784	0.581
2010	1.529	-1706.793	-20.571	-1686.222	0.32	0.887	13.458	0.54
2020	1.537	-1706.793	-20.571	-1686.222	0.32	0.887	13.458	0.54
2030	1.544	-1706.517	-18.739	-1687.778	0.32	0.882	18.087	0.58
2040	1.552	-1707.451	-19.462	-1687.989	0.32	0.93	17.775	0.527
2050	1.559	-1706.54	-19.994	-1686.546	0.32	0.942	16.072	0.524
2060	1.567	-1704.497	-19.619	-1684.878	0.32	0.937	15.442	0.572
2070	1.575	-1706.005	-19.159	-1686.845	0.32	0.921	16.756	0.578
2080	1.582	-1705.325	-17.843	-1687.482	0.32	0.941	20.158	0.627
2090	1.59	-1705.287	-17.082	-1688.204	0.32	0.946	22.972	0.645
2100	1.598	-1705.287	-17.082	-1688.204	0.32	0.946	22.972	0.645
2110	1.605	-1704.341	-17.591	-1686.75	0.32	0.908	20.819	0.633
2120	1.613	-1704.341	-17.591	-1686.75	0.32	0.908	20.819	0.633
2130	1.62	-1704.341	-17.591	-1686.75	0.32	0.908	20.819	0.633
2140	1.628	-1703.726	-17.99	-1685.736	0.32	0.92	19.84	0.616
2150	1.636	-1703.726	-17.99	-1685.736	0.32	0.92	19.84	0.616
2160	1.644	-1703.726	-17.99	-1685.736	0.32	0.92	19.84	0.616
2170	1.651	-1703.726	-17.99	-1685.736	0.32	0.92	19.84	0.616
2180	1.659	-1706.542	-18.665	-1687.876	0.32	0.899	19.208	0.563
2190	1.667	-1705.812	-18.455	-1687.357	0.32	0.944	19.906	0.572
