"PlantID_final","Easting","Northing","Altitude"
"L1692",758.169698179699,-281.106069529429,1141.25
"L1698",674.962330790702,-219.42901142966,1137.9
"L1730",764.027334193699,-280.600640639663,1138.13
"L1733",863.056510364695,-295.034422309138,1139.1
"L1745",-724.598254409269,661.974393570796,1449.29
"L1764",-742.149763702299,666.921449190937,1448.45
"L1766",-700.696335012268,657.681625850499,1452.89
"L1772",-751.891173436306,671.521675050259,1446.38
"L1777",-738.7846726813,665.713974220678,1446.59
"L1830",60.4553384847241,584.227154410444,1358.8
"L1847",458.807888116746,-234.05347446911,1124.72
"L1856",52.5002524126903,620.514860890806,1361.31
"L1863",567.57954262069,-224.406989589334,1138.68
"L1868",619.897641221702,-219.034411319532,1140.81
"L1869",556.645913693705,-227.243841729127,1136.53
"L1872",537.070525462739,-225.708511919715,1131.73
"L1882",466.445735125744,-239.710820419714,1133.23
"L1883",665.479116836737,-229.443263279274,1132.6
"L1890",459.505051768734,-240.921658679843,1131.51
"L1892",890.789517281693,-284.249083759263,1134.88
"L1895",459.666799084691,-242.248229919001,1131.79
"L1910",-747.480423287256,-112.512516399845,1173.06
"L1912",58.5979973297217,479.126515620388,1363.25
"L1914",-857.517562127265,-69.0760717894882,1179.78
"L1919",-857.488562437298,-68.769892998971,1179.81
"M0004",176.565256184724,-313.313034379855,1141.83
"K1768",251.618937342719,-276.961869559251,1141.17
"M0007",345.09204731771,-248.54641720932,1142.19
"M0009",366.791959543712,-242.186361148953,1137.05
"M0011",219.827009034692,-293.176492579281,1143.9
"K2036",338.7465437387,-247.919054799713,1137.07
"M0013",218.058269804693,-292.046793359332,1143.57
"M0015",288.711015590699,-259.326529579237,1148.82
"M0016",176.362387906702,-304.958789789118,1144.97
"M0017",260.684156679723,-272.342857369222,1144.65
"M0019",280.269247390737,-265.51036624983,1144.92
"M0021",376.550679250737,-240.145513569005,1137.62
"M0022",258.704301934689,-275.768352339044,1141.72
"M0027",228.443081967707,-292.207286789082,1153.91
"M0028",177.039038819727,-305.619111949578,1144.29
"M0030",307.682005000708,-262.093089329079,1140.7
"M0032",219.418688911712,-292.530192819424,1145.88
"M0033",167.931871457724,-305.677865449339,1148.04
"M0034",157.431782050699,-314.433314159513,1156.11
"M0036",256.994183414732,-275.007983669639,1150.53
"M0037",177.876527050743,-305.894728579558,1145.3
"M0038",227.512531897693,-287.394290209748,1145.2
"M0041",217.500801767688,-293.403319309466,1142.96
"M0042",308.84939161269,-262.32118511945,1140.4
"M0043",176.778267683694,-305.538544469513,1141.56
"M0045",177.225015001721,-304.801586119458,1141.48
"M0046",157.019970437745,-310.271142029203,1142.91
"M0048",212.587976319715,-297.598735249601,1147.47
"M0049",270.640907984693,-267.179369299673,1141.85
"M0050",306.613177827734,-257.275273169391,1142.5
"M0051",404.293436943728,-222.337197299115,1140.61
"M0052",430.47822695272,-235.438088239171,1138.58
"M0053",449.174808166688,-241.178532029502,1134.97
"M0054",440.519361445738,-232.678388149478,1143.61
"M0055",415.344345714722,-219.124283009209,1144.52
"M0056",443.862052244716,-244.302591289394,1133.85
"M0057",405.546098333725,-222.886023339815,1140.33
"M0059",430.519082588726,-235.082061619498,1136.93
"M0060",449.272556887707,-232.31561777927,1141.77
"M0061",449.246869417722,-233.013841189444,1138.42
"K1696",442.592755394697,-231.503719889559,1143.67
"M0064",452.677876764734,-230.975463549607,1143.23
"M0068",423.36873698869,-222.983529379591,1146.55
"M0069",439.318557632738,-231.822522699833,1143.54
"M0070",404.840964132745,-218.980547549203,1144.11
"M0072",405.452106903715,-226.00993923936,1139.88
"M0074",409.563985728717,-220.181062699296,1144.37
"M0075",431.596103809716,-231.128144069575,1141.67
"M0076",431.365990278719,-231.648695899174,1140.56
"M0077",400.930958185694,-221.479011379182,1141.74
"M0079",415.743007147743,-218.669965659268,1144.97
"M0080",415.246610993694,-218.0893534692,1144.02
"M0081",446.291460692708,-243.735885149799,1133.86
"M0084",437.469404566742,-230.583180089481,1141.41
"M0087",446.315467621724,-243.132035659626,1133.25
"M0088",404.654411044728,-222.844161339104,1141.42
"M0089",446.993786998733,-243.099400469102,1133.37
"M0090",445.831875302712,-243.598761299625,1132.78
"M0091",450.670739289722,-245.313550889492,1129.13
"M0093",446.076295530715,-243.895688319579,1138.2
"M0094",443.615371464693,-243.955667429604,1134.64
"M0095",443.443486554723,-229.62730847951,1147.68
"M0096",447.338751060714,-242.261379268952,1133.97
"M0097",430.9121890557,-232.225682089105,1140.05
"M0098",438.628625032725,-230.895563539118,1143.47
"M0099",450.2419421667,-244.037392569706,1131.88
"M0100",447.397577082738,-243.868902519345,1132.79
"M0101",452.481131314707,-231.199874999002,1134.24
"M0102",494.730010307743,-225.52711537946,1135.12
"M0104",149.795887404704,-73.0583591796458,1296.38
"M0106",160.036061722727,-66.2667919890955,1297.52
"M0107",507.030909714696,-222.870611779392,1134.25
"M0114",483.124945459713,-226.698620959185,1133.62
"M0118",560.993786431733,-225.422984869219,1128.53
"M0122",496.648464955739,-226.020939729176,1134.01
"M0123",53.7351474707248,-125.892833049409,1282.01
"M0125",480.900660536718,-226.069334919564,1137.09
"M0127",496.442313250736,-225.660019759089,1134.25
"M0128",658.029737752746,-220.970847709104,1133.8
"M0129",159.077345072699,-62.4684705296531,1297.81
"M0133",223.7213813907,10.9272519703954,1309.04
"M0136",55.2452054197202,-125.35845767986,1281.37
"M0137",524.971721506736,-223.706506389193,1135.24
"M0139",456.444803845719,-232.284420939162,1133.75
"M0141",634.3568548857,-218.669735769741,1133.78
"M0142",50.7382455217303,-126.28221135959,1280.5
"K0739",676.71019959572,-219.969807019457,1133
"M0144",630.898488719715,-218.64571719896,1136.09
"M0145",113.886493505735,-89.907366569154,1291.78
"M0146",457.233118864708,-231.47673921939,1204.38
"M0147",576.190405708738,-225.530585839413,1132.13
"M0148",754.114440951729,-277.296666989103,1135.64
"M0150",538.409827710711,-225.889566439204,1135.17
"M0153",-1427.22435272729,100.410926620476,1216.42
"M0155",-894.303214135289,-66.6642409395427,1180.13
"M0157",-1403.87377484731,88.5249683409929,1210.52
"M0159",-1408.94773309625,95.9927354305983,1214.16
"M0160",-1462.27085043531,81.7302339104936,1213.69
"M0161",-922.582899809291,-61.111074459739,1182.36
"M0162",-325.600972352258,-318.561859759502,1175.48
"M0166",-1526.9659944523,57.1590374009684,1214.91
"M0169",-903.42869761429,-64.4293209593743,1179.44
"M0175",-767.947982552287,-107.457870769314,1177.88
"M0177",-809.660578808282,-94.8900789795443,1174.69
"M0179",-613.975837187259,-177.229907469824,1169.37
"M0181",-1401.2214742183,90.8242796510458,1211.58
"M0182",-1430.1317458913,96.4287114404142,1214.5
"M0184",-1447.61721215426,96.5227647908032,1217.08
"M0185",-1420.83852974826,94.9796928605065,1212.89
"M0188",-388.859102337272,-309.902045749128,1159.57
"M0198",-765.218235723267,-106.772731209174,1177.03
"M0202",-105.016145439295,-417.866818889044,1148.24
"M0205",-117.645061722258,-424.044512889348,1149.41
"M0206",-185.843610581302,-460.753131058998,1164.1
"M0208",-93.0482101392699,-412.485896949656,1152.79
"M0209",-104.650647038303,-418.001842479222,1151.06
"K0129",-133.810131286271,-426.913203369826,1152.83
"M0213",-168.556361633295,-446.300992519595,1168.29
"M0215",-94.6726857482572,-412.185011419468,1147.19
"M0217",-127.977464397263,-427.50763482973,1149.04
"M0219",-212.982621580304,-464.503529769368,1150.85
"M0223",-68.1690179232974,-384.388312529773,1147.8
"M0224",1445.58619254472,-417.490830459632,1161.93
"M0226",-126.522888953274,-426.702841099352,1149.14
"M0228",-67.0086505842628,-386.887360179797,1150.8
"M0229",-231.701566920266,-432.667723529041,1143.94
"M0232",-133.853310306265,-428.227560888976,1150.87
"M0235",-82.6383991732728,-404.903624789789,1154.26
"M0236",-35.387756157259,-391.099738019519,1153.8
"M0238",-46.1100001342711,-382.813007879071,1146.22
"M0239",-70.5797224922571,-389.362608329393,1149.2
"M0240",0.67670598073164,-366.223144999705,1158.12
"M0241",-145.235327870294,-428.112293049693,1151.74
"M0243",-81.1014620052883,-404.707161349244,1153.4
"M0245",-82.6568299992941,-400.236005559564,1150
"M0247",31.8208149647107,-353.44276493974,1139.2
"M0249",-80.7333986812737,-402.633433409035,1153.11
"M0251",447.450189425726,-243.363086239435,1131.95
"M0252",449.38568674674,-243.188589879312,1132.71
"M0253",448.070109753695,-243.183233438991,1133.25
"M0254",505.317736853729,-234.215776439756,1132.74
"M0255",449.551160510746,-239.519084079191,1134.09
"M0256",450.452396663721,-250.167382709682,1130.12
"M0257",474.672852302727,-238.479470319115,1133.09
"M0258",450.499174764729,-243.097366539761,1133.26
"M0259",452.188848087739,-239.626479979604,1132.8
"M0260",450.756694815704,-242.557121859863,1133.46
"M0261",452.875320511695,-250.869899989106,1130.34
"M0262",456.114501876698,-244.589573919773,1127.21
"M0263",448.166847015731,-243.648467549123,1132.88
"M0264",449.462291970733,-239.872370089404,1134.99
"M0265",450.306999394728,-240.66885450948,1128.72
"M0266",451.475003827712,-243.672060569748,1134.4
"M0267",498.024842304701,-233.561653299257,1132.49
"M0268",450.553417379735,-242.722606319003,1133.18
"M0269",454.340629163722,-243.886309369467,1130.2
"M0270",449.156963895715,-242.59866216965,1131.48
"M0271",447.694832467707,-242.505100669339,1133.24
"M0272",447.267917193705,-241.976325759664,1133.83
"M0273",451.320831970719,-241.42497063987,1132.69
"M0277",452.303130457702,-243.922001649626,1128.74
"M0278",449.924008553731,-244.015072759241,1131.82
"M0279",452.008145446714,-246.933803019114,1130.3
"M0281",446.953357401711,-239.868532429449,1134.56
"M0282",512.486009663728,-229.660322939046,1132.15
"M0283",458.519907100708,-239.677236399613,1133.74
"M0284",447.447212822735,-243.35639104899,1132.59
"M0286",470.837720549724,-236.725586798973,1134.95
"M0287",492.322081266728,-234.72039561905,1134.22
"M0290",515.581765650713,-230.159101479687,1132.82
"M0291",512.932999384706,-230.405857419595,1132.13
"M0292",467.76520524174,-234.124872809276,1134.08
"M0293",502.450624415709,-232.668938359246,1133.82
"M0295",516.579506456736,-230.391990919597,1133.36
"M0296",512.575472003722,-230.310930039734,1132.52
"M0297",495.941539513704,-233.680149819702,1134.67
"M0299",503.227498384716,-233.58128452953,1132.42
"M0306",125.983373630734,-319.819472549483,1145.25
"M0310",128.060812105716,-320.713793989271,1144.12
"M0312",-6.71922450431157,-360.180358199403,1152.6
"M0317",77.2629721066914,-331.40410702955,1145.72
"J1284",88.8657381987432,-322.595248539001,1145.16
"M0319",87.9028147057397,-325.457630289719,1144.29
"M0320",128.11219789274,-323.590537738986,1145.66
"M0323",117.813641476736,-325.012181189843,1147.31
"M0329",140.899455041741,-322.801147529855,1144.15
"M0331",81.2296151586925,-328.170176789165,1145.15
"M0332",134.796301773691,-319.675398299471,1146.23
"M0333",134.803135530732,-316.089680359699,1144.35
"M0334",37.8310974836932,-338.135572229512,1149.96
"M0336",46.9068098517018,-331.740151349455,1153.25
"K0632",144.64702689671,-314.425425069407,1146.52
"M0344",74.9668643327313,-329.346923189238,1145.81
"M0346",146.625314702746,-313.379737169482,1145.07
"M0347",148.155812890735,-312.681209859438,1145.54
"M0351",-1966.69097023731,-109.421619239263,1241.56
"M0352",-1982.20902919531,-118.223373389803,1244.01
"M0354",-1963.03937015531,-104.435150069185,1244.62
"M0358",-1824.69228830026,-38.823452888988,1235.04
"M0360",-1746.33092830726,0.539081370458007,1233.1
"M0361",-1526.6338930233,51.4695721706375,1219.86
"M0363",-1753.26300653431,-14.289998229593,1228.09
"M0364",-1754.9154098173,-14.2238397393376,1227.38
"M0367",-1830.60487039929,-42.5365745192394,1234.56
"M0369",-1972.63273431128,-112.525741509162,1242.88
"M0372",-1760.15753667726,-17.2837381390855,1228.48
"M0379",-1973.10891403828,-112.868010409176,1242.15
"M0381",-1985.29119966627,-119.947979399003,1243.86
"M0383",-1751.9296622753,-14.7468312093988,1227.33
"M0384",-1998.92773080431,-132.373195039108,1244.14
"M0385",-1981.68129722029,-118.798957879655,1242.33
"M0388",-1717.22572424827,0.198299810290337,1228.45
"M0390",-1969.1944080973,-112.859541859478,1241.21
"M0393",-1969.70108772727,-112.376365349628,1240.82
"M0395",-1973.67321828526,-113.345886959694,1246.02
"M0401",-72.8410494622658,-394.014266239479,1154.22
"M0402",451.946899608709,-232.675493009388,1140.99
"K0464",52.909068154695,-341.356842259876,1152.08
"M0405",384.881471298693,-250.515626469627,1138.64
"M0411",-144.952934389294,-429.391334669665,1158.65
"M0413",23.9231973786955,-354.975910479203,1150.86
"M0415",41.835726240708,-329.618334709667,1144.69
"M0416",1400.9772672907,-401.296296109445,1161.54
"M0417",-111.152180402307,-422.376273989677,1149.71
"M0418",-144.411059042264,-430.468875339255,1161.78
"M0419",-2004.50723703927,-136.499671699479,1245.72
"M0420",-43.4341205983073,-376.522322799079,1149.49
"M0421",-145.014790122281,-429.917035519145,1156.26
"M0423",1420.40510069969,-415.30843221955,1158.67
"M0424",-11.4414079922717,-360.784129759297,1149.27
"K1211",519.393591636734,-224.932137359865,1140.21
"M0427",-134.860977408302,-428.745166869834,1151.52
"M0428",1401.21069917874,-401.638601389714,1161.64
"M0429",46.8746967086918,-343.635440359823,1150.69
"M0430",-24.9420749152778,-369.062437439337,1149.39
"M0431",1386.72202984971,-398.542038849555,1158.26
"M0434",-142.752779251256,-430.443654939532,1159.29
"M0435",1400.3872339307,-408.542608369142,1157.22
"M0437",1412.06916901673,-404.620827029459,1159.91
"M0439",-145.49400508526,-432.440409789793,1159.16
"M0440",1414.80727047269,-406.596778399311,1163.76
"M0441",1419.6926091307,-414.381332289428,1158.8
"M0443",1412.1614624667,-404.551852378994,1160.39
"M0445",-2063.42910499329,-210.937772549689,1253.31
"M0447",440.918799981708,-234.473941069096,1136.91
"M0451",-154.053226590273,133.274918980896,1342.98
"M0453",53.7831215776969,619.002836300991,1364.7
"M0455",52.9357222237159,620.688911490142,1363.64
"M0458",54.0663646697067,619.559444651008,1364.7
"M0459",53.9459228487103,620.629054750316,1363.82
"M0460",1386.8713245957,-398.028366849758,1159.16
"M0461",23.6202555877389,710.771843411028,1366.04
"M0464",226.113782120694,88.2096021007746,1322.15
"M0465",54.0991752807167,619.091567810625,1364.55
"M0466",221.815099466708,66.2373495604843,1321.35
"M0467",53.4606627397006,620.770927480422,1364.33
"M0468",1413.15610606869,-411.919486009516,1156.59
"M0470",21.4320220827358,711.987234870903,1367.12
"M0472",531.651232523727,-237.577742129564,1132.62
"M0473",53.9688751057256,618.975273160264,1364.26
"M0474",154.47556834569,-75.9065556693822,1293.96
"M0475",54.8841358717182,619.103013560176,1364
"M0479",51.092952645733,623.055450870655,1363.98
"M0481",219.8632291627,64.3884667810053,1320.82
"M0482",140.403501498746,-31.7957211798057,1328.43
"M0484",539.956955566711,-238.518183059059,1133.83
"M0485",97.1438627847238,-23.6585218794644,1333.61
"M0488",72.2044895486906,605.335356740281,1367.69
"M0489",1387.07599496673,-398.540270329453,1158.17
"M0492",131.079311446694,-30.739341779612,1330.48
"M0494",672.682794582739,-207.53211454954,1133.87
"M0495",220.808154188737,62.7035779105499,1320.65
"M0497",161.802331109706,-9.70840389933437,1330.41
"M0505",-2063.72982606926,-222.132740229368,1252.08
"M0508",1807.57446313871,-461.807714079507,1222.69
"M0509",-2025.27244682825,-138.157674989663,1251.22
"M0514",1840.37103960273,-596.758686659858,1181.91
"M0516",1782.47349542769,-135.769704389386,1243.54
"M0517",1767.59218038974,-389.624955909327,1225
"M0523",28.6594508527196,708.932405680418,1363.73
"M0526",1382.96544639772,-406.178706169128,1157.4
"M0529",1386.70246266673,-398.44521692954,1159.03
"M0532",-2035.83556382929,-148.941422109492,1252.73
"M0534",-2062.23714038031,-217.554163658991,1251.71
"M0536",1607.28064074274,-147.421306819655,1245.64
"M0537",1813.14613862772,-466.958533379249,1221.22
"M0540",-2024.62568349729,-138.501387219876,1252.64
"M0541",-2030.67764577031,-181.072680429555,1248.45
"M0544",-2003.63197261631,-135.303444329649,1245.32
"M0545",-2012.4940804193,-124.415854429826,1247.55
"M0547",1487.26432671375,-155.183692289516,1252.72
"M0548",1839.40867480671,-594.506383729167,1180.62
"M0552",1530.9944615867,-86.6756100393832,1253.79
"M0557",-1021.5378552663,670.990143120289,1430.62
"M0575",-2062.83884360327,-222.200450149365,1250.52
"M0579",1620.94746543071,-142.985089969821,1248.86
"M0580",897.392664834741,-243.500621699728,1132.98
"M0583",1767.16884864774,-127.699126729742,1239.04
"M0584",-2063.5848883703,-221.102702079341,1252.55
"M0589",1598.41086964373,-129.837630289607,1251.02
"M0591",-2063.93384346826,-220.936666059308,1251.55
"M0592",-2054.69378449226,-11.2889231592417,1301.46
"M0593",-2060.80696267926,-13.6459043594077,1300.91
"M0596",-2063.96383537928,-217.33274252899,1252.92
"M0597",1645.69854533969,-142.559218719602,1248.45
"M0602",-810.149419645255,639.284072110429,1424.31
"M0603",-525.881039310305,536.442392620258,1414.81
"M0605",-724.815384214278,619.661133170128,1423.24
"M0606",-972.805528762285,728.718269930221,1423.53
"M0607",-980.714167877275,712.573298900388,1434.89
"M0613",-984.303544228256,715.80670119077,1438.01
"M0616",-1007.4486849223,719.744506420568,1434.13
"M0617",-2061.80939071928,-218.168614159338,1251.38
"M0618",-804.67405742727,636.585255100392,1421.33
"M0619",-2037.35345921031,-150.654619729146,1252.85
"M0620",-2063.15250343329,-218.038102049381,1253.11
"M0622",-2025.42286780127,-138.093805359676,1252.58
"M0623",-966.080495960254,710.526247950271,1430.46
"M0624",-2063.41571456828,-210.683616689406,1254.08
"M0625",-977.296244799276,715.921515900642,1433.57
"M0626",-2062.39920570131,-217.492384069599,1251.56
"M0627",-2063.84267137229,-216.497887369245,1253.92
"M0628",-2034.04531220527,-147.884245659225,1250.21
"M0631",-721.927067304263,627.562797440216,1429.12
"M0634",-724.494445540302,627.949716640636,1430.59
"M0637",-738.876756622281,626.919625670649,1424.02
"M0638",-722.773913929297,629.791999900714,1437.01
"M0640",-752.566531543271,626.150688310154,1425.68
"M0643",-644.385394514306,584.531658090651,1424.04
"M0644",-800.024660202267,647.795679640956,1425.93
"M0645",-722.113543478306,626.49765603058,1432.24
"M0646",-803.233607141301,634.995820680633,1418.68
"M0648",-820.873592546268,656.360591311008,1427.64
"M0649",-968.516808494285,710.705258600414,1433.31
"M0650",-726.071508922265,663.796267060563,1450.07
"M0652",497.360979834746,-236.31072048936,1132.29
"M0653",1703.73599491874,-546.446303279139,1186.51
"M0654",1692.23611823271,-548.27945684921,1180.31
"M0656",494.073106599739,-235.753220379353,1142.54
"M0657",470.49345289974,-240.081108949147,1132.93
"M0658",1659.37950136873,-540.993464719504,1180.05
"M0661",1664.00961120072,-544.131050369702,1179.85
"M0662",1667.36587833869,-544.214545279741,1176.51
"M0663",469.257750785735,-239.83009091951,1133.04
"M0666",462.000250759709,-240.016958199441,1132.32
"M0667",1667.13177083072,-544.088787719607,1176.64
"M0668",1656.4397698167,-540.512405149639,1178.37
"M0669",1693.44004843669,-548.519924319349,1182.11
"M0670",1655.94331226574,-539.376638339832,1178.47
"M0672",1714.67763256974,-547.174642309546,1180.81
"M0673",1692.42091458972,-548.415793489665,1181.22
"M0674",1707.14404630073,-555.980599279515,1179.32
"M0675",495.379946988716,-235.545258679427,1134.59
"M0681",465.588980303728,-241.382838179357,1126.93
"M0682",468.557345091715,-242.657605339773,1124.84
"M0683",498.342241680715,-236.596738019027,1136.29
"M0684",464.024638575735,-239.380343389697,1134.43
"M0685",495.734829041699,-236.440825189464,1137.71
"M0686",1665.65490576171,-543.607764109038,1179.62
"M0687",1691.37692250771,-549.555146609433,1178.5
"M0689",464.144835008716,-237.936890069395,1134.25
"M0693",466.795106806734,-240.330926059745,1131.45
"M0694",463.752440811717,-240.028147709556,1133.24
"M0695",497.435216833721,-235.946170709096,1133.66
"M0700",464.786314420693,-241.293085499667,1131.45
"M0701",-473.667425131309,534.701759000309,1411.61
"M0702",-272.493158430269,574.975527741015,1405.6
"M0703",1047.68749647069,117.506423600949,1282.35
"M0704",1036.52085975569,108.603604660369,1278.81
"M0705",-246.251888635277,582.254587730393,1404.06
"M0706",1023.14460892073,92.5729632703587,1293.74
"M0707",-307.839007767267,570.129278130829,1407.29
"M0710",-299.298453735304,572.222464430146,1405.54
"M0712",1053.3723303657,122.633595120162,1279.67
"M0715",1036.50827733672,109.188969930634,1279.83
"M0717",960.880676584726,62.6991613404825,1278.43
"M0718",-143.469035504269,943.522603880614,1390.05
"M0720",-240.432887120289,584.122167500667,1404.68
"M0721",-234.193098281277,584.894644820131,1402.92
"M0722",335.399285059713,160.246694580652,1313.43
"M0723",-157.903535156278,943.128224050626,1391.84
"M0725",-296.921024477284,572.644001420587,1404.79
"M0727",1052.78192274569,121.115228191018,1282.42
"M0729",1028.39724059269,101.240570260212,1282.04
"M0730",1003.12116326171,80.8769621504471,1280.01
"M0731",1045.4665724787,116.547490440309,1278.7
"M0732",1030.06208294875,102.188814560883,1281.96
"M0735",1034.50655021874,107.97005108092,1280.74
"K1632",430.062811150739,77.5951046105474,1307.86
"M0738",847.52782086574,53.002740460448,1287.84
"M0739",643.42542353872,68.570633020252,1302.75
"M0740",1029.61615342874,101.42514350079,1283.06
"M0741",627.581251010706,67.7467287201434,1310.85
"K1173",935.932453564717,73.2695117909461,1285.16
"M0746",1022.96478069172,94.8103188807145,1283.82
"M0747",-821.968004471273,657.003404290415,1430.56
"M0748",1025.27858969872,99.0219934405759,1282.86
"M0752",524.636925220722,-237.840596339665,1130.85
"K0595",528.956625777704,-237.10996030923,1131.01
"M0759",525.219321173732,-238.082319049165,1130.54
"M0760",50.8511843837332,-133.048587139696,1279.41
"M0761",531.460356898722,-235.21698719915,1130.15
"M0763",66.0345438987133,-125.042754139751,1280.06
"M0764",51.5671337647364,-133.623841639608,1278.84
"M0765",529.435925267695,-235.652621258982,1130.51
"M0766",529.748476919718,-234.518854129128,1130.91
"M0767",281.301281045715,-275.63262568973,1145.54
"M0769",256.189418262744,-283.335742589086,1140.3
"M0771",522.993478107732,-233.51188337896,1133.5
"M0774",55.0334614806925,-133.079659189098,1277.69
"M0775",544.050613881729,-234.700139369816,1134.26
"M0776",541.341178058705,-237.63920006901,1137.29
"M0777",55.4457995467237,-132.824289559387,1277.2
"M0778",66.0590653097024,-125.879225009121,1280.25
"M0780",542.057862951711,-240.331014228985,1126.5
"M0781",540.982815702737,-242.857982759364,1128.67
"M0782",549.269079719728,-241.64273176901,1130.15
"M0785",536.967487482703,-237.852879869752,1131.1
"M0786",380.099577982735,-255.120127188973,1140.3
"M0787",93.8232806916931,-108.929662479088,1289.25
"M0788",543.804623004689,-234.746341759339,1133.47
"J0453",380.282573472708,-255.267584699206,1140.28
"M0791",546.354586356727,-245.331382639706,1140.84
"M0792",120.411404694722,-325.216990849003,1143.96
"M0793",63.5413828697056,-333.613536559045,1142.41
"M0794",268.829694223707,-276.374611729756,1144.96
"M0796",548.667281235743,-242.258103298955,1131.66
"M0798",-89.4303981562844,-418.077818649821,1144.22
"M0799",541.84766591771,-234.558610759676,1135.93
"M0801",-2033.68175308226,-147.74616520945,1247.39
"M0804",520.832873192732,-223.198672759347,1137.71
"M0805",1449.31530215673,-418.199178299867,1158.83
"M0807",472.602316487697,-229.779656738974,1136.67
"M0808",1467.15595179773,-407.319229349494,1160.72
"M0810",1483.23273756373,-402.708004639484,1161.32
"M0813",-2029.49001679028,406.405761530623,1494.24
"M0814",1597.25075416471,-349.192736199126,1158.55
"M0815",1500.76345888572,-395.253859179094,1161.08
"M0816",1608.97194684471,-506.140031969175,1174.34
"M0817",-1975.0922389513,448.854319800623,1491.7
"M0820",1449.63851978874,-418.954433099367,1157.68
"M0822",-1956.05336399126,458.344119890593,1490.08
"M0824",1584.49774508469,-355.747480249032,1157.42
"M0827",1600.13788077072,-498.783265059814,1172.79
"M0828",1493.16292097775,-134.677034539171,1252.56
"M0829",1481.24051505572,-404.281399709173,1161.19
"M0830",1451.07529877173,-420.021414389834,1158.59
"M0832",-2025.7833047203,-137.289102529176,1250.47
"M0835",-2024.29498761229,-138.686095869169,1249.35
"M0839",-1948.29395697528,461.393520220183,1488.66
"M0840",1618.5259606567,-510.210745349526,1178.44
"M0841",1530.81452151871,-390.508497609757,1158.1
"M0842",1783.51814477373,-569.893549169414,1182.37
"M0844",-2068.93254196126,393.997182880528,1501.72
"M0848",-2021.24066298327,-130.997784599662,1246.08
"M0849",1575.16737656371,-472.98021109961,1170.06
"M0850",-2056.39383247029,394.740901710466,1496.88
"M0851",430.868403063738,-232.943698439747,1139.4
"M0852",-1655.17864366528,187.442727260292,1346.29
"M0853",695.927600802737,-222.369290829636,1134.38
"M0854",472.636475696694,-228.069863959216,1140.19
"M0856",-1549.23305967631,340.451548710465,1360.34
"M0857",893.989359219733,-239.392930659465,1134.49
"M0859",887.253304777725,-270.206596028991,1134.77
"M0860",228.921916174702,-284.141400699504,1146.78
"M0861",-983.759769272292,370.08810206037,1416.08
"M0866",313.056299875723,-261.470635008998,1139.31
"M0867",484.729536260711,-226.268452309072,1139.51
"M0873",892.750278780703,-239.500640639104,1129.66
"M0877",764.895424911694,-282.977571009658,1134.65
"M0878",363.095636162732,-242.56829456985,1135.55
"M0880",573.810187808704,-225.215024889447,1141.06
"M0883",377.411916132725,-239.484105579555,1138.83
"M0884",514.3840431227,-222.457081179135,1135.4
"M0888",-987.883281660266,478.087690990418,1428.04
"M0897",-1568.68331770628,314.296560670249,1357.74
"M0898",-994.012420475308,368.899697350338,1414.49
"M0899",-1114.9461337073,304.001243900508,1400.2
"M0900",513.257138591725,-221.457663439214,1137.15
"M0921",-2022.12657247327,6.5781372403726,1308.32
"M0922",-797.038496448309,679.443202560768,1439.86
"M0902",-2005.15684218227,13.7122552804649,1310.68
"M0927",-1556.48913171329,503.538617530838,1467.12
"M0931",-1959.72663497727,68.3323881002143,1315.04
"M0932",-2034.97653854528,-0.606440779753029,1305.13
"M0933",-721.880795488309,661.007252810523,1446.92
"M0935",-2019.91714180826,6.86327209044248,1309.56
"M0936",-1998.68849775329,16.7293972503394,1307.98
"M0938",-1941.60183435527,98.4367636404932,1314.63
"M0939",-727.538086856308,663.392622980289,1446.36
"M0944",-2019.89011375827,6.56091261096299,1308.35
"M0948",-2015.17537363828,9.86305134091526,1317.91
"M0949",-1936.14774864627,104.486970800906,1315.94
"M0950",-740.645927377278,664.381852050312,1445.23
"M0952",-817.697182386299,-59.8197675095871,1136.68
"M0953",-747.636717550282,-112.719571849331,1178.16
"M0956",-1751.69272106828,-13.161449839361,1225.51
"M0957",-1334.33183292829,69.1842819005251,1213.39
"M0961",-1969.30242090329,-113.152619109489,1238.06
"M0970",-626.665784138255,-98.1718565197662,1188.03
"M0971",-2063.48946095631,-217.786691339687,1251.35
"M0972",-748.88307457231,-113.105647359043,1177.06
"M0973",-621.638033289288,-103.473050469533,1190.35
"M0975",-737.648245991266,-115.561222979799,1173.51
"M0976",-1750.30916069227,-12.0397052392364,1226.69
"M0980",-1136.28885064129,-56.4239141792059,1193.58
"M0982",-2064.20287654828,-217.743177149445,1252.78
"M0984",-1691.89156532829,419.440302680247,1472.97
"M0986",-1327.97817460931,65.2293495805934,1214.37
"M0987",-1759.0638495523,-17.4835972096771,1229.8
"M0989",-1710.96707791026,404.955150530674,1473.22
"M0991",-748.928013954312,-114.412211629562,1175.46
"M0995",-790.467208119284,-101.416679099202,1176.05
"M0996",1098.79101424874,86.136003240943,1277.7
"M0997",-625.701380749291,-99.2374184895307,1186.52
"M1001",35.6248442137148,-339.521892429329,1146.88
"M1002",-725.992874803254,619.456421330571,1421.3
"M1004",-1970.3053932903,-114.391844289377,1239.15
"M1005",217.011116890702,-292.949362299405,1141.01
"M1006",274.847059634689,-265.662536279298,1144.73
